Date;JourDeLaSemaine;TypeNuitee;CategorieVisiteurs;ZoneNuitee;Volume
2016-06-04;Samedi;Soir;Résident ;Haut Rhin Sud;#
2016-06-04;Samedi;Soir;Touriste Français;Ville de Belfort;1009
2016-06-04;Samedi;Soir;Touriste Français;Agglomeration de Belfort;176
2016-06-04;Samedi;Soir;Touriste Français;Agglomeration de Montbeliard;552
2016-06-04;Samedi;Soir;Touriste Français;Agglomeration de Hericourt;206
2016-06-04;Samedi;Soir;Touriste Français;Reste Territoire de Belfort;97
2016-06-04;Samedi;Soir;Touriste Français;Reste Haute Saone;150
2016-06-04;Samedi;Soir;Touriste Français;Reste Doubs;164
2016-06-04;Samedi;Soir;Touriste Français;Haut Rhin Sud;66
2016-06-04;Samedi;Soir;Touriste Français;Haut Rhin Nord;49
2016-06-04;Samedi;Soir;Touriste Français;Vosges;31
2016-06-04;Samedi;Soir;Touriste Etranger;Ville de Belfort;436
2016-06-04;Samedi;Soir;Touriste Etranger;Agglomeration de Belfort;51
2016-06-04;Samedi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-04;Samedi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-04;Samedi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-04;Samedi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-05;Dimanche;Soir;Résident ;Ville de Belfort;4856
2016-06-05;Dimanche;Soir;Résident ;Agglomeration de Belfort;543
2016-06-05;Dimanche;Soir;Résident ;Agglomeration de Montbeliard;51
2016-06-05;Dimanche;Soir;Résident ;Reste Territoire de Belfort;245
2016-06-05;Dimanche;Soir;Résident ;Haut Rhin Sud;#
2016-06-05;Dimanche;Soir;Touriste Français;Ville de Belfort;728
2016-06-05;Dimanche;Soir;Touriste Français;Agglomeration de Belfort;81
2016-06-05;Dimanche;Soir;Touriste Français;Agglomeration de Montbeliard;278
2016-06-05;Dimanche;Soir;Touriste Français;Agglomeration de Hericourt;69
2016-06-05;Dimanche;Soir;Touriste Français;Reste Territoire de Belfort;#
2016-06-05;Dimanche;Soir;Touriste Français;Reste Haute Saone;84
2016-06-05;Dimanche;Soir;Touriste Français;Reste Doubs;159
2016-06-05;Dimanche;Soir;Touriste Français;Haut Rhin Sud;159
2016-06-05;Dimanche;Soir;Touriste Français;Haut Rhin Nord;95
2016-06-05;Dimanche;Soir;Touriste Français;Vosges;51
2016-06-05;Dimanche;Soir;Touriste Etranger;Ville de Belfort;289
2016-06-05;Dimanche;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Reste Doubs;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-06;Lundi;Soir;Résident ;Ville de Belfort;6657
2016-06-06;Lundi;Soir;Résident ;Agglomeration de Belfort;1959
2016-06-06;Lundi;Soir;Résident ;Agglomeration de Montbeliard;133
2016-06-06;Lundi;Soir;Résident ;Agglomeration de Hericourt;61
2016-06-06;Lundi;Soir;Résident ;Reste Territoire de Belfort;1118
2016-06-06;Lundi;Soir;Résident ;Reste Haute Saone;#
2016-06-06;Lundi;Soir;Résident ;Reste Doubs;#
2016-06-06;Lundi;Soir;Résident ;Haut Rhin Sud;51
2016-06-06;Lundi;Soir;Résident ;Haut Rhin Nord;#
2016-06-06;Lundi;Soir;Touriste Français;Ville de Belfort;1085
2016-06-06;Lundi;Soir;Touriste Français;Agglomeration de Belfort;213
2016-06-06;Lundi;Soir;Touriste Français;Agglomeration de Montbeliard;392
2016-06-06;Lundi;Soir;Touriste Français;Agglomeration de Hericourt;157
2016-06-06;Lundi;Soir;Touriste Français;Reste Territoire de Belfort;33
2016-06-06;Lundi;Soir;Touriste Français;Reste Haute Saone;214
2016-06-06;Lundi;Soir;Touriste Français;Reste Doubs;237
2016-06-06;Lundi;Soir;Touriste Français;Haut Rhin Sud;237
2016-06-06;Lundi;Soir;Touriste Français;Haut Rhin Nord;42
2016-06-06;Lundi;Soir;Touriste Français;Vosges;31
2016-06-06;Lundi;Soir;Touriste Etranger;Ville de Belfort;321
2016-06-06;Lundi;Soir;Touriste Etranger;Agglomeration de Belfort;44
2016-06-06;Lundi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-06;Lundi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-06;Lundi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-06;Lundi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-06;Lundi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-07;Mardi;Soir;Résident ;Ville de Belfort;6268
2016-06-07;Mardi;Soir;Résident ;Agglomeration de Belfort;2031
2016-06-07;Mardi;Soir;Résident ;Agglomeration de Montbeliard;112
2016-06-07;Mardi;Soir;Résident ;Agglomeration de Hericourt;61
2016-06-07;Mardi;Soir;Résident ;Reste Territoire de Belfort;1241
2016-06-07;Mardi;Soir;Résident ;Reste Haute Saone;51
2016-06-07;Mardi;Soir;Résident ;Reste Doubs;#
2016-06-07;Mardi;Soir;Résident ;Haut Rhin Sud;30
2016-06-07;Mardi;Soir;Résident ;Haut Rhin Nord;#
2016-06-07;Mardi;Soir;Touriste Français;Ville de Belfort;1109
2016-06-07;Mardi;Soir;Touriste Français;Agglomeration de Belfort;127
2016-06-07;Mardi;Soir;Touriste Français;Agglomeration de Montbeliard;471
2016-06-07;Mardi;Soir;Touriste Français;Agglomeration de Hericourt;181
2016-06-07;Mardi;Soir;Touriste Français;Reste Territoire de Belfort;47
2016-06-07;Mardi;Soir;Touriste Français;Reste Haute Saone;171
2016-06-07;Mardi;Soir;Touriste Français;Reste Doubs;243
2016-06-07;Mardi;Soir;Touriste Français;Haut Rhin Sud;196
2016-06-07;Mardi;Soir;Touriste Français;Haut Rhin Nord;#
2016-06-07;Mardi;Soir;Touriste Français;Vosges;#
2016-06-07;Mardi;Soir;Touriste Etranger;Ville de Belfort;296
2016-06-07;Mardi;Soir;Touriste Etranger;Agglomeration de Belfort;36
2016-06-07;Mardi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-07;Mardi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-07;Mardi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-07;Mardi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-07;Mardi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-07;Mardi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-07;Mardi;Soir;Touriste Etranger;Vosges;#
