Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-20;Mardi;Zone FIMU;35-44;Resident;14 jours;Periode normale;470
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1704
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;833
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;4346
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;641
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;5109
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;2434
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;6021
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;7635
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;4108
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;6087
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;3780
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;6222
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;5596
2017-06-20;Mardi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;8243
2017-06-20;Mardi;Zone FIMU;45-54;Resident;01 jours;Periode normale;1512
2017-06-20;Mardi;Zone FIMU;45-54;Resident;02 jours;Periode normale;3955
2017-06-20;Mardi;Zone FIMU;45-54;Resident;03 jours;Periode normale;345
2017-06-20;Mardi;Zone FIMU;45-54;Resident;04 jours;Periode normale;4917
2017-06-20;Mardi;Zone FIMU;45-54;Resident;05 jours;Periode normale;390
2017-06-20;Mardi;Zone FIMU;45-54;Resident;06 jours;Periode normale;7237
2017-06-20;Mardi;Zone FIMU;45-54;Resident;07 jours;Periode normale;5944
2017-06-20;Mardi;Zone FIMU;45-54;Resident;08 jours;Periode normale;3640
2017-06-20;Mardi;Zone FIMU;45-54;Resident;09 jours;Periode normale;6827
2017-06-20;Mardi;Zone FIMU;45-54;Resident;10 jours;Periode normale;3490
2017-06-20;Mardi;Zone FIMU;45-54;Resident;11 jours;Periode normale;8484
2017-06-20;Mardi;Zone FIMU;45-54;Resident;12 jours;Periode normale;9386
2017-06-20;Mardi;Zone FIMU;45-54;Resident;13 jours;Periode normale;7041
2017-06-20;Mardi;Zone FIMU;45-54;Resident;14 jours;Periode normale;1021
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;3473
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;7064
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;6966
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;2168
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;1855
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;4918
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;6111
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;7947
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;2682
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;569
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;240
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;6750
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;4197
2017-06-20;Mardi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;9193
2017-06-20;Mardi;Zone FIMU;55-64;Resident;01 jours;Periode normale;761
2017-06-20;Mardi;Zone FIMU;55-64;Resident;02 jours;Periode normale;5047
2017-06-20;Mardi;Zone FIMU;55-64;Resident;03 jours;Periode normale;1667
2017-06-20;Mardi;Zone FIMU;55-64;Resident;04 jours;Periode normale;6582
2017-06-20;Mardi;Zone FIMU;55-64;Resident;05 jours;Periode normale;514
2017-06-20;Mardi;Zone FIMU;55-64;Resident;06 jours;Periode normale;8863
2017-06-20;Mardi;Zone FIMU;55-64;Resident;07 jours;Periode normale;8196
2017-06-20;Mardi;Zone FIMU;55-64;Resident;08 jours;Periode normale;6083
2017-06-20;Mardi;Zone FIMU;55-64;Resident;09 jours;Periode normale;268
2017-06-20;Mardi;Zone FIMU;55-64;Resident;10 jours;Periode normale;7856
2017-06-20;Mardi;Zone FIMU;55-64;Resident;11 jours;Periode normale;1066
2017-06-20;Mardi;Zone FIMU;55-64;Resident;12 jours;Periode normale;3068
2017-06-20;Mardi;Zone FIMU;55-64;Resident;13 jours;Periode normale;3645
2017-06-20;Mardi;Zone FIMU;55-64;Resident;14 jours;Periode normale;7263
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;6431
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;4037
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;7342
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;4455
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;4592
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;6451
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;7533
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;3679
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;5279
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;2872
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;6585
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;6183
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;388
2017-06-20;Mardi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;356
2017-06-20;Mardi;Zone FIMU;<18;Resident;01 jours;Periode normale;7958
2017-06-20;Mardi;Zone FIMU;<18;Resident;02 jours;Periode normale;8279
2017-06-20;Mardi;Zone FIMU;<18;Resident;03 jours;Periode normale;7423
2017-06-20;Mardi;Zone FIMU;<18;Resident;04 jours;Periode normale;7302
2017-06-20;Mardi;Zone FIMU;<18;Resident;05 jours;Periode normale;2788
2017-06-20;Mardi;Zone FIMU;<18;Resident;06 jours;Periode normale;6830
2017-06-20;Mardi;Zone FIMU;<18;Resident;07 jours;Periode normale;486
2017-06-20;Mardi;Zone FIMU;<18;Resident;08 jours;Periode normale;3202
2017-06-20;Mardi;Zone FIMU;<18;Resident;09 jours;Periode normale;9639
2017-06-20;Mardi;Zone FIMU;<18;Resident;10 jours;Periode normale;4499
2017-06-20;Mardi;Zone FIMU;<18;Resident;11 jours;Periode normale;9202
2017-06-20;Mardi;Zone FIMU;<18;Resident;12 jours;Periode normale;3486
2017-06-20;Mardi;Zone FIMU;<18;Resident;13 jours;Periode normale;2954
2017-06-20;Mardi;Zone FIMU;<18;Resident;14 jours;Periode normale;4021
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;7104
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;8435
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;8758
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;2000
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;5989
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;9833
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;3903
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;6709
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;2899
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;3094
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;4821
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;2096
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;6937
2017-06-20;Mardi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;1227
2017-06-20;Mardi;Zone FIMU;>65;Resident;01 jours;Periode normale;2167
2017-06-20;Mardi;Zone FIMU;>65;Resident;02 jours;Periode normale;5349
2017-06-20;Mardi;Zone FIMU;>65;Resident;03 jours;Periode normale;1402
2017-06-20;Mardi;Zone FIMU;>65;Resident;04 jours;Periode normale;2681
2017-06-20;Mardi;Zone FIMU;>65;Resident;05 jours;Periode normale;827
2017-06-20;Mardi;Zone FIMU;>65;Resident;06 jours;Periode normale;9998
2017-06-20;Mardi;Zone FIMU;>65;Resident;07 jours;Periode normale;1471
2017-06-20;Mardi;Zone FIMU;>65;Resident;08 jours;Periode normale;5151
2017-06-20;Mardi;Zone FIMU;>65;Resident;09 jours;Periode normale;9284
2017-06-20;Mardi;Zone FIMU;>65;Resident;10 jours;Periode normale;7469
2017-06-20;Mardi;Zone FIMU;>65;Resident;11 jours;Periode normale;6411
2017-06-20;Mardi;Zone FIMU;>65;Resident;12 jours;Periode normale;7618
2017-06-20;Mardi;Zone FIMU;>65;Resident;13 jours;Periode normale;2273
2017-06-20;Mardi;Zone FIMU;>65;Resident;14 jours;Periode normale;2444
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;4175
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;8892
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;2322
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;7180
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;1055
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;831
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;5526
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;2935
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;288
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;2045
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;4468
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;4504
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;5836
2017-06-20;Mardi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;982
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;01 jours;Periode normale;5054
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;02 jours;Periode normale;5603
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;03 jours;Periode normale;2782
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;04 jours;Periode normale;1375
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;05 jours;Periode normale;5360
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;06 jours;Periode normale;8883
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;07 jours;Periode normale;3274
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;08 jours;Periode normale;5200
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;09 jours;Periode normale;1867
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;10 jours;Periode normale;6777
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;11 jours;Periode normale;6989
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;12 jours;Periode normale;7546
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;13 jours;Periode normale;7165
2017-06-21;Mercredi;Zone FIMU;18-24;Resident;14 jours;Periode normale;640
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;9355
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;4418
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;3856
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;7262
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;9038
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;6457
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;5269
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;45
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;4895
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;2511
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;9313
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;9879
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;1599
2017-06-21;Mercredi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;1742
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;01 jours;Periode normale;8831
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;02 jours;Periode normale;625
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;03 jours;Periode normale;8566
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;04 jours;Periode normale;6099
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;05 jours;Periode normale;5106
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;06 jours;Periode normale;1149
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;07 jours;Periode normale;7944
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;08 jours;Periode normale;758
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;09 jours;Periode normale;1461
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;10 jours;Periode normale;1450
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;11 jours;Periode normale;2083
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;12 jours;Periode normale;6049
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;13 jours;Periode normale;466
2017-06-21;Mercredi;Zone FIMU;25-34;Resident;14 jours;Periode normale;9293
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;524
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;3060
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;2802
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;9853
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;420
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;860
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;9596
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;1959
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;5470
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;7294
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;2255
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;3625
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;5705
2017-06-21;Mercredi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;3010
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;01 jours;Periode normale;8305
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;02 jours;Periode normale;9825
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;03 jours;Periode normale;1864
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;04 jours;Periode normale;138
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;05 jours;Periode normale;6952
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;06 jours;Periode normale;5748
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;07 jours;Periode normale;2894
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;08 jours;Periode normale;627
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;09 jours;Periode normale;1497
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;10 jours;Periode normale;5757
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;11 jours;Periode normale;6139
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;12 jours;Periode normale;7184
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;13 jours;Periode normale;2995
2017-06-21;Mercredi;Zone FIMU;35-44;Resident;14 jours;Periode normale;5479
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;9679
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;5877
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;6226
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;578
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;9561
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;3809
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;3750
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;767
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;8334
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;6133
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;3879
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;9102
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;8588
2017-06-21;Mercredi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;5740
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;01 jours;Periode normale;8866
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;02 jours;Periode normale;2936
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;03 jours;Periode normale;6713
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;04 jours;Periode normale;3143
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;05 jours;Periode normale;1632
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;06 jours;Periode normale;4752
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;07 jours;Periode normale;8842
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;08 jours;Periode normale;3229
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;09 jours;Periode normale;6513
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;10 jours;Periode normale;1412
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;11 jours;Periode normale;9836
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;12 jours;Periode normale;7749
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;13 jours;Periode normale;9108
2017-06-21;Mercredi;Zone FIMU;45-54;Resident;14 jours;Periode normale;8317
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;2159
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1837
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;6942
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;1551
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;8969
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;1369
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;7822
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;2445
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;3971
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;2856
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;2608
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;3559
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;3134
2017-06-21;Mercredi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;4371
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;01 jours;Periode normale;1280
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;02 jours;Periode normale;6620
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;03 jours;Periode normale;3682
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;04 jours;Periode normale;2629
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;05 jours;Periode normale;474
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;06 jours;Periode normale;6182
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;07 jours;Periode normale;4466
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;08 jours;Periode normale;3670
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;09 jours;Periode normale;2942
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;10 jours;Periode normale;9540
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;11 jours;Periode normale;5213
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;12 jours;Periode normale;2738
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;13 jours;Periode normale;1241
2017-06-21;Mercredi;Zone FIMU;55-64;Resident;14 jours;Periode normale;6047
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;1840
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;8289
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;5903
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;155
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;8315
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;3018
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;6328
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;47
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;2809
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;3591
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;589
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;7003
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;4298
2017-06-21;Mercredi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;9179
2017-06-21;Mercredi;Zone FIMU;<18;Resident;01 jours;Periode normale;4128
2017-06-21;Mercredi;Zone FIMU;<18;Resident;02 jours;Periode normale;2760
2017-06-21;Mercredi;Zone FIMU;<18;Resident;03 jours;Periode normale;8160
2017-06-21;Mercredi;Zone FIMU;<18;Resident;04 jours;Periode normale;6028
2017-06-21;Mercredi;Zone FIMU;<18;Resident;05 jours;Periode normale;1234
2017-06-21;Mercredi;Zone FIMU;<18;Resident;06 jours;Periode normale;8673
2017-06-21;Mercredi;Zone FIMU;<18;Resident;07 jours;Periode normale;8173
2017-06-21;Mercredi;Zone FIMU;<18;Resident;08 jours;Periode normale;9084
2017-06-21;Mercredi;Zone FIMU;<18;Resident;09 jours;Periode normale;6413
2017-06-21;Mercredi;Zone FIMU;<18;Resident;10 jours;Periode normale;191
2017-06-21;Mercredi;Zone FIMU;<18;Resident;11 jours;Periode normale;4066
2017-06-21;Mercredi;Zone FIMU;<18;Resident;12 jours;Periode normale;2325
2017-06-21;Mercredi;Zone FIMU;<18;Resident;13 jours;Periode normale;9681
2017-06-21;Mercredi;Zone FIMU;<18;Resident;14 jours;Periode normale;861
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;1586
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;3546
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;9478
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;7713
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;358
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;8184
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;6009
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;4351
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;2732
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;2717
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;4160
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;2356
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;781
2017-06-21;Mercredi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;4403
2017-06-21;Mercredi;Zone FIMU;>65;Resident;01 jours;Periode normale;7326
2017-06-21;Mercredi;Zone FIMU;>65;Resident;02 jours;Periode normale;6003
2017-06-21;Mercredi;Zone FIMU;>65;Resident;03 jours;Periode normale;4724
2017-06-21;Mercredi;Zone FIMU;>65;Resident;04 jours;Periode normale;6245
2017-06-21;Mercredi;Zone FIMU;>65;Resident;05 jours;Periode normale;5188
2017-06-21;Mercredi;Zone FIMU;>65;Resident;06 jours;Periode normale;7094
2017-06-21;Mercredi;Zone FIMU;>65;Resident;07 jours;Periode normale;3111
2017-06-21;Mercredi;Zone FIMU;>65;Resident;08 jours;Periode normale;8651
2017-06-21;Mercredi;Zone FIMU;>65;Resident;09 jours;Periode normale;4769
2017-06-21;Mercredi;Zone FIMU;>65;Resident;10 jours;Periode normale;4809
2017-06-21;Mercredi;Zone FIMU;>65;Resident;11 jours;Periode normale;8515
2017-06-21;Mercredi;Zone FIMU;>65;Resident;12 jours;Periode normale;8551
2017-06-21;Mercredi;Zone FIMU;>65;Resident;13 jours;Periode normale;9265
2017-06-21;Mercredi;Zone FIMU;>65;Resident;14 jours;Periode normale;4920
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;1317
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;2924
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;6860
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;4508
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;562
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;7172
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;5874
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;7557
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;9597
2017-06-21;Mercredi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;9642
