Date;JourDeLaSemaine;ZoneAnalyse;Continent;Pays;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-16;Vendredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;5620
2017-06-16;Vendredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;9461
2017-06-16;Vendredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;13 jours;Periode normale;2664
2017-06-16;Vendredi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;14 jours;Periode normale;2253
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;01 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;02 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;03 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;04 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;05 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;06 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;07 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;08 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;09 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;10 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;13 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;14 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;06 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;07 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;08 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;09 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;10 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;11 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;12 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;13 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Amérique;États-Unis;Touriste Etranger;14 jours;Periode normale;6474
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;01 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;02 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;03 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;04 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;05 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;06 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;07 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;08 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;09 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;10 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;11 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;12 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;13 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Asie Océanie;Touriste Etranger;14 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;01 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;02 jours;Periode normale;3632
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;03 jours;Periode normale;5416
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;04 jours;Periode normale;765
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;05 jours;Periode normale;3635
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;06 jours;Periode normale;9760
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;07 jours;Periode normale;8147
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;08 jours;Periode normale;4767
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;09 jours;Periode normale;6668
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;10 jours;Periode normale;5871
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;11 jours;Periode normale;4999
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;12 jours;Periode normale;8195
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;13 jours;Periode normale;4764
2017-06-16;Vendredi;Zone FIMU;Asie;Chine;Touriste Etranger;14 jours;Periode normale;2572
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;01 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;02 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;03 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;04 jours;Periode normale;1317
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;05 jours;Periode normale;393
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;06 jours;Periode normale;8801
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;07 jours;Periode normale;1221
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;08 jours;Periode normale;8147
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;09 jours;Periode normale;625
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;10 jours;Periode normale;8686
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;11 jours;Periode normale;8129
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;12 jours;Periode normale;1740
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;13 jours;Periode normale;7252
2017-06-16;Vendredi;Zone FIMU;Asie;Japon;Touriste Etranger;14 jours;Periode normale;9771
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;02 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;03 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;04 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;05 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;06 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;07 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;08 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;09 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;10 jours;Periode normale;9974
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;5126
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;3584
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;13 jours;Periode normale;2374
2017-06-16;Vendredi;Zone FIMU;Autre;Reste Du Monde;Touriste Etranger;14 jours;Periode normale;4998
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;01 jours;Periode normale;4735
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;02 jours;Periode normale;567
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;03 jours;Periode normale;5021
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;04 jours;Periode normale;6293
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;05 jours;Periode normale;9531
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;06 jours;Periode normale;2527
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;07 jours;Periode normale;9609
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;08 jours;Periode normale;7785
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;09 jours;Periode normale;2714
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;10 jours;Periode normale;7213
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;11 jours;Periode normale;179
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;12 jours;Periode normale;6685
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;13 jours;Periode normale;2345
2017-06-16;Vendredi;Zone FIMU;Europe;Allemagne;Touriste Etranger;14 jours;Periode normale;8495
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;01 jours;Periode normale;3648
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;02 jours;Periode normale;4117
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;03 jours;Periode normale;10000
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;04 jours;Periode normale;8114
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;05 jours;Periode normale;8960
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;06 jours;Periode normale;1935
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;07 jours;Periode normale;9668
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;08 jours;Periode normale;3791
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;09 jours;Periode normale;3715
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;10 jours;Periode normale;5098
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;11 jours;Periode normale;1000
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;12 jours;Periode normale;2634
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;13 jours;Periode normale;7722
2017-06-16;Vendredi;Zone FIMU;Europe;Autre pays d'Europe;Touriste Etranger;14 jours;Periode normale;1098
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;01 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;02 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;03 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;04 jours;Periode normale;6479
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;05 jours;Periode normale;8571
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;06 jours;Periode normale;9226
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;07 jours;Periode normale;5726
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;08 jours;Periode normale;8587
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;09 jours;Periode normale;9881
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;10 jours;Periode normale;9799
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;11 jours;Periode normale;9487
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;12 jours;Periode normale;1502
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;13 jours;Periode normale;2508
2017-06-16;Vendredi;Zone FIMU;Europe;Belgique+Luxembourg;Touriste Etranger;14 jours;Periode normale;3079
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;01 jours;Periode normale;1877
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;02 jours;Periode normale;434
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;03 jours;Periode normale;2175
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;04 jours;Periode normale;1951
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;05 jours;Periode normale;3972
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;06 jours;Periode normale;9201
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;07 jours;Periode normale;6702
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;08 jours;Periode normale;1118
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;09 jours;Periode normale;4445
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;10 jours;Periode normale;8182
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;11 jours;Periode normale;1284
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;12 jours;Periode normale;3034
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;13 jours;Periode normale;95
2017-06-16;Vendredi;Zone FIMU;Europe;Espagne;Touriste Etranger;14 jours;Periode normale;4182
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;02 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;03 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;04 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;05 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;06 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;07 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;08 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;09 jours;Periode normale;4848
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;10 jours;Periode normale;2507
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;11 jours;Periode normale;2807
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;12 jours;Periode normale;2394
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;13 jours;Periode normale;7458
2017-06-16;Vendredi;Zone FIMU;Europe;Italie;Touriste Etranger;14 jours;Periode normale;6047
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;01 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;02 jours;Periode normale;3771
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;03 jours;Periode normale;2715
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;04 jours;Periode normale;9253
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;05 jours;Periode normale;6511
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;06 jours;Periode normale;5344
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;07 jours;Periode normale;4617
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;08 jours;Periode normale;5000
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;09 jours;Periode normale;52
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;10 jours;Periode normale;4053
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;11 jours;Periode normale;1240
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;12 jours;Periode normale;2322
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;13 jours;Periode normale;3191
2017-06-16;Vendredi;Zone FIMU;Europe;Pays De L'Est;Touriste Etranger;14 jours;Periode normale;8355
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;01 jours;Periode normale;1395
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;02 jours;Periode normale;6041
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;03 jours;Periode normale;2943
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;04 jours;Periode normale;9338
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;05 jours;Periode normale;5399
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;06 jours;Periode normale;4095
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;07 jours;Periode normale;76
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;08 jours;Periode normale;1030
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;09 jours;Periode normale;8655
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;10 jours;Periode normale;4446
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;11 jours;Periode normale;2558
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;12 jours;Periode normale;1165
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;13 jours;Periode normale;3570
2017-06-16;Vendredi;Zone FIMU;Europe;Pays-Bas;Touriste Etranger;14 jours;Periode normale;8561
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;01 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;02 jours;Periode normale;7734
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;03 jours;Periode normale;1100
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;04 jours;Periode normale;7221
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;05 jours;Periode normale;5249
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;06 jours;Periode normale;4131
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;07 jours;Periode normale;2021
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;08 jours;Periode normale;3326
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;09 jours;Periode normale;7029
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;10 jours;Periode normale;9559
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;11 jours;Periode normale;1580
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;12 jours;Periode normale;8283
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;13 jours;Periode normale;441
2017-06-16;Vendredi;Zone FIMU;Europe;Royaume-Uni;Touriste Etranger;14 jours;Periode normale;7550
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;02 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;03 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;04 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;05 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;06 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;07 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;08 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;09 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;10 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;11 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;12 jours;Periode normale;8665
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;13 jours;Periode normale;5520
2017-06-16;Vendredi;Zone FIMU;Europe;Russie;Touriste Etranger;14 jours;Periode normale;8423
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;07 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;08 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;09 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;10 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;11 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;12 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;13 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Scandinavie;Touriste Etranger;14 jours;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;01 jours;Periode normale;2311
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;02 jours;Periode normale;4857
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;03 jours;Periode normale;7791
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;04 jours;Periode normale;450
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;05 jours;Periode normale;186
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;06 jours;Periode normale;4197
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;07 jours;Periode normale;659
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;08 jours;Periode normale;4764
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;09 jours;Periode normale;8917
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;10 jours;Periode normale;7303
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;11 jours;Periode normale;9344
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;12 jours;Periode normale;6765
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;13 jours;Periode normale;7269
2017-06-16;Vendredi;Zone FIMU;Europe;Suisse;Touriste Etranger;14 jours;Periode normale;9366
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;01 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;02 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;03 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;04 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;05 jours;Periode normale;5318
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;06 jours;Periode normale;1122
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;07 jours;Periode normale;4231
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;08 jours;Periode normale;7147
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;09 jours;Periode normale;3460
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;10 jours;Periode normale;1592
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;602
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;1858
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;13 jours;Periode normale;8799
2017-06-17;Samedi;Zone FIMU;Afrique;Reste Du Monde;Touriste Etranger;14 jours;Periode normale;3205
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;02 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;03 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;04 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;05 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;06 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;07 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;08 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;09 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;10 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;11 jours;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Amérique;Reste Du Monde;Touriste Etranger;12 jours;Periode normale;#
