Date;JourDeLaSemaine;TypeNuitee;ZoneNuitee;ZoneAnalyse;CategorieVisiteurs;TypeDeJour;Volume
2017-06-16;Vendredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;443
2017-06-16;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;8130
2017-06-16;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;7173
2017-06-16;Vendredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-17;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;5071
2017-06-17;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;3317
2017-06-17;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;1772
2017-06-17;Samedi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;4082
2017-06-17;Samedi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;2365
2017-06-17;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;654
2017-06-17;Samedi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-17;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;8915
2017-06-17;Samedi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;1483
2017-06-17;Samedi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;3350
2017-06-17;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;9313
2017-06-17;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;923
2017-06-17;Samedi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;9300
2017-06-17;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;4471
2017-06-17;Samedi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;9120
2017-06-17;Samedi;Soir;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;5455
2017-06-18;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;7693
2017-06-18;Dimanche;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;#
2017-06-18;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;8396
2017-06-18;Dimanche;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;3274
2017-06-18;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;#
2017-06-18;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;8747
2017-06-18;Dimanche;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;7800
2017-06-18;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;#
2017-06-18;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;8073
2017-06-18;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;784
2017-06-18;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;#
2017-06-18;Dimanche;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;8258
2017-06-18;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;5868
2017-06-18;Dimanche;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2609
2017-06-19;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;7951
2017-06-19;Lundi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;1100
2017-06-19;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;3153
2017-06-19;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;2862
2017-06-19;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;1514
2017-06-19;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;2697
2017-06-19;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Resident;Periode normale;#
2017-06-19;Lundi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;5722
2017-06-19;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-19;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;8147
2017-06-19;Lundi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-19;Lundi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;8692
2017-06-19;Lundi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;2722
2017-06-19;Lundi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;8540
2017-06-19;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;9532
2017-06-19;Lundi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;5120
2017-06-19;Lundi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;4731
2017-06-19;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;6793
2017-06-19;Lundi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2708
2017-06-19;Lundi;Soir;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-19;Lundi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-20;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;7793
2017-06-20;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;4704
2017-06-20;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;101
2017-06-20;Mardi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;5285
2017-06-20;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;8161
2017-06-20;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;1884
2017-06-20;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;1471
2017-06-20;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;7344
2017-06-20;Mardi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;9853
2017-06-20;Mardi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;7471
2017-06-20;Mardi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;5794
2017-06-20;Mardi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;5491
2017-06-20;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;2250
2017-06-20;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;2814
2017-06-20;Mardi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;5670
2017-06-20;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;6903
2017-06-20;Mardi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;262
2017-06-20;Mardi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-21;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;5951
2017-06-21;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;2772
2017-06-21;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;3201
2017-06-21;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;678
2017-06-21;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;2216
2017-06-21;Mercredi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;5512
2017-06-21;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;6018
2017-06-21;Mercredi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;4147
2017-06-21;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;2992
2017-06-21;Mercredi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;1299
2017-06-21;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;1754
2017-06-21;Mercredi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;5147
2017-06-21;Mercredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;4831
2017-06-21;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;2172
2017-06-21;Mercredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;8069
2017-06-21;Mercredi;Soir;Vosges;Zone FIMU;Resident;Periode normale;#
2017-06-21;Mercredi;Soir;Vosges;Zone FIMU;Touriste Français;Periode normale;#
2017-06-22;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;9783
2017-06-22;Jeudi;Soir;Agglomeration de Belfort;Zone FIMU;Touriste Français;Periode normale;7400
2017-06-22;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Resident;Periode normale;#
2017-06-22;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Soir;Agglomeration de Hericourt;Zone FIMU;Touriste Français;Periode normale;9167
2017-06-22;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;933
2017-06-22;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;6515
2017-06-22;Jeudi;Soir;Haut Rhin Nord;Zone FIMU;Touriste Français;Periode normale;#
2017-06-22;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Resident;Periode normale;#
2017-06-22;Jeudi;Soir;Haut Rhin Sud;Zone FIMU;Touriste Français;Periode normale;4880
2017-06-22;Jeudi;Soir;Reste Doubs;Zone FIMU;Resident;Periode normale;#
2017-06-22;Jeudi;Soir;Reste Doubs;Zone FIMU;Touriste Français;Periode normale;3231
2017-06-22;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;4590
2017-06-22;Jeudi;Soir;Reste Haute Saone;Zone FIMU;Touriste Français;Periode normale;939
2017-06-22;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;8724
2017-06-22;Jeudi;Soir;Reste Territoire de Belfort;Zone FIMU;Touriste Français;Periode normale;3837
2017-06-22;Jeudi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;7018
2017-06-22;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Etranger;Periode normale;2274
2017-06-22;Jeudi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;2960
2017-06-23;Vendredi;Soir;Agglomeration de Belfort;Zone FIMU;Resident;Periode normale;#
2017-06-23;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Resident;Periode normale;#
2017-06-23;Vendredi;Soir;Agglomeration de Montbeliard;Zone FIMU;Touriste Français;Periode normale;#
2017-06-23;Vendredi;Soir;Reste Haute Saone;Zone FIMU;Resident;Periode normale;#
2017-06-23;Vendredi;Soir;Reste Territoire de Belfort;Zone FIMU;Resident;Periode normale;3765
2017-06-23;Vendredi;Soir;Ville de Belfort;Zone FIMU;Resident;Periode normale;3617
2017-06-23;Vendredi;Soir;Ville de Belfort;Zone FIMU;Touriste Français;Periode normale;4631
