Date;JourDeLaSemaine;ZoneAnalyse;Nationalite;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;2331
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;1919
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;8613
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;1178
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;6948
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;2264
2017-06-01;Jeudi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;2460
2017-06-01;Jeudi;Zone FIMU;Français;Resident;01 jours;Periode evenement;6083
2017-06-01;Jeudi;Zone FIMU;Français;Resident;02 jours;Periode evenement;5181
2017-06-01;Jeudi;Zone FIMU;Français;Resident;03 jours;Periode evenement;5916
2017-06-01;Jeudi;Zone FIMU;Français;Resident;04 jours;Periode evenement;8881
2017-06-01;Jeudi;Zone FIMU;Français;Resident;05 jours;Periode evenement;3982
2017-06-01;Jeudi;Zone FIMU;Français;Resident;06 jours;Periode evenement;4193
2017-06-01;Jeudi;Zone FIMU;Français;Resident;07 jours;Periode evenement;1177
2017-06-01;Jeudi;Zone FIMU;Français;Resident;08 jours;Periode evenement;4936
2017-06-01;Jeudi;Zone FIMU;Français;Resident;09 jours;Periode evenement;114
2017-06-01;Jeudi;Zone FIMU;Français;Resident;10 jours;Periode evenement;1530
2017-06-01;Jeudi;Zone FIMU;Français;Resident;11 jours;Periode evenement;7704
2017-06-01;Jeudi;Zone FIMU;Français;Resident;12 jours;Periode evenement;8627
2017-06-01;Jeudi;Zone FIMU;Français;Resident;13 jours;Periode evenement;9427
2017-06-01;Jeudi;Zone FIMU;Français;Resident;14 jours;Periode evenement;4556
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;8656
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;3253
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;7235
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;1984
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;1687
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;477
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;4726
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;4093
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;9970
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;9661
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;7632
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;2389
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;8893
2017-06-01;Jeudi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;9781
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;5218
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;8691
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;1909
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;768
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;8738
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;8027
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;635
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;6792
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;7936
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;5875
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;2303
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;8520
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;5002
2017-06-02;Vendredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;3268
2017-06-02;Vendredi;Zone FIMU;Français;Resident;01 jours;Periode evenement;5264
2017-06-02;Vendredi;Zone FIMU;Français;Resident;02 jours;Periode evenement;5604
2017-06-02;Vendredi;Zone FIMU;Français;Resident;03 jours;Periode evenement;9239
2017-06-02;Vendredi;Zone FIMU;Français;Resident;04 jours;Periode evenement;9662
2017-06-02;Vendredi;Zone FIMU;Français;Resident;05 jours;Periode evenement;9585
2017-06-02;Vendredi;Zone FIMU;Français;Resident;06 jours;Periode evenement;3664
2017-06-02;Vendredi;Zone FIMU;Français;Resident;07 jours;Periode evenement;3470
2017-06-02;Vendredi;Zone FIMU;Français;Resident;08 jours;Periode evenement;2953
2017-06-02;Vendredi;Zone FIMU;Français;Resident;09 jours;Periode evenement;9449
2017-06-02;Vendredi;Zone FIMU;Français;Resident;10 jours;Periode evenement;4060
2017-06-02;Vendredi;Zone FIMU;Français;Resident;11 jours;Periode evenement;1329
2017-06-02;Vendredi;Zone FIMU;Français;Resident;12 jours;Periode evenement;9491
2017-06-02;Vendredi;Zone FIMU;Français;Resident;13 jours;Periode evenement;8508
2017-06-02;Vendredi;Zone FIMU;Français;Resident;14 jours;Periode evenement;7821
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;3651
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;509
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;2568
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;8223
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;2325
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;6600
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;1346
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;3401
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;58
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;2494
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;2388
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;412
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;558
2017-06-02;Vendredi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;821
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;369
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;4912
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;4737
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;2007
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;8176
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;8693
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;2016
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;2617
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;9453
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;5104
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;2922
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;9806
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;3292
2017-06-03;Samedi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;8898
2017-06-03;Samedi;Zone FIMU;Français;Resident;01 jours;Periode evenement;9643
2017-06-03;Samedi;Zone FIMU;Français;Resident;02 jours;Periode evenement;4846
2017-06-03;Samedi;Zone FIMU;Français;Resident;03 jours;Periode evenement;8802
2017-06-03;Samedi;Zone FIMU;Français;Resident;04 jours;Periode evenement;1781
2017-06-03;Samedi;Zone FIMU;Français;Resident;05 jours;Periode evenement;7510
2017-06-03;Samedi;Zone FIMU;Français;Resident;06 jours;Periode evenement;3173
2017-06-03;Samedi;Zone FIMU;Français;Resident;07 jours;Periode evenement;1725
2017-06-03;Samedi;Zone FIMU;Français;Resident;08 jours;Periode evenement;6540
2017-06-03;Samedi;Zone FIMU;Français;Resident;09 jours;Periode evenement;3004
2017-06-03;Samedi;Zone FIMU;Français;Resident;10 jours;Periode evenement;1353
2017-06-03;Samedi;Zone FIMU;Français;Resident;11 jours;Periode evenement;9484
2017-06-03;Samedi;Zone FIMU;Français;Resident;12 jours;Periode evenement;7476
2017-06-03;Samedi;Zone FIMU;Français;Resident;13 jours;Periode evenement;2001
2017-06-03;Samedi;Zone FIMU;Français;Resident;14 jours;Periode evenement;239
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;6869
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;3995
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;3547
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;1185
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;3057
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;7411
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;8984
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;6159
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;3246
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;316
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;4910
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;343
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;7264
2017-06-03;Samedi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;1185
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;7563
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;3128
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;5090
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;6807
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;7810
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;1045
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;1607
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;7746
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;8923
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;2114
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;8316
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;6100
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;1094
2017-06-04;Dimanche;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;4046
2017-06-04;Dimanche;Zone FIMU;Français;Resident;01 jours;Periode evenement;6136
2017-06-04;Dimanche;Zone FIMU;Français;Resident;02 jours;Periode evenement;5101
2017-06-04;Dimanche;Zone FIMU;Français;Resident;03 jours;Periode evenement;3731
2017-06-04;Dimanche;Zone FIMU;Français;Resident;04 jours;Periode evenement;2998
2017-06-04;Dimanche;Zone FIMU;Français;Resident;05 jours;Periode evenement;6158
2017-06-04;Dimanche;Zone FIMU;Français;Resident;06 jours;Periode evenement;1350
2017-06-04;Dimanche;Zone FIMU;Français;Resident;07 jours;Periode evenement;8606
2017-06-04;Dimanche;Zone FIMU;Français;Resident;08 jours;Periode evenement;4427
2017-06-04;Dimanche;Zone FIMU;Français;Resident;09 jours;Periode evenement;3410
2017-06-04;Dimanche;Zone FIMU;Français;Resident;10 jours;Periode evenement;963
2017-06-04;Dimanche;Zone FIMU;Français;Resident;11 jours;Periode evenement;1541
2017-06-04;Dimanche;Zone FIMU;Français;Resident;12 jours;Periode evenement;9304
2017-06-04;Dimanche;Zone FIMU;Français;Resident;13 jours;Periode evenement;6012
2017-06-04;Dimanche;Zone FIMU;Français;Resident;14 jours;Periode evenement;2949
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;7568
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;8350
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;9556
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;9569
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;9970
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;1268
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;2964
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;8327
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;272
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;5144
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;1798
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;3535
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;5071
2017-06-04;Dimanche;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;6777
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode evenement;602
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode evenement;2943
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode evenement;3204
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode evenement;1404
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode evenement;3692
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode evenement;9195
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode evenement;207
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode evenement;6265
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode evenement;3151
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode evenement;2963
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode evenement;9955
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode evenement;1934
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode evenement;2773
2017-06-05;Lundi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode evenement;8060
2017-06-05;Lundi;Zone FIMU;Français;Resident;01 jours;Periode evenement;2162
2017-06-05;Lundi;Zone FIMU;Français;Resident;02 jours;Periode evenement;8651
2017-06-05;Lundi;Zone FIMU;Français;Resident;03 jours;Periode evenement;7260
2017-06-05;Lundi;Zone FIMU;Français;Resident;04 jours;Periode evenement;9378
2017-06-05;Lundi;Zone FIMU;Français;Resident;05 jours;Periode evenement;7621
2017-06-05;Lundi;Zone FIMU;Français;Resident;06 jours;Periode evenement;2670
2017-06-05;Lundi;Zone FIMU;Français;Resident;07 jours;Periode evenement;3582
2017-06-05;Lundi;Zone FIMU;Français;Resident;08 jours;Periode evenement;4695
2017-06-05;Lundi;Zone FIMU;Français;Resident;09 jours;Periode evenement;7175
2017-06-05;Lundi;Zone FIMU;Français;Resident;10 jours;Periode evenement;5996
2017-06-05;Lundi;Zone FIMU;Français;Resident;11 jours;Periode evenement;1005
2017-06-05;Lundi;Zone FIMU;Français;Resident;12 jours;Periode evenement;128
2017-06-05;Lundi;Zone FIMU;Français;Resident;13 jours;Periode evenement;4680
2017-06-05;Lundi;Zone FIMU;Français;Resident;14 jours;Periode evenement;6792
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;01 jours;Periode evenement;770
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;02 jours;Periode evenement;9463
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;03 jours;Periode evenement;8670
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;04 jours;Periode evenement;3206
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;05 jours;Periode evenement;8366
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;06 jours;Periode evenement;8166
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;07 jours;Periode evenement;5232
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;08 jours;Periode evenement;7859
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;09 jours;Periode evenement;2699
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;10 jours;Periode evenement;6932
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;11 jours;Periode evenement;3539
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;12 jours;Periode evenement;8161
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;13 jours;Periode evenement;8674
2017-06-05;Lundi;Zone FIMU;Français;Touriste Français;14 jours;Periode evenement;8965
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;2156
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;9013
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;9003
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;8762
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;9886
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;3424
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;7279
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;4216
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;3250
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;7773
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;1282
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;3514
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;3418
2017-06-06;Mardi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;2191
2017-06-06;Mardi;Zone FIMU;Français;Resident;01 jours;Periode normale;3763
2017-06-06;Mardi;Zone FIMU;Français;Resident;02 jours;Periode normale;1213
2017-06-06;Mardi;Zone FIMU;Français;Resident;03 jours;Periode normale;8251
2017-06-06;Mardi;Zone FIMU;Français;Resident;04 jours;Periode normale;5075
2017-06-06;Mardi;Zone FIMU;Français;Resident;05 jours;Periode normale;6130
2017-06-06;Mardi;Zone FIMU;Français;Resident;06 jours;Periode normale;8247
2017-06-06;Mardi;Zone FIMU;Français;Resident;07 jours;Periode normale;9311
2017-06-06;Mardi;Zone FIMU;Français;Resident;08 jours;Periode normale;891
2017-06-06;Mardi;Zone FIMU;Français;Resident;09 jours;Periode normale;8367
2017-06-06;Mardi;Zone FIMU;Français;Resident;10 jours;Periode normale;4210
2017-06-06;Mardi;Zone FIMU;Français;Resident;11 jours;Periode normale;9170
2017-06-06;Mardi;Zone FIMU;Français;Resident;12 jours;Periode normale;3100
2017-06-06;Mardi;Zone FIMU;Français;Resident;13 jours;Periode normale;3069
2017-06-06;Mardi;Zone FIMU;Français;Resident;14 jours;Periode normale;2253
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;8464
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;2606
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;8930
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;4939
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;1416
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;4012
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;2525
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;5480
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;9091
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;6487
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;4638
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;1364
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;1050
2017-06-06;Mardi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;8723
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;8029
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;9614
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;9346
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;7263
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;8041
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;5718
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;9303
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;7434
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;9812
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;3254
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;457
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;495
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;4162
2017-06-07;Mercredi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;8150
2017-06-07;Mercredi;Zone FIMU;Français;Resident;01 jours;Periode normale;7378
2017-06-07;Mercredi;Zone FIMU;Français;Resident;02 jours;Periode normale;6385
2017-06-07;Mercredi;Zone FIMU;Français;Resident;03 jours;Periode normale;3550
2017-06-07;Mercredi;Zone FIMU;Français;Resident;04 jours;Periode normale;7520
2017-06-07;Mercredi;Zone FIMU;Français;Resident;05 jours;Periode normale;9217
2017-06-07;Mercredi;Zone FIMU;Français;Resident;06 jours;Periode normale;7890
2017-06-07;Mercredi;Zone FIMU;Français;Resident;07 jours;Periode normale;8259
2017-06-07;Mercredi;Zone FIMU;Français;Resident;08 jours;Periode normale;4101
2017-06-07;Mercredi;Zone FIMU;Français;Resident;09 jours;Periode normale;3059
2017-06-07;Mercredi;Zone FIMU;Français;Resident;10 jours;Periode normale;2225
2017-06-07;Mercredi;Zone FIMU;Français;Resident;11 jours;Periode normale;2265
2017-06-07;Mercredi;Zone FIMU;Français;Resident;12 jours;Periode normale;129
2017-06-07;Mercredi;Zone FIMU;Français;Resident;13 jours;Periode normale;7772
2017-06-07;Mercredi;Zone FIMU;Français;Resident;14 jours;Periode normale;7259
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;01 jours;Periode normale;5036
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;02 jours;Periode normale;2866
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;03 jours;Periode normale;4696
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;04 jours;Periode normale;482
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;05 jours;Periode normale;3812
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;06 jours;Periode normale;4429
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;07 jours;Periode normale;9064
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;08 jours;Periode normale;2544
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;09 jours;Periode normale;8532
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;10 jours;Periode normale;6604
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;11 jours;Periode normale;2843
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;12 jours;Periode normale;4355
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;13 jours;Periode normale;7892
2017-06-07;Mercredi;Zone FIMU;Français;Touriste Français;14 jours;Periode normale;1142
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;01 jours;Periode normale;7477
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;02 jours;Periode normale;840
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;03 jours;Periode normale;2247
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;04 jours;Periode normale;8780
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;05 jours;Periode normale;9800
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;06 jours;Periode normale;7651
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;07 jours;Periode normale;1691
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;08 jours;Periode normale;443
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;09 jours;Periode normale;2654
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;10 jours;Periode normale;8529
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;11 jours;Periode normale;8557
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;12 jours;Periode normale;1286
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;13 jours;Periode normale;351
2017-06-08;Jeudi;Zone FIMU;Etranger;Touriste Etranger;14 jours;Periode normale;1270
2017-06-08;Jeudi;Zone FIMU;Français;Resident;01 jours;Periode normale;9922
2017-06-08;Jeudi;Zone FIMU;Français;Resident;02 jours;Periode normale;7417
2017-06-08;Jeudi;Zone FIMU;Français;Resident;03 jours;Periode normale;7525
2017-06-08;Jeudi;Zone FIMU;Français;Resident;04 jours;Periode normale;9798
2017-06-08;Jeudi;Zone FIMU;Français;Resident;05 jours;Periode normale;7423
