Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-06-12;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;809
2017-06-12;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;8768
2017-06-12;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;3835
2017-06-12;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;8170
2017-06-12;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;6951
2017-06-13;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;8321
2017-06-13;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;2852
2017-06-13;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;1112
2017-06-13;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;9003
2017-06-13;Mardi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-13;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;1533
2017-06-13;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;4242
2017-06-13;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;374
2017-06-13;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;2194
2017-06-13;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;3243
2017-06-13;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;5689
2017-06-13;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;9207
2017-06-13;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;6059
2017-06-13;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;7181
2017-06-13;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;467
2017-06-13;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;9226
2017-06-13;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;2573
2017-06-13;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;5160
2017-06-13;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3158
2017-06-13;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;1842
2017-06-13;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;2487
2017-06-13;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;9725
2017-06-13;Mardi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;5814
2017-06-13;Mardi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;4066
2017-06-13;Mardi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;7135
2017-06-13;Mardi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;7115
2017-06-13;Mardi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;3528
2017-06-13;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;4466
2017-06-13;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;475
2017-06-13;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;3363
2017-06-13;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;4199
2017-06-13;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;7555
2017-06-13;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;3639
2017-06-13;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;4580
2017-06-13;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;5038
2017-06-13;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;5847
2017-06-13;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;324
2017-06-13;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;6311
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;9485
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;5273
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;2689
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;2115
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;8746
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;660
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;7846
2017-06-14;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;9141
2017-06-14;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;4986
2017-06-14;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;4510
2017-06-14;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;7482
2017-06-14;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;8925
2017-06-14;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;7803
2017-06-14;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;8191
2017-06-14;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;668
2017-06-14;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;5288
2017-06-14;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;8154
2017-06-14;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;5115
2017-06-14;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;766
2017-06-14;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;1844
2017-06-14;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;7111
2017-06-14;Mercredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;1280
2017-06-14;Mercredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;8147
2017-06-14;Mercredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;9936
2017-06-14;Mercredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;4124
2017-06-14;Mercredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;6933
2017-06-14;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;3430
2017-06-14;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;9951
2017-06-14;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;5391
2017-06-14;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;7305
2017-06-14;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;5462
2017-06-14;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;7048
2017-06-14;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;729
2017-06-14;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;3741
2017-06-14;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;2292
2017-06-14;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;6587
2017-06-14;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;8440
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;1132
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;7303
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;3958
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;3209
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;9051
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;6812
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3874
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;7460
2017-06-15;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;9818
2017-06-15;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;9269
2017-06-15;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;9183
2017-06-15;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;4271
2017-06-15;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;2607
2017-06-15;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;2038
2017-06-15;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;4449
2017-06-15;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;8859
2017-06-15;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;1843
2017-06-15;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;4652
2017-06-15;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;9731
2017-06-15;Jeudi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;3557
2017-06-15;Jeudi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;8721
2017-06-15;Jeudi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;2100
2017-06-15;Jeudi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;4336
2017-06-15;Jeudi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;6082
2017-06-15;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;1757
2017-06-15;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;1126
2017-06-15;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;1688
2017-06-15;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;571
2017-06-15;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;2040
2017-06-15;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;5113
2017-06-15;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;4368
2017-06-15;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;2325
2017-06-15;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;2670
2017-06-15;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;2913
2017-06-15;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;1685
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;8949
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;2626
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;3080
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;3362
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;4444
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;247
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3963
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;343
2017-06-16;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;1896
2017-06-16;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;2197
2017-06-16;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;5928
2017-06-16;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;7706
2017-06-16;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;8646
2017-06-16;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;2512
2017-06-16;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;8352
2017-06-16;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;717
2017-06-16;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;4651
2017-06-16;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2228
2017-06-16;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;9924
2017-06-16;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;9823
2017-06-16;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;9334
2017-06-16;Vendredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;7104
2017-06-16;Vendredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;7958
2017-06-16;Vendredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;9033
2017-06-16;Vendredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;1515
2017-06-16;Vendredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1039
2017-06-16;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;3031
2017-06-16;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;2253
2017-06-16;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;2289
2017-06-16;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;6435
2017-06-16;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;6923
2017-06-16;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;4338
2017-06-16;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;839
2017-06-16;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;5797
2017-06-16;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;4115
2017-06-16;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;6439
2017-06-16;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;3046
2017-06-16;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;3989
2017-06-17;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;1111
2017-06-17;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;3866
2017-06-17;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;#
2017-06-17;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;7477
2017-06-17;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-17;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-17;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;1383
2017-06-17;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;7117
2017-06-17;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;7023
2017-06-17;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;4623
2017-06-17;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;5216
2017-06-17;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;888
2017-06-17;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;860
2017-06-17;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;190
2017-06-17;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;4174
2017-06-17;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-06-17;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;4578
2017-06-17;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;1662
2017-06-17;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;211
2017-06-17;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;8744
2017-06-17;Samedi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;4876
2017-06-17;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;6263
2017-06-17;Samedi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;5013
2017-06-17;Samedi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;9405
2017-06-17;Samedi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;873
2017-06-17;Samedi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;4105
2017-06-17;Samedi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;4052
2017-06-17;Samedi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;5520
2017-06-17;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;1440
2017-06-17;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;9066
2017-06-17;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;5042
2017-06-17;Samedi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;6050
2017-06-17;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;2305
2017-06-17;Samedi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;3252
2017-06-17;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;1289
2017-06-17;Samedi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;4685
2017-06-17;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;1284
2017-06-17;Samedi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;9945
2017-06-17;Samedi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;6714
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;8385
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;4053
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;5672
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;7877
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;7926
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;2838
2017-06-18;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;5591
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;5734
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;4339
2017-06-18;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;3150
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;8795
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;937
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;4722
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;9397
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;2044
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;3958
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;165
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;7153
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;3726
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;6203
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;3419
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;4258
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;1430
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;9723
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;4817
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;415
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;9559
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;3155
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;2300
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;783
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;9048
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;3687
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;2254
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;5498
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;9376
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;2489
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;450
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;1001
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;#
