Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-06-14;Mercredi;15:00:00;Zone FIMU;Present;Resident;Periode normale;2610
2017-06-14;Mercredi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2169
2017-06-14;Mercredi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6032
2017-06-14;Mercredi;15:30:00;Zone FIMU;Present;Resident;Periode normale;8284
2017-06-14;Mercredi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;639
2017-06-14;Mercredi;16:00:00;Zone FIMU;Present;Resident;Periode normale;1178
2017-06-14;Mercredi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4866
2017-06-14;Mercredi;16:30:00;Zone FIMU;Present;Resident;Periode normale;4914
2017-06-14;Mercredi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6888
2017-06-14;Mercredi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5760
2017-06-14;Mercredi;17:00:00;Zone FIMU;Present;Resident;Periode normale;5548
2017-06-14;Mercredi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9362
2017-06-14;Mercredi;17:30:00;Zone FIMU;Present;Resident;Periode normale;7364
2017-06-14;Mercredi;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9345
2017-06-14;Mercredi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1592
2017-06-14;Mercredi;18:00:00;Zone FIMU;Present;Resident;Periode normale;2819
2017-06-14;Mercredi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;812
2017-06-14;Mercredi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3155
2017-06-14;Mercredi;18:30:00;Zone FIMU;Present;Resident;Periode normale;7878
2017-06-14;Mercredi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1248
2017-06-14;Mercredi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9353
2017-06-14;Mercredi;19:00:00;Zone FIMU;Present;Resident;Periode normale;2891
2017-06-14;Mercredi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2200
2017-06-14;Mercredi;19:30:00;Zone FIMU;Present;Resident;Periode normale;9446
2017-06-14;Mercredi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4622
2017-06-14;Mercredi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9959
2017-06-14;Mercredi;20:00:00;Zone FIMU;Present;Resident;Periode normale;5976
2017-06-14;Mercredi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6205
2017-06-14;Mercredi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5137
2017-06-14;Mercredi;20:30:00;Zone FIMU;Present;Resident;Periode normale;6975
2017-06-14;Mercredi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9858
2017-06-14;Mercredi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9421
2017-06-14;Mercredi;21:00:00;Zone FIMU;Present;Resident;Periode normale;2129
2017-06-14;Mercredi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2279
2017-06-14;Mercredi;21:30:00;Zone FIMU;Present;Resident;Periode normale;3454
2017-06-14;Mercredi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8045
2017-06-14;Mercredi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5806
2017-06-14;Mercredi;22:00:00;Zone FIMU;Present;Resident;Periode normale;8755
2017-06-14;Mercredi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3102
2017-06-14;Mercredi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1455
2017-06-14;Mercredi;22:30:00;Zone FIMU;Present;Resident;Periode normale;2078
2017-06-14;Mercredi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6976
2017-06-14;Mercredi;23:00:00;Zone FIMU;Present;Resident;Periode normale;2212
2017-06-14;Mercredi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7104
2017-06-14;Mercredi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;164
2017-06-14;Mercredi;23:30:00;Zone FIMU;Present;Resident;Periode normale;404
2017-06-14;Mercredi;23:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;743
2017-06-14;Mercredi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4863
2017-06-15;Jeudi;00:00:00;Zone FIMU;Present;Resident;Periode normale;6084
2017-06-15;Jeudi;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8965
2017-06-15;Jeudi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7790
2017-06-15;Jeudi;00:30:00;Zone FIMU;Present;Resident;Periode normale;5231
2017-06-15;Jeudi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8694
2017-06-15;Jeudi;01:00:00;Zone FIMU;Present;Resident;Periode normale;8927
2017-06-15;Jeudi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4328
2017-06-15;Jeudi;01:30:00;Zone FIMU;Present;Resident;Periode normale;5774
2017-06-15;Jeudi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7719
2017-06-15;Jeudi;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6887
2017-06-15;Jeudi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9917
2017-06-15;Jeudi;04:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8561
2017-06-15;Jeudi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4474
2017-06-15;Jeudi;05:30:00;Zone FIMU;Present;Resident;Periode normale;2692
2017-06-15;Jeudi;06:00:00;Zone FIMU;Present;Resident;Periode normale;3146
2017-06-15;Jeudi;06:00:00;Zone FIMU;Present;Touriste Français;Periode normale;93
2017-06-15;Jeudi;06:30:00;Zone FIMU;Present;Resident;Periode normale;4276
2017-06-15;Jeudi;07:00:00;Zone FIMU;Present;Resident;Periode normale;2097
2017-06-15;Jeudi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6201
2017-06-15;Jeudi;07:30:00;Zone FIMU;Present;Resident;Periode normale;9855
2017-06-15;Jeudi;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3785
2017-06-15;Jeudi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;153
2017-06-15;Jeudi;08:00:00;Zone FIMU;Present;Resident;Periode normale;1507
2017-06-15;Jeudi;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1616
2017-06-15;Jeudi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7753
2017-06-15;Jeudi;08:30:00;Zone FIMU;Present;Resident;Periode normale;6363
2017-06-15;Jeudi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7941
2017-06-15;Jeudi;09:00:00;Zone FIMU;Present;Resident;Periode normale;8215
2017-06-15;Jeudi;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9551
2017-06-15;Jeudi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6609
2017-06-15;Jeudi;09:30:00;Zone FIMU;Present;Resident;Periode normale;2829
2017-06-15;Jeudi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2164
2017-06-15;Jeudi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7415
2017-06-15;Jeudi;10:00:00;Zone FIMU;Present;Resident;Periode normale;5162
2017-06-15;Jeudi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4366
2017-06-15;Jeudi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4777
2017-06-15;Jeudi;10:30:00;Zone FIMU;Present;Resident;Periode normale;4229
2017-06-15;Jeudi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2504
2017-06-15;Jeudi;11:00:00;Zone FIMU;Present;Resident;Periode normale;8077
2017-06-15;Jeudi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8028
2017-06-15;Jeudi;11:30:00;Zone FIMU;Present;Resident;Periode normale;5767
2017-06-15;Jeudi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4624
2017-06-15;Jeudi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5872
2017-06-15;Jeudi;12:00:00;Zone FIMU;Present;Resident;Periode normale;7957
2017-06-15;Jeudi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7513
2017-06-15;Jeudi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5900
2017-06-15;Jeudi;12:30:00;Zone FIMU;Present;Resident;Periode normale;2142
2017-06-15;Jeudi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4067
2017-06-15;Jeudi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5391
2017-06-15;Jeudi;13:00:00;Zone FIMU;Present;Resident;Periode normale;9496
2017-06-15;Jeudi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8689
2017-06-15;Jeudi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4050
2017-06-15;Jeudi;13:30:00;Zone FIMU;Present;Resident;Periode normale;9128
2017-06-15;Jeudi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3856
2017-06-15;Jeudi;14:00:00;Zone FIMU;Present;Resident;Periode normale;1449
2017-06-15;Jeudi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3608
2017-06-15;Jeudi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4577
2017-06-15;Jeudi;14:30:00;Zone FIMU;Present;Resident;Periode normale;3777
2017-06-15;Jeudi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8815
2017-06-15;Jeudi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5672
2017-06-15;Jeudi;15:00:00;Zone FIMU;Present;Resident;Periode normale;2916
2017-06-15;Jeudi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5830
2017-06-15;Jeudi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5643
2017-06-15;Jeudi;15:30:00;Zone FIMU;Present;Resident;Periode normale;2139
2017-06-15;Jeudi;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6101
2017-06-15;Jeudi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5395
2017-06-15;Jeudi;16:00:00;Zone FIMU;Present;Resident;Periode normale;2053
2017-06-15;Jeudi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2602
2017-06-15;Jeudi;16:30:00;Zone FIMU;Present;Resident;Periode normale;1137
2017-06-15;Jeudi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1578
2017-06-15;Jeudi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2308
2017-06-15;Jeudi;17:00:00;Zone FIMU;Present;Resident;Periode normale;2328
2017-06-15;Jeudi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5821
2017-06-15;Jeudi;17:30:00;Zone FIMU;Present;Resident;Periode normale;97
2017-06-15;Jeudi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5140
2017-06-15;Jeudi;18:00:00;Zone FIMU;Present;Resident;Periode normale;3702
2017-06-15;Jeudi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9453
2017-06-15;Jeudi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9214
2017-06-15;Jeudi;18:30:00;Zone FIMU;Present;Resident;Periode normale;2080
2017-06-15;Jeudi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;140
2017-06-15;Jeudi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8673
2017-06-15;Jeudi;19:00:00;Zone FIMU;Present;Resident;Periode normale;8882
2017-06-15;Jeudi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6688
2017-06-15;Jeudi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4370
2017-06-15;Jeudi;19:30:00;Zone FIMU;Present;Resident;Periode normale;6740
2017-06-15;Jeudi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5384
2017-06-15;Jeudi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2766
2017-06-15;Jeudi;20:00:00;Zone FIMU;Present;Resident;Periode normale;8814
2017-06-15;Jeudi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8392
2017-06-15;Jeudi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2192
2017-06-15;Jeudi;20:30:00;Zone FIMU;Present;Resident;Periode normale;2399
2017-06-15;Jeudi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;927
2017-06-15;Jeudi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3469
2017-06-15;Jeudi;21:00:00;Zone FIMU;Present;Resident;Periode normale;6126
2017-06-15;Jeudi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5598
2017-06-15;Jeudi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7220
2017-06-15;Jeudi;21:30:00;Zone FIMU;Present;Resident;Periode normale;8096
2017-06-15;Jeudi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8432
2017-06-15;Jeudi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1422
2017-06-15;Jeudi;22:00:00;Zone FIMU;Present;Resident;Periode normale;4953
2017-06-15;Jeudi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9211
2017-06-15;Jeudi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6541
2017-06-15;Jeudi;22:30:00;Zone FIMU;Present;Resident;Periode normale;8568
2017-06-15;Jeudi;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1223
2017-06-15;Jeudi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8525
2017-06-15;Jeudi;23:00:00;Zone FIMU;Present;Resident;Periode normale;8080
2017-06-15;Jeudi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8608
2017-06-15;Jeudi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2182
2017-06-15;Jeudi;23:30:00;Zone FIMU;Present;Resident;Periode normale;5675
2017-06-15;Jeudi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2739
2017-06-16;Vendredi;00:00:00;Zone FIMU;Present;Resident;Periode normale;6479
2017-06-16;Vendredi;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4912
2017-06-16;Vendredi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;593
2017-06-16;Vendredi;00:30:00;Zone FIMU;Present;Resident;Periode normale;2102
2017-06-16;Vendredi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;822
2017-06-16;Vendredi;01:00:00;Zone FIMU;Present;Resident;Periode normale;8798
2017-06-16;Vendredi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4440
2017-06-16;Vendredi;01:30:00;Zone FIMU;Present;Resident;Periode normale;4804
2017-06-16;Vendredi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2815
2017-06-16;Vendredi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;293
2017-06-16;Vendredi;04:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6275
2017-06-16;Vendredi;04:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9782
2017-06-16;Vendredi;05:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3273
2017-06-16;Vendredi;05:30:00;Zone FIMU;Present;Resident;Periode normale;3267
2017-06-16;Vendredi;05:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2847
2017-06-16;Vendredi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3598
2017-06-16;Vendredi;06:00:00;Zone FIMU;Present;Resident;Periode normale;8522
2017-06-16;Vendredi;06:30:00;Zone FIMU;Present;Resident;Periode normale;8843
2017-06-16;Vendredi;06:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;452
2017-06-16;Vendredi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6382
2017-06-16;Vendredi;07:00:00;Zone FIMU;Present;Resident;Periode normale;3979
2017-06-16;Vendredi;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9579
2017-06-16;Vendredi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3415
2017-06-16;Vendredi;07:30:00;Zone FIMU;Present;Resident;Periode normale;480
2017-06-16;Vendredi;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2868
2017-06-16;Vendredi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1414
2017-06-16;Vendredi;08:00:00;Zone FIMU;Present;Resident;Periode normale;7022
2017-06-16;Vendredi;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5660
2017-06-16;Vendredi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9465
2017-06-16;Vendredi;08:30:00;Zone FIMU;Present;Resident;Periode normale;934
2017-06-16;Vendredi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2517
2017-06-16;Vendredi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8467
2017-06-16;Vendredi;09:00:00;Zone FIMU;Present;Resident;Periode normale;1635
2017-06-16;Vendredi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9851
2017-06-16;Vendredi;09:30:00;Zone FIMU;Present;Resident;Periode normale;8796
2017-06-16;Vendredi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7842
2017-06-16;Vendredi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9979
2017-06-16;Vendredi;10:00:00;Zone FIMU;Present;Resident;Periode normale;3210
2017-06-16;Vendredi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;639
2017-06-16;Vendredi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7143
2017-06-16;Vendredi;10:30:00;Zone FIMU;Present;Resident;Periode normale;6081
2017-06-16;Vendredi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3612
2017-06-16;Vendredi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4290
2017-06-16;Vendredi;11:00:00;Zone FIMU;Present;Resident;Periode normale;2573
2017-06-16;Vendredi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5462
2017-06-16;Vendredi;11:30:00;Zone FIMU;Present;Resident;Periode normale;9252
2017-06-16;Vendredi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5355
2017-06-16;Vendredi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;814
2017-06-16;Vendredi;12:00:00;Zone FIMU;Present;Resident;Periode normale;8090
2017-06-16;Vendredi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;167
2017-06-16;Vendredi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;789
2017-06-16;Vendredi;12:30:00;Zone FIMU;Present;Resident;Periode normale;5899
2017-06-16;Vendredi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3860
2017-06-16;Vendredi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2699
2017-06-16;Vendredi;13:00:00;Zone FIMU;Present;Resident;Periode normale;7675
2017-06-16;Vendredi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1517
2017-06-16;Vendredi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1209
2017-06-16;Vendredi;13:30:00;Zone FIMU;Present;Resident;Periode normale;65
2017-06-16;Vendredi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3785
2017-06-16;Vendredi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7294
2017-06-16;Vendredi;14:00:00;Zone FIMU;Present;Resident;Periode normale;2331
2017-06-16;Vendredi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7698
2017-06-16;Vendredi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3851
2017-06-16;Vendredi;14:30:00;Zone FIMU;Present;Resident;Periode normale;4133
2017-06-16;Vendredi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;457
2017-06-16;Vendredi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3352
2017-06-16;Vendredi;15:00:00;Zone FIMU;Present;Resident;Periode normale;6895
2017-06-16;Vendredi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5410
2017-06-16;Vendredi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5552
2017-06-16;Vendredi;15:30:00;Zone FIMU;Present;Resident;Periode normale;1170
2017-06-16;Vendredi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;471
2017-06-16;Vendredi;16:00:00;Zone FIMU;Present;Resident;Periode normale;2015
2017-06-16;Vendredi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9082
2017-06-16;Vendredi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5918
2017-06-16;Vendredi;16:30:00;Zone FIMU;Present;Resident;Periode normale;7772
2017-06-16;Vendredi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1871
2017-06-16;Vendredi;17:00:00;Zone FIMU;Present;Resident;Periode normale;8688
2017-06-16;Vendredi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3203
2017-06-16;Vendredi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9753
2017-06-16;Vendredi;17:30:00;Zone FIMU;Present;Resident;Periode normale;648
2017-06-16;Vendredi;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7562
2017-06-16;Vendredi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9835
2017-06-16;Vendredi;18:00:00;Zone FIMU;Present;Resident;Periode normale;5482
2017-06-16;Vendredi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9235
2017-06-16;Vendredi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2087
2017-06-16;Vendredi;18:30:00;Zone FIMU;Present;Resident;Periode normale;1882
2017-06-16;Vendredi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6763
2017-06-16;Vendredi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;302
2017-06-16;Vendredi;19:00:00;Zone FIMU;Present;Resident;Periode normale;9898
2017-06-16;Vendredi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6614
2017-06-16;Vendredi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5906
2017-06-16;Vendredi;19:30:00;Zone FIMU;Present;Resident;Periode normale;6364
2017-06-16;Vendredi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9286
2017-06-16;Vendredi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2007
2017-06-16;Vendredi;20:00:00;Zone FIMU;Present;Resident;Periode normale;6155
2017-06-16;Vendredi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7815
2017-06-16;Vendredi;20:30:00;Zone FIMU;Present;Resident;Periode normale;7600
2017-06-16;Vendredi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5826
2017-06-16;Vendredi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7423
2017-06-16;Vendredi;21:00:00;Zone FIMU;Present;Resident;Periode normale;4789
2017-06-16;Vendredi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8265
2017-06-16;Vendredi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8531
2017-06-16;Vendredi;21:30:00;Zone FIMU;Present;Resident;Periode normale;4851
2017-06-16;Vendredi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5406
2017-06-16;Vendredi;22:00:00;Zone FIMU;Present;Resident;Periode normale;7220
2017-06-16;Vendredi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8043
2017-06-16;Vendredi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8004
2017-06-16;Vendredi;22:30:00;Zone FIMU;Present;Resident;Periode normale;7793
2017-06-16;Vendredi;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1755
2017-06-16;Vendredi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2345
2017-06-16;Vendredi;23:00:00;Zone FIMU;Present;Resident;Periode normale;9798
2017-06-16;Vendredi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9076
2017-06-16;Vendredi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3431
2017-06-16;Vendredi;23:30:00;Zone FIMU;Present;Resident;Periode normale;3754
2017-06-16;Vendredi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2261
2017-06-17;Samedi;00:00:00;Zone FIMU;Present;Resident;Periode normale;6985
2017-06-17;Samedi;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6130
2017-06-17;Samedi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;348
2017-06-17;Samedi;00:30:00;Zone FIMU;Present;Resident;Periode normale;6527
2017-06-17;Samedi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2912
2017-06-17;Samedi;01:00:00;Zone FIMU;Present;Resident;Periode normale;2379
2017-06-17;Samedi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2350
2017-06-17;Samedi;01:30:00;Zone FIMU;Present;Resident;Periode normale;5990
2017-06-17;Samedi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8045
2017-06-17;Samedi;02:00:00;Zone FIMU;Present;Resident;Periode normale;9645
2017-06-17;Samedi;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7449
2017-06-17;Samedi;02:30:00;Zone FIMU;Present;Resident;Periode normale;7874
2017-06-17;Samedi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8171
2017-06-17;Samedi;03:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3475
2017-06-17;Samedi;04:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4460
2017-06-17;Samedi;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5667
2017-06-17;Samedi;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1463
2017-06-17;Samedi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2905
2017-06-17;Samedi;05:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9431
2017-06-17;Samedi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8740
2017-06-17;Samedi;06:30:00;Zone FIMU;Present;Resident;Periode normale;4583
2017-06-17;Samedi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4859
2017-06-17;Samedi;07:00:00;Zone FIMU;Present;Resident;Periode normale;1032
2017-06-17;Samedi;07:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8623
2017-06-17;Samedi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;248
2017-06-17;Samedi;07:30:00;Zone FIMU;Present;Resident;Periode normale;3674
2017-06-17;Samedi;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5003
2017-06-17;Samedi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5735
2017-06-17;Samedi;08:00:00;Zone FIMU;Present;Resident;Periode normale;2576
2017-06-17;Samedi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5421
2017-06-17;Samedi;08:30:00;Zone FIMU;Present;Resident;Periode normale;7912
2017-06-17;Samedi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7488
2017-06-17;Samedi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5218
2017-06-17;Samedi;09:00:00;Zone FIMU;Present;Resident;Periode normale;2702
2017-06-17;Samedi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1130
