Date;JourDeLaSemaine;ZoneAnalyse;DureeVisite;CategorieVisiteurs;TypeDeJour;Volume
2017-06-13;Mardi;Zone FIMU;Duree4h;Touriste Français;Periode normale;8491
2017-06-13;Mardi;Zone FIMU;Duree5h;Resident;Periode normale;8703
2017-06-13;Mardi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Duree5h;Touriste Français;Periode normale;71
2017-06-13;Mardi;Zone FIMU;Duree6h;Resident;Periode normale;6213
2017-06-13;Mardi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Duree6h;Touriste Français;Periode normale;2855
2017-06-13;Mardi;Zone FIMU;Duree7h;Resident;Periode normale;9413
2017-06-13;Mardi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Duree7h;Touriste Français;Periode normale;8369
2017-06-13;Mardi;Zone FIMU;Duree8h;Resident;Periode normale;183
2017-06-13;Mardi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Duree8h;Touriste Français;Periode normale;7733
2017-06-13;Mardi;Zone FIMU;Duree9h;Resident;Periode normale;5520
2017-06-13;Mardi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-13;Mardi;Zone FIMU;Duree9h;Touriste Français;Periode normale;1287
2017-06-14;Mercredi;Zone FIMU;Duree10h;Resident;Periode normale;1909
2017-06-14;Mercredi;Zone FIMU;Duree10h;Touriste Français;Periode normale;6595
2017-06-14;Mercredi;Zone FIMU;Duree10h-18h;Resident;Periode normale;9757
2017-06-14;Mercredi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;9910
2017-06-14;Mercredi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;4542
2017-06-14;Mercredi;Zone FIMU;Duree2h;Resident;Periode normale;1066
2017-06-14;Mercredi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;2150
2017-06-14;Mercredi;Zone FIMU;Duree2h;Touriste Français;Periode normale;4846
2017-06-14;Mercredi;Zone FIMU;Duree3h;Resident;Periode normale;7733
2017-06-14;Mercredi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;3727
2017-06-14;Mercredi;Zone FIMU;Duree3h;Touriste Français;Periode normale;7169
2017-06-14;Mercredi;Zone FIMU;Duree4h;Resident;Periode normale;874
2017-06-14;Mercredi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;3367
2017-06-14;Mercredi;Zone FIMU;Duree4h;Touriste Français;Periode normale;7545
2017-06-14;Mercredi;Zone FIMU;Duree5h;Resident;Periode normale;7042
2017-06-14;Mercredi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Duree5h;Touriste Français;Periode normale;895
2017-06-14;Mercredi;Zone FIMU;Duree6h;Resident;Periode normale;562
2017-06-14;Mercredi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Duree6h;Touriste Français;Periode normale;5305
2017-06-14;Mercredi;Zone FIMU;Duree7h;Resident;Periode normale;6917
2017-06-14;Mercredi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Duree7h;Touriste Français;Periode normale;8849
2017-06-14;Mercredi;Zone FIMU;Duree8h;Resident;Periode normale;6329
2017-06-14;Mercredi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Duree8h;Touriste Français;Periode normale;1809
2017-06-14;Mercredi;Zone FIMU;Duree9h;Resident;Periode normale;9331
2017-06-14;Mercredi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-14;Mercredi;Zone FIMU;Duree9h;Touriste Français;Periode normale;2412
2017-06-15;Jeudi;Zone FIMU;Duree10h;Resident;Periode normale;4716
2017-06-15;Jeudi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Duree10h;Touriste Français;Periode normale;5930
2017-06-15;Jeudi;Zone FIMU;Duree10h-18h;Resident;Periode normale;3481
2017-06-15;Jeudi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;4939
2017-06-15;Jeudi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;6117
2017-06-15;Jeudi;Zone FIMU;Duree2h;Resident;Periode normale;9487
2017-06-15;Jeudi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;790
2017-06-15;Jeudi;Zone FIMU;Duree2h;Touriste Français;Periode normale;7107
2017-06-15;Jeudi;Zone FIMU;Duree3h;Resident;Periode normale;881
2017-06-15;Jeudi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;9021
2017-06-15;Jeudi;Zone FIMU;Duree3h;Touriste Français;Periode normale;873
2017-06-15;Jeudi;Zone FIMU;Duree4h;Resident;Periode normale;7377
2017-06-15;Jeudi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;5537
2017-06-15;Jeudi;Zone FIMU;Duree4h;Touriste Français;Periode normale;1798
2017-06-15;Jeudi;Zone FIMU;Duree5h;Resident;Periode normale;2593
2017-06-15;Jeudi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Duree5h;Touriste Français;Periode normale;6224
2017-06-15;Jeudi;Zone FIMU;Duree6h;Resident;Periode normale;7641
2017-06-15;Jeudi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Duree6h;Touriste Français;Periode normale;346
2017-06-15;Jeudi;Zone FIMU;Duree7h;Resident;Periode normale;8508
2017-06-15;Jeudi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Duree7h;Touriste Français;Periode normale;2340
2017-06-15;Jeudi;Zone FIMU;Duree8h;Resident;Periode normale;7453
2017-06-15;Jeudi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Duree8h;Touriste Français;Periode normale;9057
2017-06-15;Jeudi;Zone FIMU;Duree9h;Resident;Periode normale;1982
2017-06-15;Jeudi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-15;Jeudi;Zone FIMU;Duree9h;Touriste Français;Periode normale;3300
2017-06-16;Vendredi;Zone FIMU;Duree10h;Resident;Periode normale;3551
2017-06-16;Vendredi;Zone FIMU;Duree10h;Touriste Français;Periode normale;7579
2017-06-16;Vendredi;Zone FIMU;Duree10h-18h;Resident;Periode normale;9987
2017-06-16;Vendredi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;1432
2017-06-16;Vendredi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;8405
2017-06-16;Vendredi;Zone FIMU;Duree2h;Resident;Periode normale;1801
2017-06-16;Vendredi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;8680
2017-06-16;Vendredi;Zone FIMU;Duree2h;Touriste Français;Periode normale;1854
2017-06-16;Vendredi;Zone FIMU;Duree3h;Resident;Periode normale;864
2017-06-16;Vendredi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;2422
2017-06-16;Vendredi;Zone FIMU;Duree3h;Touriste Français;Periode normale;468
2017-06-16;Vendredi;Zone FIMU;Duree4h;Resident;Periode normale;1072
2017-06-16;Vendredi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;5153
2017-06-16;Vendredi;Zone FIMU;Duree4h;Touriste Français;Periode normale;5779
2017-06-16;Vendredi;Zone FIMU;Duree5h;Resident;Periode normale;5648
2017-06-16;Vendredi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Duree5h;Touriste Français;Periode normale;3608
2017-06-16;Vendredi;Zone FIMU;Duree6h;Resident;Periode normale;4650
2017-06-16;Vendredi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Duree6h;Touriste Français;Periode normale;9351
2017-06-16;Vendredi;Zone FIMU;Duree7h;Resident;Periode normale;1066
2017-06-16;Vendredi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Duree7h;Touriste Français;Periode normale;1207
2017-06-16;Vendredi;Zone FIMU;Duree8h;Resident;Periode normale;8634
2017-06-16;Vendredi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Duree8h;Touriste Français;Periode normale;6954
2017-06-16;Vendredi;Zone FIMU;Duree9h;Resident;Periode normale;4692
2017-06-16;Vendredi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-16;Vendredi;Zone FIMU;Duree9h;Touriste Français;Periode normale;3767
2017-06-17;Samedi;Zone FIMU;Duree10h;Resident;Periode normale;3794
2017-06-17;Samedi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Duree10h;Touriste Français;Periode normale;5020
2017-06-17;Samedi;Zone FIMU;Duree10h-18h;Resident;Periode normale;4403
2017-06-17;Samedi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;2841
2017-06-17;Samedi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;7634
2017-06-17;Samedi;Zone FIMU;Duree2h;Resident;Periode normale;9618
2017-06-17;Samedi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;3269
2017-06-17;Samedi;Zone FIMU;Duree2h;Touriste Français;Periode normale;8235
2017-06-17;Samedi;Zone FIMU;Duree3h;Resident;Periode normale;2288
2017-06-17;Samedi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;5629
2017-06-17;Samedi;Zone FIMU;Duree3h;Touriste Français;Periode normale;4522
2017-06-17;Samedi;Zone FIMU;Duree4h;Resident;Periode normale;3641
2017-06-17;Samedi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Duree4h;Touriste Français;Periode normale;1575
2017-06-17;Samedi;Zone FIMU;Duree5h;Resident;Periode normale;1078
2017-06-17;Samedi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;4359
2017-06-17;Samedi;Zone FIMU;Duree5h;Touriste Français;Periode normale;3370
2017-06-17;Samedi;Zone FIMU;Duree6h;Resident;Periode normale;1777
2017-06-17;Samedi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Duree6h;Touriste Français;Periode normale;6261
2017-06-17;Samedi;Zone FIMU;Duree7h;Resident;Periode normale;7299
2017-06-17;Samedi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;5479
2017-06-17;Samedi;Zone FIMU;Duree7h;Touriste Français;Periode normale;6217
2017-06-17;Samedi;Zone FIMU;Duree8h;Resident;Periode normale;4610
2017-06-17;Samedi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Duree8h;Touriste Français;Periode normale;2535
2017-06-17;Samedi;Zone FIMU;Duree9h;Resident;Periode normale;4595
2017-06-17;Samedi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-17;Samedi;Zone FIMU;Duree9h;Touriste Français;Periode normale;8782
2017-06-18;Dimanche;Zone FIMU;Duree10h;Resident;Periode normale;691
2017-06-18;Dimanche;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Duree10h;Touriste Français;Periode normale;491
2017-06-18;Dimanche;Zone FIMU;Duree10h-18h;Resident;Periode normale;3459
2017-06-18;Dimanche;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;5750
2017-06-18;Dimanche;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;7797
2017-06-18;Dimanche;Zone FIMU;Duree2h;Resident;Periode normale;7972
2017-06-18;Dimanche;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;787
2017-06-18;Dimanche;Zone FIMU;Duree2h;Touriste Français;Periode normale;810
2017-06-18;Dimanche;Zone FIMU;Duree3h;Resident;Periode normale;2977
2017-06-18;Dimanche;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;6756
2017-06-18;Dimanche;Zone FIMU;Duree3h;Touriste Français;Periode normale;3516
2017-06-18;Dimanche;Zone FIMU;Duree4h;Resident;Periode normale;512
2017-06-18;Dimanche;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;3304
2017-06-18;Dimanche;Zone FIMU;Duree4h;Touriste Français;Periode normale;5557
2017-06-18;Dimanche;Zone FIMU;Duree5h;Resident;Periode normale;748
2017-06-18;Dimanche;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Duree5h;Touriste Français;Periode normale;2329
2017-06-18;Dimanche;Zone FIMU;Duree6h;Resident;Periode normale;2733
2017-06-18;Dimanche;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Duree6h;Touriste Français;Periode normale;1471
2017-06-18;Dimanche;Zone FIMU;Duree7h;Resident;Periode normale;7395
2017-06-18;Dimanche;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Duree7h;Touriste Français;Periode normale;7968
2017-06-18;Dimanche;Zone FIMU;Duree8h;Resident;Periode normale;3562
2017-06-18;Dimanche;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Duree8h;Touriste Français;Periode normale;9951
2017-06-18;Dimanche;Zone FIMU;Duree9h;Resident;Periode normale;7326
2017-06-18;Dimanche;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-18;Dimanche;Zone FIMU;Duree9h;Touriste Français;Periode normale;1099
2017-06-19;Lundi;Zone FIMU;Duree10h;Resident;Periode normale;2163
2017-06-19;Lundi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Zone FIMU;Duree10h;Touriste Français;Periode normale;190
2017-06-19;Lundi;Zone FIMU;Duree10h-18h;Resident;Periode normale;5938
2017-06-19;Lundi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;1163
2017-06-19;Lundi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;5815
2017-06-19;Lundi;Zone FIMU;Duree2h;Resident;Periode normale;3748
2017-06-19;Lundi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;1803
2017-06-19;Lundi;Zone FIMU;Duree2h;Touriste Français;Periode normale;3059
2017-06-19;Lundi;Zone FIMU;Duree3h;Resident;Periode normale;6357
2017-06-19;Lundi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;2496
2017-06-19;Lundi;Zone FIMU;Duree3h;Touriste Français;Periode normale;237
2017-06-19;Lundi;Zone FIMU;Duree4h;Resident;Periode normale;8105
2017-06-19;Lundi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;1987
2017-06-19;Lundi;Zone FIMU;Duree4h;Touriste Français;Periode normale;1673
2017-06-19;Lundi;Zone FIMU;Duree5h;Resident;Periode normale;4199
2017-06-19;Lundi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Zone FIMU;Duree5h;Touriste Français;Periode normale;8364
2017-06-19;Lundi;Zone FIMU;Duree6h;Resident;Periode normale;9800
2017-06-19;Lundi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Zone FIMU;Duree6h;Touriste Français;Periode normale;9329
2017-06-19;Lundi;Zone FIMU;Duree7h;Resident;Periode normale;8338
2017-06-19;Lundi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Zone FIMU;Duree7h;Touriste Français;Periode normale;2444
2017-06-19;Lundi;Zone FIMU;Duree8h;Resident;Periode normale;1999
2017-06-19;Lundi;Zone FIMU;Duree8h;Touriste Français;Periode normale;7928
2017-06-19;Lundi;Zone FIMU;Duree9h;Resident;Periode normale;2514
2017-06-19;Lundi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-19;Lundi;Zone FIMU;Duree9h;Touriste Français;Periode normale;2497
2017-06-20;Mardi;Zone FIMU;Duree10h;Resident;Periode normale;1333
2017-06-20;Mardi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Zone FIMU;Duree10h;Touriste Français;Periode normale;2830
2017-06-20;Mardi;Zone FIMU;Duree10h-18h;Resident;Periode normale;6323
2017-06-20;Mardi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;5323
2017-06-20;Mardi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;8620
2017-06-20;Mardi;Zone FIMU;Duree2h;Resident;Periode normale;9610
2017-06-20;Mardi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;6674
2017-06-20;Mardi;Zone FIMU;Duree2h;Touriste Français;Periode normale;6727
2017-06-20;Mardi;Zone FIMU;Duree3h;Resident;Periode normale;7364
2017-06-20;Mardi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;3314
2017-06-20;Mardi;Zone FIMU;Duree3h;Touriste Français;Periode normale;2156
2017-06-20;Mardi;Zone FIMU;Duree4h;Resident;Periode normale;7392
2017-06-20;Mardi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;5789
2017-06-20;Mardi;Zone FIMU;Duree4h;Touriste Français;Periode normale;3263
2017-06-20;Mardi;Zone FIMU;Duree5h;Resident;Periode normale;6035
2017-06-20;Mardi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Zone FIMU;Duree5h;Touriste Français;Periode normale;6506
2017-06-20;Mardi;Zone FIMU;Duree6h;Resident;Periode normale;9745
2017-06-20;Mardi;Zone FIMU;Duree6h;Touriste Français;Periode normale;2247
2017-06-20;Mardi;Zone FIMU;Duree7h;Resident;Periode normale;3319
2017-06-20;Mardi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Zone FIMU;Duree7h;Touriste Français;Periode normale;1862
2017-06-20;Mardi;Zone FIMU;Duree8h;Resident;Periode normale;9336
2017-06-20;Mardi;Zone FIMU;Duree8h;Touriste Français;Periode normale;7241
2017-06-20;Mardi;Zone FIMU;Duree9h;Resident;Periode normale;2655
2017-06-20;Mardi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-20;Mardi;Zone FIMU;Duree9h;Touriste Français;Periode normale;9034
2017-06-21;Mercredi;Zone FIMU;Duree10h;Resident;Periode normale;53
2017-06-21;Mercredi;Zone FIMU;Duree10h;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Zone FIMU;Duree10h;Touriste Français;Periode normale;908
2017-06-21;Mercredi;Zone FIMU;Duree10h-18h;Resident;Periode normale;3650
2017-06-21;Mercredi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;6182
2017-06-21;Mercredi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;8113
2017-06-21;Mercredi;Zone FIMU;Duree2h;Resident;Periode normale;3342
2017-06-21;Mercredi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Zone FIMU;Duree2h;Touriste Français;Periode normale;6021
2017-06-21;Mercredi;Zone FIMU;Duree3h;Resident;Periode normale;7213
2017-06-21;Mercredi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;2660
2017-06-21;Mercredi;Zone FIMU;Duree3h;Touriste Français;Periode normale;3318
2017-06-21;Mercredi;Zone FIMU;Duree4h;Resident;Periode normale;9003
2017-06-21;Mercredi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;4922
2017-06-21;Mercredi;Zone FIMU;Duree4h;Touriste Français;Periode normale;194
2017-06-21;Mercredi;Zone FIMU;Duree5h;Resident;Periode normale;917
2017-06-21;Mercredi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Zone FIMU;Duree5h;Touriste Français;Periode normale;6567
2017-06-21;Mercredi;Zone FIMU;Duree6h;Resident;Periode normale;3953
2017-06-21;Mercredi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Zone FIMU;Duree6h;Touriste Français;Periode normale;6238
2017-06-21;Mercredi;Zone FIMU;Duree7h;Resident;Periode normale;136
2017-06-21;Mercredi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Zone FIMU;Duree7h;Touriste Français;Periode normale;5193
2017-06-21;Mercredi;Zone FIMU;Duree8h;Resident;Periode normale;8979
2017-06-21;Mercredi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-21;Mercredi;Zone FIMU;Duree8h;Touriste Français;Periode normale;3464
2017-06-21;Mercredi;Zone FIMU;Duree9h;Resident;Periode normale;7746
2017-06-21;Mercredi;Zone FIMU;Duree9h;Touriste Français;Periode normale;4515
2017-06-22;Jeudi;Zone FIMU;Duree10h;Resident;Periode normale;1833
2017-06-22;Jeudi;Zone FIMU;Duree10h;Touriste Français;Periode normale;5134
2017-06-22;Jeudi;Zone FIMU;Duree10h-18h;Resident;Periode normale;5978
2017-06-22;Jeudi;Zone FIMU;Duree10h-18h;Touriste Etranger;Periode normale;5012
2017-06-22;Jeudi;Zone FIMU;Duree10h-18h;Touriste Français;Periode normale;899
2017-06-22;Jeudi;Zone FIMU;Duree2h;Resident;Periode normale;2324
2017-06-22;Jeudi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;Duree2h;Touriste Français;Periode normale;536
2017-06-22;Jeudi;Zone FIMU;Duree3h;Resident;Periode normale;7537
2017-06-22;Jeudi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;2524
2017-06-22;Jeudi;Zone FIMU;Duree3h;Touriste Français;Periode normale;1356
2017-06-22;Jeudi;Zone FIMU;Duree4h;Resident;Periode normale;618
2017-06-22;Jeudi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;7145
2017-06-22;Jeudi;Zone FIMU;Duree4h;Touriste Français;Periode normale;1206
2017-06-22;Jeudi;Zone FIMU;Duree5h;Resident;Periode normale;2054
2017-06-22;Jeudi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;Duree5h;Touriste Français;Periode normale;4231
2017-06-22;Jeudi;Zone FIMU;Duree6h;Resident;Periode normale;1074
2017-06-22;Jeudi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;Duree6h;Touriste Français;Periode normale;8027
2017-06-22;Jeudi;Zone FIMU;Duree7h;Resident;Periode normale;6310
2017-06-22;Jeudi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;Duree7h;Touriste Français;Periode normale;2949
2017-06-22;Jeudi;Zone FIMU;Duree8h;Resident;Periode normale;8093
2017-06-22;Jeudi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;Duree8h;Touriste Français;Periode normale;2802
2017-06-22;Jeudi;Zone FIMU;Duree9h;Resident;Periode normale;8967
2017-06-22;Jeudi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-22;Jeudi;Zone FIMU;Duree9h;Touriste Français;Periode normale;7452
2017-06-23;Vendredi;Zone FIMU;Duree10h;Resident;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree10h;Touriste Français;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree2h;Resident;Periode normale;4875
2017-06-23;Vendredi;Zone FIMU;Duree2h;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree2h;Touriste Français;Periode normale;2827
2017-06-23;Vendredi;Zone FIMU;Duree3h;Resident;Periode normale;8623
2017-06-23;Vendredi;Zone FIMU;Duree3h;Touriste Etranger;Periode normale;5977
2017-06-23;Vendredi;Zone FIMU;Duree3h;Touriste Français;Periode normale;7587
2017-06-23;Vendredi;Zone FIMU;Duree4h;Resident;Periode normale;3437
2017-06-23;Vendredi;Zone FIMU;Duree4h;Touriste Etranger;Periode normale;5027
2017-06-23;Vendredi;Zone FIMU;Duree4h;Touriste Français;Periode normale;7531
2017-06-23;Vendredi;Zone FIMU;Duree5h;Resident;Periode normale;1375
2017-06-23;Vendredi;Zone FIMU;Duree5h;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree5h;Touriste Français;Periode normale;5641
2017-06-23;Vendredi;Zone FIMU;Duree6h;Resident;Periode normale;621
2017-06-23;Vendredi;Zone FIMU;Duree6h;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree6h;Touriste Français;Periode normale;299
2017-06-23;Vendredi;Zone FIMU;Duree7h;Resident;Periode normale;1299
2017-06-23;Vendredi;Zone FIMU;Duree7h;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree7h;Touriste Français;Periode normale;2891
2017-06-23;Vendredi;Zone FIMU;Duree8h;Resident;Periode normale;7704
2017-06-23;Vendredi;Zone FIMU;Duree8h;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree8h;Touriste Français;Periode normale;3397
2017-06-23;Vendredi;Zone FIMU;Duree9h;Resident;Periode normale;2967
2017-06-23;Vendredi;Zone FIMU;Duree9h;Touriste Etranger;Periode normale;#
2017-06-23;Vendredi;Zone FIMU;Duree9h;Touriste Français;Periode normale;2164
