Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;11 jours;Periode normale;2500
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;12 jours;Periode normale;7744
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;13 jours;Periode normale;7086
2017-06-18;Dimanche;Zone FIMU;NR;NR;Resident;14 jours;Periode normale;5368
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;01 jours;Periode normale;1885
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;02 jours;Periode normale;9828
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;03 jours;Periode normale;6184
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;04 jours;Periode normale;8426
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;05 jours;Periode normale;4917
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;06 jours;Periode normale;5160
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;07 jours;Periode normale;7667
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;08 jours;Periode normale;624
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;09 jours;Periode normale;6479
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;10 jours;Periode normale;7264
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;11 jours;Periode normale;1642
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;12 jours;Periode normale;46
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;13 jours;Periode normale;5338
2017-06-18;Dimanche;Zone FIMU;NR;NR;Touriste Français;14 jours;Periode normale;9418
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;01 jours;Periode normale;8888
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;02 jours;Periode normale;2543
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;03 jours;Periode normale;3589
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;04 jours;Periode normale;5011
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;05 jours;Periode normale;3930
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;06 jours;Periode normale;3494
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;07 jours;Periode normale;7045
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;08 jours;Periode normale;1751
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;09 jours;Periode normale;9385
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;10 jours;Periode normale;3785
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;11 jours;Periode normale;7048
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;12 jours;Periode normale;8914
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;13 jours;Periode normale;3537
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Resident;14 jours;Periode normale;4807
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;01 jours;Periode normale;212
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;02 jours;Periode normale;1922
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;03 jours;Periode normale;4428
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;04 jours;Periode normale;9941
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;05 jours;Periode normale;6560
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;06 jours;Periode normale;476
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;07 jours;Periode normale;5076
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;08 jours;Periode normale;7555
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;09 jours;Periode normale;997
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;10 jours;Periode normale;4041
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;11 jours;Periode normale;9153
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;12 jours;Periode normale;7372
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;13 jours;Periode normale;8028
2017-06-18;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;14 jours;Periode normale;3907
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;01 jours;Periode normale;9834
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;02 jours;Periode normale;5958
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;03 jours;Periode normale;5544
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;04 jours;Periode normale;6970
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;05 jours;Periode normale;7271
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;06 jours;Periode normale;1065
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;07 jours;Periode normale;3721
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;08 jours;Periode normale;1877
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;09 jours;Periode normale;4279
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;10 jours;Periode normale;3000
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;11 jours;Periode normale;4860
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;12 jours;Periode normale;8774
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;13 jours;Periode normale;3451
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;14 jours;Periode normale;6971
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;01 jours;Periode normale;7945
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;02 jours;Periode normale;1807
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;03 jours;Periode normale;6297
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;04 jours;Periode normale;4146
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;05 jours;Periode normale;6445
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;06 jours;Periode normale;2829
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;07 jours;Periode normale;1124
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;08 jours;Periode normale;1787
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;09 jours;Periode normale;4796
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;10 jours;Periode normale;5578
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;11 jours;Periode normale;369
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;12 jours;Periode normale;3072
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;13 jours;Periode normale;7249
2017-06-18;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;14 jours;Periode normale;1945
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;01 jours;Periode normale;9274
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;02 jours;Periode normale;8923
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;03 jours;Periode normale;519
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;04 jours;Periode normale;5759
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;05 jours;Periode normale;1045
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode normale;5065
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode normale;4820
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode normale;707
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode normale;2820
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode normale;164
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode normale;4180
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode normale;6082
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode normale;2709
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode normale;325
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode normale;8746
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode normale;5494
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode normale;4678
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode normale;9729
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode normale;2031
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode normale;7371
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode normale;1702
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode normale;1649
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode normale;5868
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode normale;5003
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode normale;4345
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode normale;6810
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode normale;7018
2017-06-18;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode normale;4751
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode normale;7564
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode normale;3502
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode normale;1534
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode normale;4556
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode normale;8837
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode normale;4388
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode normale;8619
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode normale;6911
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode normale;9314
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode normale;2830
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode normale;389
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode normale;1200
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode normale;9848
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode normale;2878
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode normale;7370
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode normale;8731
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode normale;43
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode normale;7404
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode normale;6289
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode normale;8055
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode normale;2245
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode normale;7869
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode normale;3398
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode normale;5879
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode normale;2213
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode normale;6833
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode normale;8042
2017-06-18;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode normale;286
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;01 jours;Periode normale;1681
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;02 jours;Periode normale;7907
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;03 jours;Periode normale;4662
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;04 jours;Periode normale;3185
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;05 jours;Periode normale;9784
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;06 jours;Periode normale;7084
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;07 jours;Periode normale;2421
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;08 jours;Periode normale;49
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;09 jours;Periode normale;2981
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;10 jours;Periode normale;968
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;11 jours;Periode normale;8800
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;12 jours;Periode normale;5895
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;13 jours;Periode normale;8613
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;14 jours;Periode normale;7254
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;01 jours;Periode normale;1348
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;02 jours;Periode normale;9640
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;03 jours;Periode normale;5953
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;04 jours;Periode normale;8339
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;05 jours;Periode normale;948
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;06 jours;Periode normale;1695
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;07 jours;Periode normale;8152
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;08 jours;Periode normale;4784
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;09 jours;Periode normale;546
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;10 jours;Periode normale;4959
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;11 jours;Periode normale;1810
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;12 jours;Periode normale;7392
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;13 jours;Periode normale;2419
2017-06-19;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;14 jours;Periode normale;3937
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;01 jours;Periode normale;4699
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;02 jours;Periode normale;9467
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;03 jours;Periode normale;7668
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;04 jours;Periode normale;4148
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;05 jours;Periode normale;5695
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;06 jours;Periode normale;5672
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;07 jours;Periode normale;619
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;08 jours;Periode normale;9401
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;09 jours;Periode normale;525
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;10 jours;Periode normale;2711
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;11 jours;Periode normale;5552
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;12 jours;Periode normale;208
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;13 jours;Periode normale;1357
2017-06-19;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;14 jours;Periode normale;7278
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;01 jours;Periode normale;5099
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;02 jours;Periode normale;456
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;03 jours;Periode normale;8375
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;04 jours;Periode normale;614
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;05 jours;Periode normale;1761
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;06 jours;Periode normale;6067
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;07 jours;Periode normale;886
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;08 jours;Periode normale;6558
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;09 jours;Periode normale;4877
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;10 jours;Periode normale;2344
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;11 jours;Periode normale;4112
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;12 jours;Periode normale;7395
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;13 jours;Periode normale;1044
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;14 jours;Periode normale;5836
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;01 jours;Periode normale;6819
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;02 jours;Periode normale;8893
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;03 jours;Periode normale;4323
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;04 jours;Periode normale;8546
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;05 jours;Periode normale;1119
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;06 jours;Periode normale;7777
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;07 jours;Periode normale;3813
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;08 jours;Periode normale;2039
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;09 jours;Periode normale;8210
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;10 jours;Periode normale;7794
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;11 jours;Periode normale;6301
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;12 jours;Periode normale;508
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;13 jours;Periode normale;3572
2017-06-19;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;14 jours;Periode normale;1304
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;01 jours;Periode normale;4196
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;02 jours;Periode normale;2726
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;03 jours;Periode normale;8646
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;04 jours;Periode normale;5178
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;05 jours;Periode normale;7212
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;06 jours;Periode normale;8840
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;07 jours;Periode normale;6473
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;08 jours;Periode normale;6202
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;09 jours;Periode normale;4797
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;10 jours;Periode normale;5997
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;11 jours;Periode normale;7885
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;12 jours;Periode normale;4512
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;13 jours;Periode normale;3732
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;14 jours;Periode normale;5675
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;01 jours;Periode normale;6121
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;02 jours;Periode normale;7765
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;03 jours;Periode normale;1563
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;04 jours;Periode normale;2338
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;05 jours;Periode normale;8764
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;06 jours;Periode normale;9650
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;07 jours;Periode normale;7861
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;08 jours;Periode normale;9439
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;09 jours;Periode normale;8576
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;10 jours;Periode normale;8158
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;11 jours;Periode normale;8228
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;12 jours;Periode normale;3303
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;13 jours;Periode normale;7349
2017-06-19;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;14 jours;Periode normale;3506
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;01 jours;Periode normale;9488
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;02 jours;Periode normale;7166
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;03 jours;Periode normale;8853
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;04 jours;Periode normale;2950
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;05 jours;Periode normale;4293
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;06 jours;Periode normale;3561
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;07 jours;Periode normale;2799
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;08 jours;Periode normale;2283
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;09 jours;Periode normale;5771
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;10 jours;Periode normale;3058
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;11 jours;Periode normale;7807
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;12 jours;Periode normale;9869
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;13 jours;Periode normale;2604
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;14 jours;Periode normale;3601
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;01 jours;Periode normale;483
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;02 jours;Periode normale;3605
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;03 jours;Periode normale;3422
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;04 jours;Periode normale;1436
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;05 jours;Periode normale;3917
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;06 jours;Periode normale;8403
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;07 jours;Periode normale;28
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;08 jours;Periode normale;6068
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;09 jours;Periode normale;2554
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;10 jours;Periode normale;9599
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;11 jours;Periode normale;9998
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;12 jours;Periode normale;7350
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;13 jours;Periode normale;9899
2017-06-19;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode normale;3231
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode normale;9333
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode normale;3685
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode normale;865
2017-06-19;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;04 jours;Periode normale;5603
