Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;Continent;Pays;CategorieVisiteurs;TypeDeJour;Volume
2017-06-11;Dimanche;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4860
2017-06-11;Dimanche;15:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;1842
2017-06-11;Dimanche;15:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;9114
2017-06-11;Dimanche;16:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;7216
2017-06-11;Dimanche;16:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;811
2017-06-11;Dimanche;16:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;445
2017-06-11;Dimanche;16:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;9228
2017-06-11;Dimanche;17:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;1435
2017-06-11;Dimanche;17:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3086
2017-06-11;Dimanche;17:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2148
2017-06-11;Dimanche;17:30:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;2945
2017-06-11;Dimanche;17:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4089
2017-06-11;Dimanche;19:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;7807
2017-06-11;Dimanche;19:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6845
2017-06-11;Dimanche;19:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;1044
2017-06-11;Dimanche;19:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;3438
2017-06-11;Dimanche;20:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4581
2017-06-11;Dimanche;20:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;8167
2017-06-11;Dimanche;20:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;1185
2017-06-11;Dimanche;21:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;2584
2017-06-11;Dimanche;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;950
2017-06-12;Lundi;07:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;8646
2017-06-12;Lundi;07:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;3452
2017-06-12;Lundi;09:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;818
2017-06-12;Lundi;09:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;7383
2017-06-12;Lundi;09:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;5882
2017-06-12;Lundi;10:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3243
2017-06-12;Lundi;10:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;6161
2017-06-12;Lundi;10:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6655
2017-06-12;Lundi;10:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4975
2017-06-12;Lundi;10:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3169
2017-06-12;Lundi;11:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5367
2017-06-12;Lundi;11:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;1393
2017-06-12;Lundi;11:30:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;180
2017-06-12;Lundi;11:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;7012
2017-06-12;Lundi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;3365
2017-06-12;Lundi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;8975
2017-06-12;Lundi;12:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;9321
2017-06-12;Lundi;13:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5300
2017-06-12;Lundi;13:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;2471
2017-06-12;Lundi;14:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;2267
2017-06-12;Lundi;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1779
2017-06-12;Lundi;15:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2400
2017-06-12;Lundi;15:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3876
2017-06-12;Lundi;15:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;7251
2017-06-12;Lundi;16:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9343
2017-06-12;Lundi;16:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4439
2017-06-12;Lundi;16:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;7647
2017-06-12;Lundi;16:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;8618
2017-06-12;Lundi;17:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9921
2017-06-12;Lundi;18:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9211
2017-06-12;Lundi;18:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;88
2017-06-12;Lundi;18:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;2541
2017-06-12;Lundi;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1264
2017-06-12;Lundi;18:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;196
2017-06-12;Lundi;18:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3319
2017-06-12;Lundi;18:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4931
2017-06-12;Lundi;19:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;5341
2017-06-12;Lundi;19:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;2290
2017-06-12;Lundi;19:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4406
2017-06-12;Lundi;20:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;2632
2017-06-12;Lundi;21:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1441
2017-06-12;Lundi;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3899
2017-06-12;Lundi;23:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;8553
2017-06-13;Mardi;06:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;611
2017-06-13;Mardi;06:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;4166
2017-06-13;Mardi;07:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;4279
2017-06-13;Mardi;08:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3208
2017-06-13;Mardi;09:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;7996
2017-06-13;Mardi;11:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;5188
2017-06-13;Mardi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4781
2017-06-13;Mardi;12:00:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;4604
2017-06-13;Mardi;14:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9537
2017-06-13;Mardi;16:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5104
2017-06-13;Mardi;16:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;3260
2017-06-13;Mardi;16:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6707
2017-06-13;Mardi;18:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode normale;7389
2017-06-13;Mardi;19:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;8084
2017-06-13;Mardi;20:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4631
2017-06-13;Mardi;20:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;901
2017-06-13;Mardi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6861
2017-06-13;Mardi;20:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3612
2017-06-13;Mardi;21:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4602
2017-06-13;Mardi;21:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3940
2017-06-13;Mardi;22:00:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;8350
2017-06-13;Mardi;22:30:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;234
2017-06-14;Mercredi;07:30:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;2484
2017-06-14;Mercredi;09:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;9919
2017-06-14;Mercredi;09:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;2960
2017-06-14;Mercredi;10:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;6991
2017-06-14;Mercredi;11:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;277
2017-06-14;Mercredi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;1845
2017-06-14;Mercredi;12:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;6544
2017-06-14;Mercredi;13:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;7967
2017-06-14;Mercredi;13:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4848
2017-06-14;Mercredi;13:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5372
2017-06-14;Mercredi;15:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;7912
2017-06-14;Mercredi;15:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode normale;1085
2017-06-14;Mercredi;16:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6213
2017-06-14;Mercredi;17:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;98
2017-06-14;Mercredi;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3651
2017-06-14;Mercredi;18:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;1828
2017-06-14;Mercredi;18:30:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;5402
2017-06-14;Mercredi;19:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;5800
2017-06-14;Mercredi;19:30:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;120
2017-06-14;Mercredi;20:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;5579
2017-06-14;Mercredi;20:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;7107
2017-06-14;Mercredi;20:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;6213
2017-06-14;Mercredi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6543
2017-06-14;Mercredi;21:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;6533
2017-06-14;Mercredi;22:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;5954
2017-06-14;Mercredi;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6249
2017-06-14;Mercredi;22:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;7927
2017-06-14;Mercredi;23:00:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;3571
2017-06-14;Mercredi;23:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;6655
2017-06-15;Jeudi;00:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;4897
2017-06-15;Jeudi;04:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;9558
2017-06-15;Jeudi;07:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;3886
2017-06-15;Jeudi;08:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;6833
2017-06-15;Jeudi;09:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;5719
2017-06-15;Jeudi;09:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;5105
2017-06-15;Jeudi;10:00:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;1899
2017-06-15;Jeudi;10:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;7733
2017-06-15;Jeudi;10:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;559
2017-06-15;Jeudi;11:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;7310
2017-06-15;Jeudi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;7095
2017-06-15;Jeudi;12:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;6384
2017-06-15;Jeudi;12:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;538
2017-06-15;Jeudi;12:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;9922
2017-06-15;Jeudi;13:00:00;Zone FIMU;Present;Europe;Belgique+Luxembourg;Touriste Etranger;Periode normale;9387
2017-06-15;Jeudi;13:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;5255
2017-06-15;Jeudi;14:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;183
2017-06-15;Jeudi;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9221
2017-06-15;Jeudi;15:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;7546
2017-06-15;Jeudi;15:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;522
2017-06-15;Jeudi;15:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1894
2017-06-15;Jeudi;16:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;8124
2017-06-15;Jeudi;18:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3472
2017-06-15;Jeudi;18:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2676
2017-06-15;Jeudi;18:30:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;3968
2017-06-15;Jeudi;19:00:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;6349
2017-06-15;Jeudi;19:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;4935
2017-06-15;Jeudi;19:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1666
2017-06-15;Jeudi;19:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;5121
2017-06-15;Jeudi;20:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;152
2017-06-15;Jeudi;20:00:00;Zone FIMU;Present;Europe;Royaume-Uni;Touriste Etranger;Periode normale;7842
2017-06-15;Jeudi;20:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4628
2017-06-15;Jeudi;20:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;3296
2017-06-15;Jeudi;21:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;9637
2017-06-15;Jeudi;21:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;6807
2017-06-15;Jeudi;22:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;9932
2017-06-15;Jeudi;22:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;178
2017-06-15;Jeudi;22:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;358
2017-06-15;Jeudi;22:30:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;5076
2017-06-15;Jeudi;23:00:00;Zone FIMU;Present;Europe;Italie;Touriste Etranger;Periode normale;648
2017-06-16;Vendredi;00:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;3033
2017-06-16;Vendredi;04:00:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;2124
2017-06-16;Vendredi;04:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;8637
2017-06-16;Vendredi;05:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;5619
2017-06-16;Vendredi;05:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;4375
2017-06-16;Vendredi;06:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;2841
2017-06-16;Vendredi;06:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;6526
2017-06-16;Vendredi;07:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;4104
2017-06-16;Vendredi;07:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;6558
2017-06-16;Vendredi;07:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;4454
2017-06-16;Vendredi;07:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;1529
2017-06-16;Vendredi;08:00:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;9485
2017-06-16;Vendredi;08:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;4905
2017-06-16;Vendredi;08:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;5620
2017-06-16;Vendredi;08:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;6902
2017-06-16;Vendredi;08:30:00;Zone FIMU;Present;Europe;Russie;Touriste Etranger;Periode normale;6153
2017-06-16;Vendredi;09:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;9129
2017-06-16;Vendredi;10:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5713
2017-06-16;Vendredi;10:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;909
2017-06-16;Vendredi;10:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3054
2017-06-16;Vendredi;10:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;4022
2017-06-16;Vendredi;11:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2836
2017-06-16;Vendredi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;1461
2017-06-16;Vendredi;12:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;4564
2017-06-16;Vendredi;12:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;5956
2017-06-16;Vendredi;13:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;838
2017-06-16;Vendredi;13:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;4290
2017-06-16;Vendredi;14:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;6211
2017-06-16;Vendredi;14:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6051
2017-06-16;Vendredi;14:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;861
2017-06-16;Vendredi;15:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;4384
2017-06-16;Vendredi;16:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;9068
2017-06-16;Vendredi;17:00:00;Zone FIMU;Present;Autre;Reste Du Monde;Touriste Etranger;Periode normale;1540
2017-06-16;Vendredi;17:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;405
2017-06-16;Vendredi;17:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;7237
2017-06-16;Vendredi;17:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;8185
2017-06-16;Vendredi;17:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3015
2017-06-16;Vendredi;18:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;6598
2017-06-16;Vendredi;18:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2245
2017-06-16;Vendredi;18:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;2683
2017-06-16;Vendredi;19:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;751
2017-06-16;Vendredi;19:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4367
2017-06-16;Vendredi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;3328
2017-06-16;Vendredi;20:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;9237
2017-06-16;Vendredi;21:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;8391
2017-06-16;Vendredi;22:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1333
2017-06-16;Vendredi;22:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;1301
2017-06-16;Vendredi;22:30:00;Zone FIMU;Present;Asie;Chine;Touriste Etranger;Periode normale;9929
2017-06-16;Vendredi;22:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2413
2017-06-16;Vendredi;23:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;8926
2017-06-17;Samedi;00:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;8178
2017-06-17;Samedi;04:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;8363
2017-06-17;Samedi;05:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;4593
2017-06-17;Samedi;07:00:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;2924
2017-06-17;Samedi;07:30:00;Zone FIMU;Present;Asie;Japon;Touriste Etranger;Periode normale;1012
2017-06-17;Samedi;08:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;6067
2017-06-17;Samedi;10:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;1007
2017-06-17;Samedi;11:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5666
2017-06-17;Samedi;11:00:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode normale;5051
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;2610
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;7306
2017-06-17;Samedi;11:30:00;Zone FIMU;Present;Europe;Pays-Bas;Touriste Etranger;Periode normale;5521
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;6408
2017-06-17;Samedi;12:00:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;1441
2017-06-17;Samedi;12:30:00;Zone FIMU;Present;Asie;Asie Océanie;Touriste Etranger;Periode normale;2735
2017-06-17;Samedi;12:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;9712
2017-06-17;Samedi;13:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4828
2017-06-17;Samedi;14:30:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;8074
2017-06-17;Samedi;15:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6264
2017-06-17;Samedi;16:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;8457
2017-06-17;Samedi;16:30:00;Zone FIMU;Present;Europe;Suisse;Touriste Etranger;Periode normale;6338
2017-06-17;Samedi;17:00:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;6984
2017-06-17;Samedi;18:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;4436
2017-06-17;Samedi;19:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;9753
2017-06-17;Samedi;20:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;4038
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Afrique;Reste Du Monde;Touriste Etranger;Periode normale;2579
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Europe;Autre pays d'Europe;Touriste Etranger;Periode normale;2194
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;752
2017-06-17;Samedi;21:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5455
2017-06-17;Samedi;22:30:00;Zone FIMU;Present;Europe;Pays De L'Est;Touriste Etranger;Periode normale;5455
2017-06-17;Samedi;23:00:00;Zone FIMU;Present;Europe;Allemagne;Touriste Etranger;Periode normale;2628
2017-06-18;Dimanche;00:00:00;Zone FIMU;Present;Europe;Espagne;Touriste Etranger;Periode normale;1090
