Date;JourDeLaSemaine;TypeNuitee;CategorieVisiteurs;ZoneNuitee;Volume
2016-06-03;Vendredi;Soir;Touriste Etranger;Agglomeration de Belfort;6906
2016-06-03;Vendredi;Soir;Touriste Etranger;Agglomeration de Montbeliard;9237
2016-06-03;Vendredi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-03;Vendredi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-04;Samedi;Soir;Résident ;Ville de Belfort;2051
2016-06-04;Samedi;Soir;Résident ;Agglomeration de Belfort;3740
2016-06-04;Samedi;Soir;Résident ;Agglomeration de Montbeliard;9333
2016-06-04;Samedi;Soir;Résident ;Agglomeration de Hericourt;9027
2016-06-04;Samedi;Soir;Résident ;Reste Territoire de Belfort;8062
2016-06-04;Samedi;Soir;Résident ;Reste Haute Saone;#
2016-06-04;Samedi;Soir;Résident ;Reste Doubs;9745
2016-06-04;Samedi;Soir;Résident ;Haut Rhin Sud;#
2016-06-04;Samedi;Soir;Touriste Français;Ville de Belfort;3454
2016-06-04;Samedi;Soir;Touriste Français;Agglomeration de Belfort;5011
2016-06-04;Samedi;Soir;Touriste Français;Agglomeration de Montbeliard;9465
2016-06-04;Samedi;Soir;Touriste Français;Agglomeration de Hericourt;4208
2016-06-04;Samedi;Soir;Touriste Français;Reste Territoire de Belfort;3193
2016-06-04;Samedi;Soir;Touriste Français;Reste Haute Saone;1722
2016-06-04;Samedi;Soir;Touriste Français;Reste Doubs;2959
2016-06-04;Samedi;Soir;Touriste Français;Haut Rhin Sud;3688
2016-06-04;Samedi;Soir;Touriste Français;Haut Rhin Nord;4276
2016-06-04;Samedi;Soir;Touriste Français;Vosges;5104
2016-06-04;Samedi;Soir;Touriste Etranger;Ville de Belfort;6722
2016-06-04;Samedi;Soir;Touriste Etranger;Agglomeration de Belfort;735
2016-06-04;Samedi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-04;Samedi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-04;Samedi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-04;Samedi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-05;Dimanche;Soir;Résident ;Ville de Belfort;3125
2016-06-05;Dimanche;Soir;Résident ;Agglomeration de Belfort;7350
2016-06-05;Dimanche;Soir;Résident ;Agglomeration de Montbeliard;5802
2016-06-05;Dimanche;Soir;Résident ;Reste Territoire de Belfort;1219
2016-06-05;Dimanche;Soir;Résident ;Haut Rhin Sud;#
2016-06-05;Dimanche;Soir;Touriste Français;Ville de Belfort;29
2016-06-05;Dimanche;Soir;Touriste Français;Agglomeration de Belfort;9666
2016-06-05;Dimanche;Soir;Touriste Français;Agglomeration de Montbeliard;4135
2016-06-05;Dimanche;Soir;Touriste Français;Agglomeration de Hericourt;1282
2016-06-05;Dimanche;Soir;Touriste Français;Reste Territoire de Belfort;#
2016-06-05;Dimanche;Soir;Touriste Français;Reste Haute Saone;2064
2016-06-05;Dimanche;Soir;Touriste Français;Reste Doubs;192
2016-06-05;Dimanche;Soir;Touriste Français;Haut Rhin Sud;3275
2016-06-05;Dimanche;Soir;Touriste Français;Haut Rhin Nord;4039
2016-06-05;Dimanche;Soir;Touriste Français;Vosges;6651
2016-06-05;Dimanche;Soir;Touriste Etranger;Ville de Belfort;7358
2016-06-05;Dimanche;Soir;Touriste Etranger;Agglomeration de Belfort;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Reste Doubs;#
2016-06-05;Dimanche;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-06;Lundi;Soir;Résident ;Ville de Belfort;8986
2016-06-06;Lundi;Soir;Résident ;Agglomeration de Belfort;3529
2016-06-06;Lundi;Soir;Résident ;Agglomeration de Montbeliard;6347
2016-06-06;Lundi;Soir;Résident ;Agglomeration de Hericourt;1350
2016-06-06;Lundi;Soir;Résident ;Reste Territoire de Belfort;1081
2016-06-06;Lundi;Soir;Résident ;Reste Haute Saone;#
2016-06-06;Lundi;Soir;Résident ;Reste Doubs;#
2016-06-06;Lundi;Soir;Résident ;Haut Rhin Sud;5149
2016-06-06;Lundi;Soir;Résident ;Haut Rhin Nord;#
2016-06-06;Lundi;Soir;Touriste Français;Ville de Belfort;7468
2016-06-06;Lundi;Soir;Touriste Français;Agglomeration de Belfort;277
2016-06-06;Lundi;Soir;Touriste Français;Agglomeration de Montbeliard;8454
2016-06-06;Lundi;Soir;Touriste Français;Agglomeration de Hericourt;7981
2016-06-06;Lundi;Soir;Touriste Français;Reste Territoire de Belfort;1253
2016-06-06;Lundi;Soir;Touriste Français;Reste Haute Saone;6828
2016-06-06;Lundi;Soir;Touriste Français;Reste Doubs;8946
2016-06-06;Lundi;Soir;Touriste Français;Haut Rhin Sud;8512
2016-06-06;Lundi;Soir;Touriste Français;Haut Rhin Nord;6037
2016-06-06;Lundi;Soir;Touriste Français;Vosges;8094
2016-06-06;Lundi;Soir;Touriste Etranger;Ville de Belfort;4913
2016-06-06;Lundi;Soir;Touriste Etranger;Agglomeration de Belfort;6622
2016-06-06;Lundi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-06;Lundi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-06;Lundi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-06;Lundi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-06;Lundi;Soir;Touriste Etranger;Haut Rhin Nord;#
2016-06-07;Mardi;Soir;Résident ;Ville de Belfort;9563
2016-06-07;Mardi;Soir;Résident ;Agglomeration de Belfort;2668
2016-06-07;Mardi;Soir;Résident ;Agglomeration de Montbeliard;2992
2016-06-07;Mardi;Soir;Résident ;Agglomeration de Hericourt;8569
2016-06-07;Mardi;Soir;Résident ;Reste Territoire de Belfort;5134
2016-06-07;Mardi;Soir;Résident ;Reste Haute Saone;824
2016-06-07;Mardi;Soir;Résident ;Reste Doubs;#
2016-06-07;Mardi;Soir;Résident ;Haut Rhin Sud;347
2016-06-07;Mardi;Soir;Résident ;Haut Rhin Nord;#
2016-06-07;Mardi;Soir;Touriste Français;Ville de Belfort;3648
2016-06-07;Mardi;Soir;Touriste Français;Agglomeration de Belfort;6321
2016-06-07;Mardi;Soir;Touriste Français;Agglomeration de Montbeliard;1170
2016-06-07;Mardi;Soir;Touriste Français;Agglomeration de Hericourt;473
2016-06-07;Mardi;Soir;Touriste Français;Reste Territoire de Belfort;8102
2016-06-07;Mardi;Soir;Touriste Français;Reste Haute Saone;4077
2016-06-07;Mardi;Soir;Touriste Français;Reste Doubs;5640
2016-06-07;Mardi;Soir;Touriste Français;Haut Rhin Sud;768
2016-06-07;Mardi;Soir;Touriste Français;Haut Rhin Nord;#
2016-06-07;Mardi;Soir;Touriste Français;Vosges;#
2016-06-07;Mardi;Soir;Touriste Etranger;Ville de Belfort;8815
2016-06-07;Mardi;Soir;Touriste Etranger;Agglomeration de Belfort;5227
2016-06-07;Mardi;Soir;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-07;Mardi;Soir;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-07;Mardi;Soir;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-07;Mardi;Soir;Touriste Etranger;Reste Haute Saone;#
2016-06-07;Mardi;Soir;Touriste Etranger;Reste Doubs;#
2016-06-07;Mardi;Soir;Touriste Etranger;Haut Rhin Sud;#
2016-06-07;Mardi;Soir;Touriste Etranger;Vosges;#
