Date;JourDeLaSemaine;TypeNuitee;CategorieVisiteurs;ZoneNuitee;Volume
2016-06-03;Vendredi;Veille;Résident ;Agglomeration de Belfort;8816
2016-06-03;Vendredi;Veille;Résident ;Agglomeration de Montbeliard;1105
2016-06-03;Vendredi;Veille;Résident ;Agglomeration de Hericourt;3162
2016-06-03;Vendredi;Veille;Résident ;Reste Territoire de Belfort;3017
2016-06-03;Vendredi;Veille;Résident ;Reste Haute Saone;9402
2016-06-03;Vendredi;Veille;Résident ;Reste Doubs;5154
2016-06-03;Vendredi;Veille;Résident ;Haut Rhin Sud;#
2016-06-03;Vendredi;Veille;Touriste Français;Ville de Belfort;2777
2016-06-03;Vendredi;Veille;Touriste Français;Agglomeration de Belfort;3650
2016-06-03;Vendredi;Veille;Touriste Français;Agglomeration de Montbeliard;9512
2016-06-03;Vendredi;Veille;Touriste Français;Agglomeration de Hericourt;7582
2016-06-03;Vendredi;Veille;Touriste Français;Reste Territoire de Belfort;729
2016-06-03;Vendredi;Veille;Touriste Français;Reste Haute Saone;4342
2016-06-03;Vendredi;Veille;Touriste Français;Reste Doubs;8766
2016-06-03;Vendredi;Veille;Touriste Français;Haut Rhin Sud;1343
2016-06-03;Vendredi;Veille;Touriste Français;Haut Rhin Nord;#
2016-06-03;Vendredi;Veille;Touriste Français;Vosges;#
2016-06-03;Vendredi;Veille;Touriste Etranger;Ville de Belfort;8844
2016-06-03;Vendredi;Veille;Touriste Etranger;Agglomeration de Belfort;8824
2016-06-03;Vendredi;Veille;Touriste Etranger;Agglomeration de Montbeliard;5384
2016-06-03;Vendredi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-03;Vendredi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-03;Vendredi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-06-03;Vendredi;Veille;Touriste Etranger;Reste Doubs;#
2016-06-03;Vendredi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-06-03;Vendredi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-06-04;Samedi;Veille;Résident ;Ville de Belfort;8867
2016-06-04;Samedi;Veille;Résident ;Agglomeration de Belfort;6774
2016-06-04;Samedi;Veille;Résident ;Agglomeration de Montbeliard;8005
2016-06-04;Samedi;Veille;Résident ;Agglomeration de Hericourt;6413
2016-06-04;Samedi;Veille;Résident ;Reste Territoire de Belfort;4141
2016-06-04;Samedi;Veille;Résident ;Reste Haute Saone;8124
2016-06-04;Samedi;Veille;Résident ;Haut Rhin Sud;9968
2016-06-04;Samedi;Veille;Touriste Français;Ville de Belfort;6480
2016-06-04;Samedi;Veille;Touriste Français;Agglomeration de Belfort;3128
2016-06-04;Samedi;Veille;Touriste Français;Agglomeration de Montbeliard;1115
2016-06-04;Samedi;Veille;Touriste Français;Agglomeration de Hericourt;2338
2016-06-04;Samedi;Veille;Touriste Français;Reste Territoire de Belfort;3977
2016-06-04;Samedi;Veille;Touriste Français;Reste Haute Saone;6755
2016-06-04;Samedi;Veille;Touriste Français;Reste Doubs;7971
2016-06-04;Samedi;Veille;Touriste Français;Haut Rhin Sud;8220
2016-06-04;Samedi;Veille;Touriste Français;Haut Rhin Nord;6828
2016-06-04;Samedi;Veille;Touriste Français;Vosges;712
2016-06-04;Samedi;Veille;Touriste Etranger;Ville de Belfort;586
2016-06-04;Samedi;Veille;Touriste Etranger;Agglomeration de Belfort;3811
2016-06-04;Samedi;Veille;Touriste Etranger;Agglomeration de Montbeliard;1014
2016-06-04;Samedi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-04;Samedi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-06-04;Samedi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-06-04;Samedi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-06-05;Dimanche;Veille;Résident ;Ville de Belfort;9143
2016-06-05;Dimanche;Veille;Résident ;Agglomeration de Belfort;238
2016-06-05;Dimanche;Veille;Résident ;Agglomeration de Montbeliard;3863
2016-06-05;Dimanche;Veille;Résident ;Agglomeration de Hericourt;#
2016-06-05;Dimanche;Veille;Résident ;Reste Territoire de Belfort;242
2016-06-05;Dimanche;Veille;Résident ;Reste Haute Saone;#
2016-06-05;Dimanche;Veille;Résident ;Reste Doubs;4445
2016-06-05;Dimanche;Veille;Résident ;Haut Rhin Sud;9696
2016-06-05;Dimanche;Veille;Résident ;Vosges;#
2016-06-05;Dimanche;Veille;Touriste Français;Ville de Belfort;2847
2016-06-05;Dimanche;Veille;Touriste Français;Agglomeration de Belfort;9210
2016-06-05;Dimanche;Veille;Touriste Français;Agglomeration de Montbeliard;7873
2016-06-05;Dimanche;Veille;Touriste Français;Agglomeration de Hericourt;6038
2016-06-05;Dimanche;Veille;Touriste Français;Reste Territoire de Belfort;7303
2016-06-05;Dimanche;Veille;Touriste Français;Reste Haute Saone;7761
2016-06-05;Dimanche;Veille;Touriste Français;Reste Doubs;2517
2016-06-05;Dimanche;Veille;Touriste Français;Haut Rhin Sud;8353
2016-06-05;Dimanche;Veille;Touriste Français;Haut Rhin Nord;2471
2016-06-05;Dimanche;Veille;Touriste Français;Vosges;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Ville de Belfort;4963
2016-06-05;Dimanche;Veille;Touriste Etranger;Agglomeration de Belfort;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Reste Haute Saone;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Reste Doubs;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-06-05;Dimanche;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-06-06;Lundi;Veille;Résident ;Ville de Belfort;1291
2016-06-06;Lundi;Veille;Résident ;Agglomeration de Belfort;1621
2016-06-06;Lundi;Veille;Résident ;Agglomeration de Montbeliard;66
2016-06-06;Lundi;Veille;Résident ;Agglomeration de Hericourt;2039
2016-06-06;Lundi;Veille;Résident ;Reste Territoire de Belfort;5336
2016-06-06;Lundi;Veille;Résident ;Reste Haute Saone;9297
2016-06-06;Lundi;Veille;Résident ;Reste Doubs;7873
2016-06-06;Lundi;Veille;Résident ;Haut Rhin Sud;8377
2016-06-06;Lundi;Veille;Résident ;Haut Rhin Nord;#
2016-06-06;Lundi;Veille;Touriste Français;Ville de Belfort;8448
2016-06-06;Lundi;Veille;Touriste Français;Agglomeration de Belfort;2381
2016-06-06;Lundi;Veille;Touriste Français;Agglomeration de Montbeliard;7975
2016-06-06;Lundi;Veille;Touriste Français;Agglomeration de Hericourt;9597
2016-06-06;Lundi;Veille;Touriste Français;Reste Territoire de Belfort;4776
2016-06-06;Lundi;Veille;Touriste Français;Reste Haute Saone;2725
2016-06-06;Lundi;Veille;Touriste Français;Reste Doubs;9419
2016-06-06;Lundi;Veille;Touriste Français;Haut Rhin Sud;7606
2016-06-06;Lundi;Veille;Touriste Français;Haut Rhin Nord;6447
2016-06-06;Lundi;Veille;Touriste Français;Vosges;9390
2016-06-06;Lundi;Veille;Touriste Etranger;Ville de Belfort;587
2016-06-06;Lundi;Veille;Touriste Etranger;Agglomeration de Belfort;8250
2016-06-06;Lundi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-06;Lundi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-06;Lundi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-06-06;Lundi;Veille;Touriste Etranger;Reste Doubs;#
2016-06-06;Lundi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-06-06;Lundi;Veille;Touriste Etranger;Haut Rhin Nord;#
2016-06-07;Mardi;Veille;Résident ;Ville de Belfort;967
2016-06-07;Mardi;Veille;Résident ;Agglomeration de Belfort;767
2016-06-07;Mardi;Veille;Résident ;Agglomeration de Montbeliard;9729
2016-06-07;Mardi;Veille;Résident ;Agglomeration de Hericourt;2518
2016-06-07;Mardi;Veille;Résident ;Reste Territoire de Belfort;7738
2016-06-07;Mardi;Veille;Résident ;Reste Haute Saone;#
2016-06-07;Mardi;Veille;Résident ;Haut Rhin Sud;749
2016-06-07;Mardi;Veille;Résident ;Vosges;#
2016-06-07;Mardi;Veille;Touriste Français;Ville de Belfort;9671
2016-06-07;Mardi;Veille;Touriste Français;Agglomeration de Belfort;2201
2016-06-07;Mardi;Veille;Touriste Français;Agglomeration de Montbeliard;7320
2016-06-07;Mardi;Veille;Touriste Français;Agglomeration de Hericourt;4129
2016-06-07;Mardi;Veille;Touriste Français;Reste Territoire de Belfort;6124
2016-06-07;Mardi;Veille;Touriste Français;Reste Haute Saone;3225
2016-06-07;Mardi;Veille;Touriste Français;Reste Doubs;3855
2016-06-07;Mardi;Veille;Touriste Français;Haut Rhin Sud;9571
2016-06-07;Mardi;Veille;Touriste Français;Haut Rhin Nord;#
2016-06-07;Mardi;Veille;Touriste Français;Vosges;#
2016-06-07;Mardi;Veille;Touriste Etranger;Ville de Belfort;3642
2016-06-07;Mardi;Veille;Touriste Etranger;Agglomeration de Belfort;5034
2016-06-07;Mardi;Veille;Touriste Etranger;Agglomeration de Montbeliard;#
2016-06-07;Mardi;Veille;Touriste Etranger;Agglomeration de Hericourt;#
2016-06-07;Mardi;Veille;Touriste Etranger;Reste Territoire de Belfort;#
2016-06-07;Mardi;Veille;Touriste Etranger;Reste Haute Saone;#
2016-06-07;Mardi;Veille;Touriste Etranger;Reste Doubs;#
2016-06-07;Mardi;Veille;Touriste Etranger;Haut Rhin Sud;#
2016-06-07;Mardi;Veille;Touriste Etranger;Haut Rhin Nord;#
