Date;JourDeLaSemaine;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-17;Mardi;Visiteur;12J;Touriste Etranger;All-FIMU;7014
2016-05-17;Mardi;Visiteur;13J;Résident ;All-FIMU;7637
2016-05-17;Mardi;Visiteur;13J;Touriste Français;All-FIMU;474
2016-05-17;Mardi;Visiteur;13J;Touriste Etranger;All-FIMU;600
2016-05-17;Mardi;Visiteur;14J;Résident ;All-FIMU;2354
2016-05-17;Mardi;Visiteur;14J;Touriste Français;All-FIMU;6247
2016-05-17;Mardi;Visiteur;14J;Touriste Etranger;All-FIMU;5160
2016-05-18;Mercredi;Visiteur;1J;Résident ;All-FIMU;8421
2016-05-18;Mercredi;Visiteur;1J;Touriste Français;All-FIMU;2618
2016-05-18;Mercredi;Visiteur;1J;Touriste Etranger;All-FIMU;1300
2016-05-18;Mercredi;Visiteur;2J;Résident ;All-FIMU;4520
2016-05-18;Mercredi;Visiteur;2J;Touriste Français;All-FIMU;1170
2016-05-18;Mercredi;Visiteur;2J;Touriste Etranger;All-FIMU;6567
2016-05-18;Mercredi;Visiteur;3J;Résident ;All-FIMU;5119
2016-05-18;Mercredi;Visiteur;3J;Touriste Français;All-FIMU;5412
2016-05-18;Mercredi;Visiteur;3J;Touriste Etranger;All-FIMU;7882
2016-05-18;Mercredi;Visiteur;4J;Résident ;All-FIMU;3551
2016-05-18;Mercredi;Visiteur;4J;Touriste Français;All-FIMU;6478
2016-05-18;Mercredi;Visiteur;4J;Touriste Etranger;All-FIMU;6598
2016-05-18;Mercredi;Visiteur;5J;Résident ;All-FIMU;8789
2016-05-18;Mercredi;Visiteur;5J;Touriste Français;All-FIMU;7656
2016-05-18;Mercredi;Visiteur;5J;Touriste Etranger;All-FIMU;6124
2016-05-18;Mercredi;Visiteur;6J;Résident ;All-FIMU;4271
2016-05-18;Mercredi;Visiteur;6J;Touriste Français;All-FIMU;7569
2016-05-18;Mercredi;Visiteur;6J;Touriste Etranger;All-FIMU;4576
2016-05-18;Mercredi;Visiteur;7J;Résident ;All-FIMU;3015
2016-05-18;Mercredi;Visiteur;7J;Touriste Français;All-FIMU;9868
2016-05-18;Mercredi;Visiteur;7J;Touriste Etranger;All-FIMU;9852
2016-05-18;Mercredi;Visiteur;8J;Résident ;All-FIMU;9946
2016-05-18;Mercredi;Visiteur;8J;Touriste Français;All-FIMU;8654
2016-05-18;Mercredi;Visiteur;8J;Touriste Etranger;All-FIMU;4481
2016-05-18;Mercredi;Visiteur;9J;Résident ;All-FIMU;9451
2016-05-18;Mercredi;Visiteur;9J;Touriste Français;All-FIMU;4673
2016-05-18;Mercredi;Visiteur;9J;Touriste Etranger;All-FIMU;2675
2016-05-18;Mercredi;Visiteur;10J;Résident ;All-FIMU;3793
2016-05-18;Mercredi;Visiteur;10J;Touriste Français;All-FIMU;4546
2016-05-18;Mercredi;Visiteur;10J;Touriste Etranger;All-FIMU;9930
2016-05-18;Mercredi;Visiteur;11J;Résident ;All-FIMU;4218
2016-05-18;Mercredi;Visiteur;11J;Touriste Français;All-FIMU;4877
2016-05-18;Mercredi;Visiteur;11J;Touriste Etranger;All-FIMU;7228
2016-05-18;Mercredi;Visiteur;12J;Résident ;All-FIMU;3051
2016-05-18;Mercredi;Visiteur;12J;Touriste Français;All-FIMU;5710
2016-05-18;Mercredi;Visiteur;12J;Touriste Etranger;All-FIMU;1732
2016-05-18;Mercredi;Visiteur;13J;Résident ;All-FIMU;3981
2016-05-18;Mercredi;Visiteur;13J;Touriste Français;All-FIMU;5955
2016-05-18;Mercredi;Visiteur;13J;Touriste Etranger;All-FIMU;1013
2016-05-18;Mercredi;Visiteur;14J;Résident ;All-FIMU;7969
2016-05-18;Mercredi;Visiteur;14J;Touriste Français;All-FIMU;4974
2016-05-18;Mercredi;Visiteur;14J;Touriste Etranger;All-FIMU;9496
2016-05-19;Jeudi;Visiteur;1J;Résident ;All-FIMU;4708
2016-05-19;Jeudi;Visiteur;1J;Touriste Français;All-FIMU;102
2016-05-19;Jeudi;Visiteur;1J;Touriste Etranger;All-FIMU;9327
2016-05-19;Jeudi;Visiteur;2J;Résident ;All-FIMU;8768
2016-05-19;Jeudi;Visiteur;2J;Touriste Français;All-FIMU;2529
2016-05-19;Jeudi;Visiteur;2J;Touriste Etranger;All-FIMU;2075
2016-05-19;Jeudi;Visiteur;3J;Résident ;All-FIMU;7150
2016-05-19;Jeudi;Visiteur;3J;Touriste Français;All-FIMU;3137
2016-05-19;Jeudi;Visiteur;3J;Touriste Etranger;All-FIMU;1428
2016-05-19;Jeudi;Visiteur;4J;Résident ;All-FIMU;4743
2016-05-19;Jeudi;Visiteur;4J;Touriste Français;All-FIMU;6292
2016-05-19;Jeudi;Visiteur;4J;Touriste Etranger;All-FIMU;2452
2016-05-19;Jeudi;Visiteur;5J;Résident ;All-FIMU;6885
2016-05-19;Jeudi;Visiteur;5J;Touriste Français;All-FIMU;3848
2016-05-19;Jeudi;Visiteur;5J;Touriste Etranger;All-FIMU;4824
2016-05-19;Jeudi;Visiteur;6J;Résident ;All-FIMU;7349
2016-05-19;Jeudi;Visiteur;6J;Touriste Français;All-FIMU;904
2016-05-19;Jeudi;Visiteur;6J;Touriste Etranger;All-FIMU;61
2016-05-19;Jeudi;Visiteur;7J;Résident ;All-FIMU;8554
2016-05-19;Jeudi;Visiteur;7J;Touriste Français;All-FIMU;7706
2016-05-19;Jeudi;Visiteur;7J;Touriste Etranger;All-FIMU;7614
2016-05-19;Jeudi;Visiteur;8J;Résident ;All-FIMU;5899
2016-05-19;Jeudi;Visiteur;8J;Touriste Français;All-FIMU;9892
2016-05-19;Jeudi;Visiteur;8J;Touriste Etranger;All-FIMU;2628
2016-05-19;Jeudi;Visiteur;9J;Résident ;All-FIMU;1497
2016-05-19;Jeudi;Visiteur;9J;Touriste Français;All-FIMU;1280
2016-05-19;Jeudi;Visiteur;9J;Touriste Etranger;All-FIMU;5060
2016-05-19;Jeudi;Visiteur;10J;Résident ;All-FIMU;6543
2016-05-19;Jeudi;Visiteur;10J;Touriste Français;All-FIMU;2672
2016-05-19;Jeudi;Visiteur;10J;Touriste Etranger;All-FIMU;3005
2016-05-19;Jeudi;Visiteur;11J;Résident ;All-FIMU;8177
2016-05-19;Jeudi;Visiteur;11J;Touriste Français;All-FIMU;4626
2016-05-19;Jeudi;Visiteur;11J;Touriste Etranger;All-FIMU;422
2016-05-19;Jeudi;Visiteur;12J;Résident ;All-FIMU;4585
2016-05-19;Jeudi;Visiteur;12J;Touriste Français;All-FIMU;7607
2016-05-19;Jeudi;Visiteur;12J;Touriste Etranger;All-FIMU;339
2016-05-19;Jeudi;Visiteur;13J;Résident ;All-FIMU;7688
2016-05-19;Jeudi;Visiteur;13J;Touriste Français;All-FIMU;2855
2016-05-19;Jeudi;Visiteur;13J;Touriste Etranger;All-FIMU;7622
2016-05-19;Jeudi;Visiteur;14J;Résident ;All-FIMU;3900
2016-05-19;Jeudi;Visiteur;14J;Touriste Français;All-FIMU;9905
2016-05-19;Jeudi;Visiteur;14J;Touriste Etranger;All-FIMU;6889
2016-05-20;Vendredi;Visiteur;1J;Résident ;All-FIMU;7989
2016-05-20;Vendredi;Visiteur;1J;Touriste Français;All-FIMU;9560
2016-05-20;Vendredi;Visiteur;1J;Touriste Etranger;All-FIMU;7656
2016-05-20;Vendredi;Visiteur;2J;Résident ;All-FIMU;7423
2016-05-20;Vendredi;Visiteur;2J;Touriste Français;All-FIMU;2853
2016-05-20;Vendredi;Visiteur;2J;Touriste Etranger;All-FIMU;3711
2016-05-20;Vendredi;Visiteur;3J;Résident ;All-FIMU;181
2016-05-20;Vendredi;Visiteur;3J;Touriste Français;All-FIMU;4787
2016-05-20;Vendredi;Visiteur;3J;Touriste Etranger;All-FIMU;1805
2016-05-20;Vendredi;Visiteur;4J;Résident ;All-FIMU;6109
2016-05-20;Vendredi;Visiteur;4J;Touriste Français;All-FIMU;8264
2016-05-20;Vendredi;Visiteur;4J;Touriste Etranger;All-FIMU;9308
2016-05-20;Vendredi;Visiteur;5J;Résident ;All-FIMU;6730
2016-05-20;Vendredi;Visiteur;5J;Touriste Français;All-FIMU;3795
2016-05-20;Vendredi;Visiteur;5J;Touriste Etranger;All-FIMU;3129
2016-05-20;Vendredi;Visiteur;6J;Résident ;All-FIMU;9174
2016-05-20;Vendredi;Visiteur;6J;Touriste Français;All-FIMU;8705
2016-05-20;Vendredi;Visiteur;6J;Touriste Etranger;All-FIMU;4666
2016-05-20;Vendredi;Visiteur;7J;Résident ;All-FIMU;9606
2016-05-20;Vendredi;Visiteur;7J;Touriste Français;All-FIMU;5252
2016-05-20;Vendredi;Visiteur;7J;Touriste Etranger;All-FIMU;3649
2016-05-20;Vendredi;Visiteur;8J;Résident ;All-FIMU;2356
2016-05-20;Vendredi;Visiteur;8J;Touriste Français;All-FIMU;6969
2016-05-20;Vendredi;Visiteur;8J;Touriste Etranger;All-FIMU;1447
2016-05-20;Vendredi;Visiteur;9J;Résident ;All-FIMU;6337
2016-05-20;Vendredi;Visiteur;9J;Touriste Français;All-FIMU;2365
2016-05-20;Vendredi;Visiteur;9J;Touriste Etranger;All-FIMU;689
2016-05-20;Vendredi;Visiteur;10J;Résident ;All-FIMU;4512
2016-05-20;Vendredi;Visiteur;10J;Touriste Français;All-FIMU;5400
2016-05-20;Vendredi;Visiteur;10J;Touriste Etranger;All-FIMU;983
2016-05-20;Vendredi;Visiteur;11J;Résident ;All-FIMU;1471
2016-05-20;Vendredi;Visiteur;11J;Touriste Français;All-FIMU;4326
2016-05-20;Vendredi;Visiteur;11J;Touriste Etranger;All-FIMU;7808
2016-05-20;Vendredi;Visiteur;12J;Résident ;All-FIMU;3506
2016-05-20;Vendredi;Visiteur;12J;Touriste Français;All-FIMU;1113
2016-05-20;Vendredi;Visiteur;12J;Touriste Etranger;All-FIMU;6964
2016-05-20;Vendredi;Visiteur;13J;Résident ;All-FIMU;6612
2016-05-20;Vendredi;Visiteur;13J;Touriste Français;All-FIMU;5090
2016-05-20;Vendredi;Visiteur;13J;Touriste Etranger;All-FIMU;2204
2016-05-20;Vendredi;Visiteur;14J;Résident ;All-FIMU;2571
2016-05-20;Vendredi;Visiteur;14J;Touriste Français;All-FIMU;5638
2016-05-20;Vendredi;Visiteur;14J;Touriste Etranger;All-FIMU;1006
2016-05-21;Samedi;Visiteur;1J;Résident ;All-FIMU;6857
2016-05-21;Samedi;Visiteur;1J;Touriste Français;All-FIMU;8287
2016-05-21;Samedi;Visiteur;1J;Touriste Etranger;All-FIMU;8056
2016-05-21;Samedi;Visiteur;2J;Résident ;All-FIMU;4802
2016-05-21;Samedi;Visiteur;2J;Touriste Français;All-FIMU;5556
2016-05-21;Samedi;Visiteur;2J;Touriste Etranger;All-FIMU;5640
2016-05-21;Samedi;Visiteur;3J;Résident ;All-FIMU;5574
2016-05-21;Samedi;Visiteur;3J;Touriste Français;All-FIMU;8741
2016-05-21;Samedi;Visiteur;3J;Touriste Etranger;All-FIMU;3150
2016-05-21;Samedi;Visiteur;4J;Résident ;All-FIMU;6217
2016-05-21;Samedi;Visiteur;4J;Touriste Français;All-FIMU;6701
2016-05-21;Samedi;Visiteur;4J;Touriste Etranger;All-FIMU;4630
2016-05-21;Samedi;Visiteur;5J;Résident ;All-FIMU;8017
2016-05-21;Samedi;Visiteur;5J;Touriste Français;All-FIMU;561
2016-05-21;Samedi;Visiteur;5J;Touriste Etranger;All-FIMU;4530
2016-05-21;Samedi;Visiteur;6J;Résident ;All-FIMU;4267
2016-05-21;Samedi;Visiteur;6J;Touriste Français;All-FIMU;8059
2016-05-21;Samedi;Visiteur;6J;Touriste Etranger;All-FIMU;8738
2016-05-21;Samedi;Visiteur;7J;Résident ;All-FIMU;3841
2016-05-21;Samedi;Visiteur;7J;Touriste Français;All-FIMU;5115
2016-05-21;Samedi;Visiteur;7J;Touriste Etranger;All-FIMU;994
2016-05-21;Samedi;Visiteur;8J;Résident ;All-FIMU;9110
2016-05-21;Samedi;Visiteur;8J;Touriste Français;All-FIMU;2006
2016-05-21;Samedi;Visiteur;8J;Touriste Etranger;All-FIMU;5188
2016-05-21;Samedi;Visiteur;9J;Résident ;All-FIMU;4414
2016-05-21;Samedi;Visiteur;9J;Touriste Français;All-FIMU;2434
2016-05-21;Samedi;Visiteur;9J;Touriste Etranger;All-FIMU;1115
2016-05-21;Samedi;Visiteur;10J;Résident ;All-FIMU;3843
2016-05-21;Samedi;Visiteur;10J;Touriste Français;All-FIMU;7505
2016-05-21;Samedi;Visiteur;10J;Touriste Etranger;All-FIMU;1944
2016-05-21;Samedi;Visiteur;11J;Résident ;All-FIMU;2946
2016-05-21;Samedi;Visiteur;11J;Touriste Français;All-FIMU;6964
2016-05-21;Samedi;Visiteur;11J;Touriste Etranger;All-FIMU;3446
2016-05-21;Samedi;Visiteur;12J;Résident ;All-FIMU;79
2016-05-21;Samedi;Visiteur;12J;Touriste Français;All-FIMU;926
2016-05-21;Samedi;Visiteur;12J;Touriste Etranger;All-FIMU;4254
2016-05-21;Samedi;Visiteur;13J;Résident ;All-FIMU;2353
2016-05-21;Samedi;Visiteur;13J;Touriste Français;All-FIMU;4839
2016-05-21;Samedi;Visiteur;13J;Touriste Etranger;All-FIMU;6069
2016-05-21;Samedi;Visiteur;14J;Résident ;All-FIMU;4419
2016-05-21;Samedi;Visiteur;14J;Touriste Français;All-FIMU;4631
2016-05-21;Samedi;Visiteur;14J;Touriste Etranger;All-FIMU;9560
2016-05-22;Dimanche;Visiteur;1J;Résident ;All-FIMU;2029
2016-05-22;Dimanche;Visiteur;1J;Touriste Français;All-FIMU;9798
2016-05-22;Dimanche;Visiteur;1J;Touriste Etranger;All-FIMU;1611
2016-05-22;Dimanche;Visiteur;2J;Résident ;All-FIMU;7315
2016-05-22;Dimanche;Visiteur;2J;Touriste Français;All-FIMU;6168
2016-05-22;Dimanche;Visiteur;2J;Touriste Etranger;All-FIMU;2634
2016-05-22;Dimanche;Visiteur;3J;Résident ;All-FIMU;1115
2016-05-22;Dimanche;Visiteur;3J;Touriste Français;All-FIMU;5046
2016-05-22;Dimanche;Visiteur;3J;Touriste Etranger;All-FIMU;4722
2016-05-22;Dimanche;Visiteur;4J;Résident ;All-FIMU;5639
2016-05-22;Dimanche;Visiteur;4J;Touriste Français;All-FIMU;9545
2016-05-22;Dimanche;Visiteur;4J;Touriste Etranger;All-FIMU;1558
2016-05-22;Dimanche;Visiteur;5J;Résident ;All-FIMU;6693
2016-05-22;Dimanche;Visiteur;5J;Touriste Français;All-FIMU;845
2016-05-22;Dimanche;Visiteur;5J;Touriste Etranger;All-FIMU;4627
2016-05-22;Dimanche;Visiteur;6J;Résident ;All-FIMU;258
2016-05-22;Dimanche;Visiteur;6J;Touriste Français;All-FIMU;1208
2016-05-22;Dimanche;Visiteur;6J;Touriste Etranger;All-FIMU;8440
2016-05-22;Dimanche;Visiteur;7J;Résident ;All-FIMU;7300
2016-05-22;Dimanche;Visiteur;7J;Touriste Français;All-FIMU;3816
2016-05-22;Dimanche;Visiteur;7J;Touriste Etranger;All-FIMU;2675
2016-05-22;Dimanche;Visiteur;8J;Résident ;All-FIMU;8132
2016-05-22;Dimanche;Visiteur;8J;Touriste Français;All-FIMU;7544
2016-05-22;Dimanche;Visiteur;8J;Touriste Etranger;All-FIMU;4801
2016-05-22;Dimanche;Visiteur;9J;Résident ;All-FIMU;1320
2016-05-22;Dimanche;Visiteur;9J;Touriste Français;All-FIMU;3572
2016-05-22;Dimanche;Visiteur;9J;Touriste Etranger;All-FIMU;9473
2016-05-22;Dimanche;Visiteur;10J;Résident ;All-FIMU;291
2016-05-22;Dimanche;Visiteur;10J;Touriste Français;All-FIMU;8595
2016-05-22;Dimanche;Visiteur;10J;Touriste Etranger;All-FIMU;6480
2016-05-22;Dimanche;Visiteur;11J;Résident ;All-FIMU;350
2016-05-22;Dimanche;Visiteur;11J;Touriste Français;All-FIMU;5975
2016-05-22;Dimanche;Visiteur;11J;Touriste Etranger;All-FIMU;568
2016-05-22;Dimanche;Visiteur;12J;Résident ;All-FIMU;3964
2016-05-22;Dimanche;Visiteur;12J;Touriste Français;All-FIMU;3299
2016-05-22;Dimanche;Visiteur;12J;Touriste Etranger;All-FIMU;1711
2016-05-22;Dimanche;Visiteur;13J;Résident ;All-FIMU;557
2016-05-22;Dimanche;Visiteur;13J;Touriste Français;All-FIMU;6547
2016-05-22;Dimanche;Visiteur;13J;Touriste Etranger;All-FIMU;476
2016-05-22;Dimanche;Visiteur;14J;Résident ;All-FIMU;9250
2016-05-22;Dimanche;Visiteur;14J;Touriste Français;All-FIMU;9351
2016-05-22;Dimanche;Visiteur;14J;Touriste Etranger;All-FIMU;4318
2016-05-23;Lundi;Visiteur;1J;Résident ;All-FIMU;4062
2016-05-23;Lundi;Visiteur;1J;Touriste Français;All-FIMU;6263
2016-05-23;Lundi;Visiteur;1J;Touriste Etranger;All-FIMU;7223
2016-05-23;Lundi;Visiteur;2J;Résident ;All-FIMU;5087
2016-05-23;Lundi;Visiteur;2J;Touriste Français;All-FIMU;993
2016-05-23;Lundi;Visiteur;2J;Touriste Etranger;All-FIMU;7457
2016-05-23;Lundi;Visiteur;3J;Résident ;All-FIMU;6354
2016-05-23;Lundi;Visiteur;3J;Touriste Français;All-FIMU;5023
2016-05-23;Lundi;Visiteur;3J;Touriste Etranger;All-FIMU;226
2016-05-23;Lundi;Visiteur;4J;Résident ;All-FIMU;1468
2016-05-23;Lundi;Visiteur;4J;Touriste Français;All-FIMU;6871
2016-05-23;Lundi;Visiteur;4J;Touriste Etranger;All-FIMU;4964
2016-05-23;Lundi;Visiteur;5J;Résident ;All-FIMU;6669
2016-05-23;Lundi;Visiteur;5J;Touriste Français;All-FIMU;4960
2016-05-23;Lundi;Visiteur;5J;Touriste Etranger;All-FIMU;4359
2016-05-23;Lundi;Visiteur;6J;Résident ;All-FIMU;5425
2016-05-23;Lundi;Visiteur;6J;Touriste Français;All-FIMU;5533
2016-05-23;Lundi;Visiteur;6J;Touriste Etranger;All-FIMU;754
2016-05-23;Lundi;Visiteur;7J;Résident ;All-FIMU;9238
2016-05-23;Lundi;Visiteur;7J;Touriste Français;All-FIMU;7974
2016-05-23;Lundi;Visiteur;7J;Touriste Etranger;All-FIMU;9343
2016-05-23;Lundi;Visiteur;8J;Résident ;All-FIMU;5508
2016-05-23;Lundi;Visiteur;8J;Touriste Français;All-FIMU;6933
2016-05-23;Lundi;Visiteur;8J;Touriste Etranger;All-FIMU;8646
2016-05-23;Lundi;Visiteur;9J;Résident ;All-FIMU;178
2016-05-23;Lundi;Visiteur;9J;Touriste Français;All-FIMU;105
2016-05-23;Lundi;Visiteur;9J;Touriste Etranger;All-FIMU;9548
2016-05-23;Lundi;Visiteur;10J;Résident ;All-FIMU;3236
2016-05-23;Lundi;Visiteur;10J;Touriste Français;All-FIMU;2158
2016-05-23;Lundi;Visiteur;10J;Touriste Etranger;All-FIMU;2916
2016-05-23;Lundi;Visiteur;11J;Résident ;All-FIMU;3377
2016-05-23;Lundi;Visiteur;11J;Touriste Français;All-FIMU;686
2016-05-23;Lundi;Visiteur;11J;Touriste Etranger;All-FIMU;5999
2016-05-23;Lundi;Visiteur;12J;Résident ;All-FIMU;3857
2016-05-23;Lundi;Visiteur;12J;Touriste Français;All-FIMU;7226
2016-05-23;Lundi;Visiteur;12J;Touriste Etranger;All-FIMU;3285
2016-05-23;Lundi;Visiteur;13J;Résident ;All-FIMU;2333
2016-05-23;Lundi;Visiteur;13J;Touriste Français;All-FIMU;5032
2016-05-23;Lundi;Visiteur;13J;Touriste Etranger;All-FIMU;4208
2016-05-23;Lundi;Visiteur;14J;Résident ;All-FIMU;9216
2016-05-23;Lundi;Visiteur;14J;Touriste Français;All-FIMU;9558
2016-05-23;Lundi;Visiteur;14J;Touriste Etranger;All-FIMU;9880
2016-05-24;Mardi;Visiteur;1J;Résident ;All-FIMU;5918
2016-05-24;Mardi;Visiteur;1J;Touriste Français;All-FIMU;7158
2016-05-24;Mardi;Visiteur;1J;Touriste Etranger;All-FIMU;6942
2016-05-24;Mardi;Visiteur;2J;Résident ;All-FIMU;9040
2016-05-24;Mardi;Visiteur;2J;Touriste Français;All-FIMU;2487
2016-05-24;Mardi;Visiteur;2J;Touriste Etranger;All-FIMU;234
2016-05-24;Mardi;Visiteur;3J;Résident ;All-FIMU;2992
2016-05-24;Mardi;Visiteur;3J;Touriste Français;All-FIMU;3155
2016-05-24;Mardi;Visiteur;3J;Touriste Etranger;All-FIMU;6035
2016-05-24;Mardi;Visiteur;4J;Résident ;All-FIMU;8328
2016-05-24;Mardi;Visiteur;4J;Touriste Français;All-FIMU;5425
2016-05-24;Mardi;Visiteur;4J;Touriste Etranger;All-FIMU;5438
2016-05-24;Mardi;Visiteur;5J;Résident ;All-FIMU;5267
2016-05-24;Mardi;Visiteur;5J;Touriste Français;All-FIMU;6357
2016-05-24;Mardi;Visiteur;5J;Touriste Etranger;All-FIMU;6094
2016-05-24;Mardi;Visiteur;6J;Résident ;All-FIMU;4295
2016-05-24;Mardi;Visiteur;6J;Touriste Français;All-FIMU;912
2016-05-24;Mardi;Visiteur;6J;Touriste Etranger;All-FIMU;3167
2016-05-24;Mardi;Visiteur;7J;Résident ;All-FIMU;2628
2016-05-24;Mardi;Visiteur;7J;Touriste Français;All-FIMU;3508
2016-05-24;Mardi;Visiteur;7J;Touriste Etranger;All-FIMU;2307
2016-05-24;Mardi;Visiteur;8J;Résident ;All-FIMU;2684
2016-05-24;Mardi;Visiteur;8J;Touriste Français;All-FIMU;4436
2016-05-24;Mardi;Visiteur;8J;Touriste Etranger;All-FIMU;6723
2016-05-24;Mardi;Visiteur;9J;Résident ;All-FIMU;7662
2016-05-24;Mardi;Visiteur;9J;Touriste Français;All-FIMU;4734
2016-05-24;Mardi;Visiteur;9J;Touriste Etranger;All-FIMU;8499
2016-05-24;Mardi;Visiteur;10J;Résident ;All-FIMU;5507
2016-05-24;Mardi;Visiteur;10J;Touriste Français;All-FIMU;7551
2016-05-24;Mardi;Visiteur;10J;Touriste Etranger;All-FIMU;7473
2016-05-24;Mardi;Visiteur;11J;Résident ;All-FIMU;8077
2016-05-24;Mardi;Visiteur;11J;Touriste Français;All-FIMU;3335
2016-05-24;Mardi;Visiteur;11J;Touriste Etranger;All-FIMU;1122
2016-05-24;Mardi;Visiteur;12J;Résident ;All-FIMU;5394
2016-05-24;Mardi;Visiteur;12J;Touriste Français;All-FIMU;2877
2016-05-24;Mardi;Visiteur;12J;Touriste Etranger;All-FIMU;4147
2016-05-24;Mardi;Visiteur;13J;Résident ;All-FIMU;9971
2016-05-24;Mardi;Visiteur;13J;Touriste Français;All-FIMU;1981
2016-05-24;Mardi;Visiteur;13J;Touriste Etranger;All-FIMU;6121
2016-05-24;Mardi;Visiteur;14J;Résident ;All-FIMU;3413
2016-05-24;Mardi;Visiteur;14J;Touriste Français;All-FIMU;2145
2016-05-24;Mardi;Visiteur;14J;Touriste Etranger;All-FIMU;8147
2016-05-25;Mercredi;Visiteur;1J;Résident ;All-FIMU;3120
2016-05-25;Mercredi;Visiteur;1J;Touriste Français;All-FIMU;415
2016-05-25;Mercredi;Visiteur;1J;Touriste Etranger;All-FIMU;1532
2016-05-25;Mercredi;Visiteur;2J;Résident ;All-FIMU;6537
2016-05-25;Mercredi;Visiteur;2J;Touriste Français;All-FIMU;5333
2016-05-25;Mercredi;Visiteur;2J;Touriste Etranger;All-FIMU;6164
2016-05-25;Mercredi;Visiteur;3J;Résident ;All-FIMU;5327
2016-05-25;Mercredi;Visiteur;3J;Touriste Français;All-FIMU;6183
2016-05-25;Mercredi;Visiteur;3J;Touriste Etranger;All-FIMU;505
2016-05-25;Mercredi;Visiteur;4J;Résident ;All-FIMU;379
2016-05-25;Mercredi;Visiteur;4J;Touriste Français;All-FIMU;1060
2016-05-25;Mercredi;Visiteur;4J;Touriste Etranger;All-FIMU;1311
2016-05-25;Mercredi;Visiteur;5J;Résident ;All-FIMU;2220
2016-05-25;Mercredi;Visiteur;5J;Touriste Français;All-FIMU;9131
2016-05-25;Mercredi;Visiteur;5J;Touriste Etranger;All-FIMU;142
2016-05-25;Mercredi;Visiteur;6J;Résident ;All-FIMU;1512
2016-05-25;Mercredi;Visiteur;6J;Touriste Français;All-FIMU;149
2016-05-25;Mercredi;Visiteur;6J;Touriste Etranger;All-FIMU;4223
2016-05-25;Mercredi;Visiteur;7J;Résident ;All-FIMU;4554
2016-05-25;Mercredi;Visiteur;7J;Touriste Français;All-FIMU;7647
2016-05-25;Mercredi;Visiteur;7J;Touriste Etranger;All-FIMU;9949
2016-05-25;Mercredi;Visiteur;8J;Résident ;All-FIMU;3445
2016-05-25;Mercredi;Visiteur;8J;Touriste Français;All-FIMU;3215
2016-05-25;Mercredi;Visiteur;8J;Touriste Etranger;All-FIMU;7145
2016-05-25;Mercredi;Visiteur;9J;Résident ;All-FIMU;6824
2016-05-25;Mercredi;Visiteur;9J;Touriste Français;All-FIMU;8723
2016-05-25;Mercredi;Visiteur;9J;Touriste Etranger;All-FIMU;6017
2016-05-25;Mercredi;Visiteur;10J;Résident ;All-FIMU;903
2016-05-25;Mercredi;Visiteur;10J;Touriste Français;All-FIMU;8261
2016-05-25;Mercredi;Visiteur;10J;Touriste Etranger;All-FIMU;8965
2016-05-25;Mercredi;Visiteur;11J;Résident ;All-FIMU;2236
2016-05-25;Mercredi;Visiteur;11J;Touriste Français;All-FIMU;9891
2016-05-25;Mercredi;Visiteur;11J;Touriste Etranger;All-FIMU;1861
2016-05-25;Mercredi;Visiteur;12J;Résident ;All-FIMU;7949
2016-05-25;Mercredi;Visiteur;12J;Touriste Français;All-FIMU;2228
2016-05-25;Mercredi;Visiteur;12J;Touriste Etranger;All-FIMU;9996
2016-05-25;Mercredi;Visiteur;13J;Résident ;All-FIMU;7505
2016-05-25;Mercredi;Visiteur;13J;Touriste Français;All-FIMU;8848
2016-05-25;Mercredi;Visiteur;13J;Touriste Etranger;All-FIMU;6983
2016-05-25;Mercredi;Visiteur;14J;Résident ;All-FIMU;6725
2016-05-25;Mercredi;Visiteur;14J;Touriste Français;All-FIMU;2297
2016-05-25;Mercredi;Visiteur;14J;Touriste Etranger;All-FIMU;9951
2016-05-26;Jeudi;Visiteur;1J;Résident ;All-FIMU;8107
2016-05-26;Jeudi;Visiteur;1J;Touriste Français;All-FIMU;3341
2016-05-26;Jeudi;Visiteur;1J;Touriste Etranger;All-FIMU;5234
2016-05-26;Jeudi;Visiteur;2J;Résident ;All-FIMU;1410
2016-05-26;Jeudi;Visiteur;2J;Touriste Français;All-FIMU;8070
2016-05-26;Jeudi;Visiteur;2J;Touriste Etranger;All-FIMU;8717
2016-05-26;Jeudi;Visiteur;3J;Résident ;All-FIMU;2288
2016-05-26;Jeudi;Visiteur;3J;Touriste Français;All-FIMU;5348
2016-05-26;Jeudi;Visiteur;3J;Touriste Etranger;All-FIMU;3225
2016-05-26;Jeudi;Visiteur;4J;Résident ;All-FIMU;715
2016-05-26;Jeudi;Visiteur;4J;Touriste Français;All-FIMU;6191
2016-05-26;Jeudi;Visiteur;4J;Touriste Etranger;All-FIMU;9627
2016-05-26;Jeudi;Visiteur;5J;Résident ;All-FIMU;6037
2016-05-26;Jeudi;Visiteur;5J;Touriste Français;All-FIMU;2127
2016-05-26;Jeudi;Visiteur;5J;Touriste Etranger;All-FIMU;3943
2016-05-26;Jeudi;Visiteur;6J;Résident ;All-FIMU;8437
2016-05-26;Jeudi;Visiteur;6J;Touriste Français;All-FIMU;8296
2016-05-26;Jeudi;Visiteur;6J;Touriste Etranger;All-FIMU;8826
