Date;JourDeLaSemaine;Heure;Presence30Min;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-27;Vendredi;15:00:00;Présent;Touriste Français;All-FIMU;6649
2016-05-27;Vendredi;15:00:00;Présent;Touriste Etranger;All-FIMU;2430
2016-05-27;Vendredi;15:30:00;Présent;Résident ;All-FIMU;2596
2016-05-27;Vendredi;15:30:00;Présent;Touriste Français;All-FIMU;6411
2016-05-27;Vendredi;15:30:00;Présent;Touriste Etranger;All-FIMU;2762
2016-05-27;Vendredi;16:00:00;Présent;Résident ;All-FIMU;9513
2016-05-27;Vendredi;16:00:00;Présent;Touriste Français;All-FIMU;2021
2016-05-27;Vendredi;16:00:00;Présent;Touriste Etranger;All-FIMU;1609
2016-05-27;Vendredi;16:30:00;Présent;Résident ;All-FIMU;5018
2016-05-27;Vendredi;16:30:00;Présent;Touriste Français;All-FIMU;8431
2016-05-27;Vendredi;16:30:00;Présent;Touriste Etranger;All-FIMU;489
2016-05-27;Vendredi;17:00:00;Présent;Résident ;All-FIMU;1171
2016-05-27;Vendredi;17:00:00;Présent;Touriste Français;All-FIMU;7794
2016-05-27;Vendredi;17:00:00;Présent;Touriste Etranger;All-FIMU;2408
2016-05-27;Vendredi;17:30:00;Présent;Résident ;All-FIMU;408
2016-05-27;Vendredi;17:30:00;Présent;Touriste Français;All-FIMU;6911
2016-05-27;Vendredi;17:30:00;Présent;Touriste Etranger;All-FIMU;69
2016-05-27;Vendredi;18:00:00;Présent;Résident ;All-FIMU;4065
2016-05-27;Vendredi;18:00:00;Présent;Touriste Français;All-FIMU;2839
2016-05-27;Vendredi;18:00:00;Présent;Touriste Etranger;All-FIMU;4395
2016-05-27;Vendredi;18:30:00;Présent;Résident ;All-FIMU;7577
2016-05-27;Vendredi;18:30:00;Présent;Touriste Français;All-FIMU;1104
2016-05-27;Vendredi;18:30:00;Présent;Touriste Etranger;All-FIMU;9001
2016-05-27;Vendredi;19:00:00;Présent;Résident ;All-FIMU;4259
2016-05-27;Vendredi;19:00:00;Présent;Touriste Français;All-FIMU;3126
2016-05-27;Vendredi;19:00:00;Présent;Touriste Etranger;All-FIMU;5330
2016-05-27;Vendredi;19:30:00;Présent;Résident ;All-FIMU;6173
2016-05-27;Vendredi;19:30:00;Présent;Touriste Français;All-FIMU;7375
2016-05-27;Vendredi;19:30:00;Présent;Touriste Etranger;All-FIMU;8739
2016-05-27;Vendredi;20:00:00;Présent;Résident ;All-FIMU;2511
2016-05-27;Vendredi;20:00:00;Présent;Touriste Français;All-FIMU;4055
2016-05-27;Vendredi;20:00:00;Présent;Touriste Etranger;All-FIMU;3702
2016-05-27;Vendredi;20:30:00;Présent;Résident ;All-FIMU;2270
2016-05-27;Vendredi;20:30:00;Présent;Touriste Français;All-FIMU;6031
2016-05-27;Vendredi;20:30:00;Présent;Touriste Etranger;All-FIMU;1701
2016-05-27;Vendredi;21:00:00;Présent;Résident ;All-FIMU;7015
2016-05-27;Vendredi;21:00:00;Présent;Touriste Français;All-FIMU;2719
2016-05-27;Vendredi;21:00:00;Présent;Touriste Etranger;All-FIMU;9924
2016-05-27;Vendredi;21:30:00;Présent;Résident ;All-FIMU;4684
2016-05-27;Vendredi;21:30:00;Présent;Touriste Français;All-FIMU;2125
2016-05-27;Vendredi;21:30:00;Présent;Touriste Etranger;All-FIMU;9264
2016-05-27;Vendredi;22:00:00;Présent;Résident ;All-FIMU;919
2016-05-27;Vendredi;22:00:00;Présent;Touriste Français;All-FIMU;5204
2016-05-27;Vendredi;22:00:00;Présent;Touriste Etranger;All-FIMU;9548
2016-05-27;Vendredi;22:30:00;Présent;Résident ;All-FIMU;3732
2016-05-27;Vendredi;22:30:00;Présent;Touriste Français;All-FIMU;6140
2016-05-27;Vendredi;22:30:00;Présent;Touriste Etranger;All-FIMU;2178
2016-05-27;Vendredi;23:00:00;Présent;Résident ;All-FIMU;3972
2016-05-27;Vendredi;23:00:00;Présent;Touriste Français;All-FIMU;881
2016-05-27;Vendredi;23:00:00;Présent;Touriste Etranger;All-FIMU;2111
2016-05-27;Vendredi;23:30:00;Présent;Résident ;All-FIMU;8043
2016-05-27;Vendredi;23:30:00;Présent;Touriste Français;All-FIMU;6751
2016-05-27;Vendredi;23:30:00;Présent;Touriste Etranger;All-FIMU;9042
2016-05-28;Samedi;12:00:00;Présent;Résident ;All-FIMU;5221
2016-05-28;Samedi;12:00:00;Présent;Touriste Français;All-FIMU;2764
2016-05-28;Samedi;12:00:00;Présent;Touriste Etranger;All-FIMU;5531
2016-05-28;Samedi;12:30:00;Présent;Résident ;All-FIMU;7682
2016-05-28;Samedi;12:30:00;Présent;Touriste Français;All-FIMU;7929
2016-05-28;Samedi;12:30:00;Présent;Touriste Etranger;All-FIMU;7913
2016-05-28;Samedi;13:00:00;Présent;Résident ;All-FIMU;4404
2016-05-28;Samedi;13:00:00;Présent;Touriste Français;All-FIMU;3044
2016-05-28;Samedi;13:00:00;Présent;Touriste Etranger;All-FIMU;2322
2016-05-28;Samedi;13:30:00;Présent;Résident ;All-FIMU;4407
2016-05-28;Samedi;13:30:00;Présent;Touriste Français;All-FIMU;8880
2016-05-28;Samedi;13:30:00;Présent;Touriste Etranger;All-FIMU;7176
2016-05-28;Samedi;14:00:00;Présent;Résident ;All-FIMU;9908
2016-05-28;Samedi;14:00:00;Présent;Touriste Français;All-FIMU;9323
2016-05-28;Samedi;14:00:00;Présent;Touriste Etranger;All-FIMU;316
2016-05-28;Samedi;14:30:00;Présent;Résident ;All-FIMU;9891
2016-05-28;Samedi;14:30:00;Présent;Touriste Français;All-FIMU;3328
2016-05-28;Samedi;14:30:00;Présent;Touriste Etranger;All-FIMU;2116
2016-05-28;Samedi;15:00:00;Présent;Résident ;All-FIMU;1685
2016-05-28;Samedi;15:00:00;Présent;Touriste Français;All-FIMU;6819
2016-05-28;Samedi;15:00:00;Présent;Touriste Etranger;All-FIMU;4614
2016-05-28;Samedi;15:30:00;Présent;Résident ;All-FIMU;3904
2016-05-28;Samedi;15:30:00;Présent;Touriste Français;All-FIMU;3571
2016-05-28;Samedi;15:30:00;Présent;Touriste Etranger;All-FIMU;2460
2016-05-28;Samedi;16:00:00;Présent;Résident ;All-FIMU;2217
2016-05-28;Samedi;16:00:00;Présent;Touriste Français;All-FIMU;8153
2016-05-28;Samedi;16:00:00;Présent;Touriste Etranger;All-FIMU;1603
2016-05-28;Samedi;16:30:00;Présent;Résident ;All-FIMU;5769
2016-05-28;Samedi;16:30:00;Présent;Touriste Français;All-FIMU;1977
2016-05-28;Samedi;16:30:00;Présent;Touriste Etranger;All-FIMU;9325
2016-05-28;Samedi;17:00:00;Présent;Résident ;All-FIMU;5162
2016-05-28;Samedi;17:00:00;Présent;Touriste Français;All-FIMU;6386
2016-05-28;Samedi;17:00:00;Présent;Touriste Etranger;All-FIMU;4825
2016-05-28;Samedi;17:30:00;Présent;Résident ;All-FIMU;532
2016-05-28;Samedi;17:30:00;Présent;Touriste Français;All-FIMU;4154
2016-05-28;Samedi;17:30:00;Présent;Touriste Etranger;All-FIMU;4498
2016-05-28;Samedi;18:00:00;Présent;Résident ;All-FIMU;2937
2016-05-28;Samedi;18:00:00;Présent;Touriste Français;All-FIMU;8351
2016-05-28;Samedi;18:00:00;Présent;Touriste Etranger;All-FIMU;4886
2016-05-28;Samedi;18:30:00;Présent;Résident ;All-FIMU;4908
2016-05-28;Samedi;18:30:00;Présent;Touriste Français;All-FIMU;8896
2016-05-28;Samedi;18:30:00;Présent;Touriste Etranger;All-FIMU;6000
2016-05-28;Samedi;19:00:00;Présent;Résident ;All-FIMU;2103
2016-05-28;Samedi;19:00:00;Présent;Touriste Français;All-FIMU;7479
2016-05-28;Samedi;19:00:00;Présent;Touriste Etranger;All-FIMU;1146
2016-05-28;Samedi;19:30:00;Présent;Résident ;All-FIMU;5036
2016-05-28;Samedi;19:30:00;Présent;Touriste Français;All-FIMU;3030
2016-05-28;Samedi;19:30:00;Présent;Touriste Etranger;All-FIMU;9915
2016-05-28;Samedi;20:00:00;Présent;Résident ;All-FIMU;7858
2016-05-28;Samedi;20:00:00;Présent;Touriste Français;All-FIMU;587
2016-05-28;Samedi;20:00:00;Présent;Touriste Etranger;All-FIMU;1085
2016-05-28;Samedi;20:30:00;Présent;Résident ;All-FIMU;3979
2016-05-28;Samedi;20:30:00;Présent;Touriste Français;All-FIMU;8111
2016-05-28;Samedi;20:30:00;Présent;Touriste Etranger;All-FIMU;9061
2016-05-28;Samedi;21:00:00;Présent;Résident ;All-FIMU;4375
2016-05-28;Samedi;21:00:00;Présent;Touriste Français;All-FIMU;4617
2016-05-28;Samedi;21:00:00;Présent;Touriste Etranger;All-FIMU;8920
2016-05-28;Samedi;21:30:00;Présent;Résident ;All-FIMU;626
2016-05-28;Samedi;21:30:00;Présent;Touriste Français;All-FIMU;8986
2016-05-28;Samedi;21:30:00;Présent;Touriste Etranger;All-FIMU;3213
2016-05-28;Samedi;22:00:00;Présent;Résident ;All-FIMU;6049
2016-05-28;Samedi;22:00:00;Présent;Touriste Français;All-FIMU;4670
2016-05-28;Samedi;22:00:00;Présent;Touriste Etranger;All-FIMU;8356
2016-05-28;Samedi;22:30:00;Présent;Résident ;All-FIMU;1488
2016-05-28;Samedi;22:30:00;Présent;Touriste Français;All-FIMU;6294
2016-05-28;Samedi;22:30:00;Présent;Touriste Etranger;All-FIMU;5843
2016-05-28;Samedi;23:00:00;Présent;Résident ;All-FIMU;8862
2016-05-28;Samedi;23:00:00;Présent;Touriste Français;All-FIMU;9668
2016-05-28;Samedi;23:00:00;Présent;Touriste Etranger;All-FIMU;4606
2016-05-28;Samedi;23:30:00;Présent;Résident ;All-FIMU;7558
2016-05-28;Samedi;23:30:00;Présent;Touriste Français;All-FIMU;1750
2016-05-28;Samedi;23:30:00;Présent;Touriste Etranger;All-FIMU;6297
2016-05-29;Dimanche;12:00:00;Présent;Résident ;All-FIMU;5868
2016-05-29;Dimanche;12:00:00;Présent;Touriste Français;All-FIMU;7452
2016-05-29;Dimanche;12:00:00;Présent;Touriste Etranger;All-FIMU;6618
2016-05-29;Dimanche;12:30:00;Présent;Résident ;All-FIMU;5634
2016-05-29;Dimanche;12:30:00;Présent;Touriste Français;All-FIMU;5020
2016-05-29;Dimanche;12:30:00;Présent;Touriste Etranger;All-FIMU;9238
2016-05-29;Dimanche;13:00:00;Présent;Résident ;All-FIMU;6971
2016-05-29;Dimanche;13:00:00;Présent;Touriste Français;All-FIMU;8163
2016-05-29;Dimanche;13:00:00;Présent;Touriste Etranger;All-FIMU;1739
2016-05-29;Dimanche;13:30:00;Présent;Résident ;All-FIMU;6440
2016-05-29;Dimanche;13:30:00;Présent;Touriste Français;All-FIMU;8852
2016-05-29;Dimanche;13:30:00;Présent;Touriste Etranger;All-FIMU;2255
2016-05-29;Dimanche;14:00:00;Présent;Résident ;All-FIMU;871
2016-05-29;Dimanche;14:00:00;Présent;Touriste Français;All-FIMU;8812
2016-05-29;Dimanche;14:00:00;Présent;Touriste Etranger;All-FIMU;1600
2016-05-29;Dimanche;14:30:00;Présent;Résident ;All-FIMU;457
2016-05-29;Dimanche;14:30:00;Présent;Touriste Français;All-FIMU;2763
2016-05-29;Dimanche;14:30:00;Présent;Touriste Etranger;All-FIMU;4420
2016-05-29;Dimanche;15:00:00;Présent;Résident ;All-FIMU;7055
2016-05-29;Dimanche;15:00:00;Présent;Touriste Français;All-FIMU;2536
2016-05-29;Dimanche;15:00:00;Présent;Touriste Etranger;All-FIMU;5207
2016-05-29;Dimanche;15:30:00;Présent;Résident ;All-FIMU;9022
2016-05-29;Dimanche;15:30:00;Présent;Touriste Français;All-FIMU;5882
2016-05-29;Dimanche;15:30:00;Présent;Touriste Etranger;All-FIMU;4114
2016-05-29;Dimanche;16:00:00;Présent;Résident ;All-FIMU;9788
2016-05-29;Dimanche;16:00:00;Présent;Touriste Français;All-FIMU;5141
2016-05-29;Dimanche;16:00:00;Présent;Touriste Etranger;All-FIMU;8750
2016-05-29;Dimanche;16:30:00;Présent;Résident ;All-FIMU;4072
2016-05-29;Dimanche;16:30:00;Présent;Touriste Français;All-FIMU;5758
2016-05-29;Dimanche;16:30:00;Présent;Touriste Etranger;All-FIMU;5872
2016-05-29;Dimanche;17:00:00;Présent;Résident ;All-FIMU;8177
2016-05-29;Dimanche;17:00:00;Présent;Touriste Français;All-FIMU;4536
2016-05-29;Dimanche;17:00:00;Présent;Touriste Etranger;All-FIMU;7965
2016-05-29;Dimanche;17:30:00;Présent;Résident ;All-FIMU;7384
2016-05-29;Dimanche;17:30:00;Présent;Touriste Français;All-FIMU;729
2016-05-29;Dimanche;17:30:00;Présent;Touriste Etranger;All-FIMU;666
2016-05-29;Dimanche;18:00:00;Présent;Résident ;All-FIMU;682
2016-05-29;Dimanche;18:00:00;Présent;Touriste Français;All-FIMU;7987
2016-05-29;Dimanche;18:00:00;Présent;Touriste Etranger;All-FIMU;3271
2016-05-29;Dimanche;18:30:00;Présent;Résident ;All-FIMU;7675
2016-05-29;Dimanche;18:30:00;Présent;Touriste Français;All-FIMU;8383
2016-05-29;Dimanche;18:30:00;Présent;Touriste Etranger;All-FIMU;119
2016-05-29;Dimanche;19:00:00;Présent;Résident ;All-FIMU;4388
2016-05-29;Dimanche;19:00:00;Présent;Touriste Français;All-FIMU;6757
2016-05-29;Dimanche;19:00:00;Présent;Touriste Etranger;All-FIMU;6305
2016-05-29;Dimanche;19:30:00;Présent;Résident ;All-FIMU;5021
2016-05-29;Dimanche;19:30:00;Présent;Touriste Français;All-FIMU;6325
2016-05-29;Dimanche;19:30:00;Présent;Touriste Etranger;All-FIMU;665
2016-05-29;Dimanche;20:00:00;Présent;Résident ;All-FIMU;1260
2016-05-29;Dimanche;20:00:00;Présent;Touriste Français;All-FIMU;1634
2016-05-29;Dimanche;20:00:00;Présent;Touriste Etranger;All-FIMU;520
2016-05-29;Dimanche;20:30:00;Présent;Résident ;All-FIMU;272
2016-05-29;Dimanche;20:30:00;Présent;Touriste Français;All-FIMU;8147
2016-05-29;Dimanche;20:30:00;Présent;Touriste Etranger;All-FIMU;2724
2016-05-29;Dimanche;21:00:00;Présent;Résident ;All-FIMU;5220
2016-05-29;Dimanche;21:00:00;Présent;Touriste Français;All-FIMU;5682
2016-05-29;Dimanche;21:00:00;Présent;Touriste Etranger;All-FIMU;1585
2016-05-29;Dimanche;21:30:00;Présent;Résident ;All-FIMU;3289
2016-05-29;Dimanche;21:30:00;Présent;Touriste Français;All-FIMU;7041
2016-05-29;Dimanche;21:30:00;Présent;Touriste Etranger;All-FIMU;9575
2016-05-29;Dimanche;22:00:00;Présent;Résident ;All-FIMU;9835
2016-05-29;Dimanche;22:00:00;Présent;Touriste Français;All-FIMU;6986
2016-05-29;Dimanche;22:00:00;Présent;Touriste Etranger;All-FIMU;7691
2016-05-29;Dimanche;22:30:00;Présent;Résident ;All-FIMU;5457
2016-05-29;Dimanche;22:30:00;Présent;Touriste Français;All-FIMU;7439
2016-05-29;Dimanche;22:30:00;Présent;Touriste Etranger;All-FIMU;3296
2016-05-29;Dimanche;23:00:00;Présent;Résident ;All-FIMU;1861
2016-05-29;Dimanche;23:00:00;Présent;Touriste Français;All-FIMU;5689
2016-05-29;Dimanche;23:00:00;Présent;Touriste Etranger;All-FIMU;4603
2016-05-29;Dimanche;23:30:00;Présent;Résident ;All-FIMU;341
2016-05-29;Dimanche;23:30:00;Présent;Touriste Français;All-FIMU;6987
2016-05-29;Dimanche;23:30:00;Présent;Touriste Etranger;All-FIMU;7316
2016-05-30;Lundi;12:00:00;Présent;Résident ;All-FIMU;6419
2016-05-30;Lundi;12:00:00;Présent;Touriste Français;All-FIMU;4636
2016-05-30;Lundi;12:00:00;Présent;Touriste Etranger;All-FIMU;3254
2016-05-30;Lundi;12:30:00;Présent;Résident ;All-FIMU;3342
2016-05-30;Lundi;12:30:00;Présent;Touriste Français;All-FIMU;1553
2016-05-30;Lundi;12:30:00;Présent;Touriste Etranger;All-FIMU;6418
2016-05-30;Lundi;13:00:00;Présent;Résident ;All-FIMU;2024
2016-05-30;Lundi;13:00:00;Présent;Touriste Français;All-FIMU;7789
2016-05-30;Lundi;13:00:00;Présent;Touriste Etranger;All-FIMU;1295
2016-05-30;Lundi;13:30:00;Présent;Résident ;All-FIMU;8949
2016-05-30;Lundi;13:30:00;Présent;Touriste Français;All-FIMU;6528
2016-05-30;Lundi;13:30:00;Présent;Touriste Etranger;All-FIMU;1850
2016-05-30;Lundi;14:00:00;Présent;Résident ;All-FIMU;5340
2016-05-30;Lundi;14:00:00;Présent;Touriste Français;All-FIMU;2270
2016-05-30;Lundi;14:00:00;Présent;Touriste Etranger;All-FIMU;4026
2016-05-30;Lundi;14:30:00;Présent;Résident ;All-FIMU;5888
2016-05-30;Lundi;14:30:00;Présent;Touriste Français;All-FIMU;5820
2016-05-30;Lundi;14:30:00;Présent;Touriste Etranger;All-FIMU;9141
2016-05-30;Lundi;15:00:00;Présent;Résident ;All-FIMU;2191
2016-05-30;Lundi;15:00:00;Présent;Touriste Français;All-FIMU;9626
2016-05-30;Lundi;15:00:00;Présent;Touriste Etranger;All-FIMU;8220
2016-05-30;Lundi;15:30:00;Présent;Résident ;All-FIMU;3022
2016-05-30;Lundi;15:30:00;Présent;Touriste Français;All-FIMU;7936
2016-05-30;Lundi;15:30:00;Présent;Touriste Etranger;All-FIMU;5967
2016-05-30;Lundi;16:00:00;Présent;Résident ;All-FIMU;4819
2016-05-30;Lundi;16:00:00;Présent;Touriste Français;All-FIMU;7970
2016-05-30;Lundi;16:00:00;Présent;Touriste Etranger;All-FIMU;1780
2016-05-30;Lundi;16:30:00;Présent;Résident ;All-FIMU;3408
2016-05-30;Lundi;16:30:00;Présent;Touriste Français;All-FIMU;2984
2016-05-30;Lundi;16:30:00;Présent;Touriste Etranger;All-FIMU;1159
2016-05-30;Lundi;17:00:00;Présent;Résident ;All-FIMU;1827
2016-05-30;Lundi;17:00:00;Présent;Touriste Français;All-FIMU;2586
2016-05-30;Lundi;17:00:00;Présent;Touriste Etranger;All-FIMU;6241
2016-05-30;Lundi;17:30:00;Présent;Résident ;All-FIMU;8920
2016-05-30;Lundi;17:30:00;Présent;Touriste Français;All-FIMU;128
2016-05-30;Lundi;17:30:00;Présent;Touriste Etranger;All-FIMU;7401
2016-05-30;Lundi;18:00:00;Présent;Résident ;All-FIMU;4403
2016-05-30;Lundi;18:00:00;Présent;Touriste Français;All-FIMU;3030
2016-05-30;Lundi;18:00:00;Présent;Touriste Etranger;All-FIMU;2007
2016-05-30;Lundi;18:30:00;Présent;Résident ;All-FIMU;6009
2016-05-30;Lundi;18:30:00;Présent;Touriste Français;All-FIMU;1246
2016-05-30;Lundi;18:30:00;Présent;Touriste Etranger;All-FIMU;6650
2016-05-30;Lundi;19:00:00;Présent;Résident ;All-FIMU;9168
2016-05-30;Lundi;19:00:00;Présent;Touriste Français;All-FIMU;5303
2016-05-30;Lundi;19:00:00;Présent;Touriste Etranger;All-FIMU;8885
2016-05-30;Lundi;19:30:00;Présent;Résident ;All-FIMU;3104
2016-05-30;Lundi;19:30:00;Présent;Touriste Français;All-FIMU;1651
2016-05-30;Lundi;19:30:00;Présent;Touriste Etranger;All-FIMU;3615
2016-05-30;Lundi;20:00:00;Présent;Résident ;All-FIMU;3731
2016-05-30;Lundi;20:00:00;Présent;Touriste Français;All-FIMU;1360
2016-05-30;Lundi;20:00:00;Présent;Touriste Etranger;All-FIMU;9181
2016-05-30;Lundi;20:30:00;Présent;Résident ;All-FIMU;6727
2016-05-30;Lundi;20:30:00;Présent;Touriste Français;All-FIMU;8195
2016-05-30;Lundi;20:30:00;Présent;Touriste Etranger;All-FIMU;3905
2016-05-30;Lundi;21:00:00;Présent;Résident ;All-FIMU;840
2016-05-30;Lundi;21:00:00;Présent;Touriste Français;All-FIMU;7056
2016-05-30;Lundi;21:00:00;Présent;Touriste Etranger;All-FIMU;5296
2016-05-30;Lundi;21:30:00;Présent;Résident ;All-FIMU;4791
2016-05-30;Lundi;21:30:00;Présent;Touriste Français;All-FIMU;5800
2016-05-30;Lundi;21:30:00;Présent;Touriste Etranger;All-FIMU;5171
2016-05-30;Lundi;22:00:00;Présent;Résident ;All-FIMU;7516
2016-05-30;Lundi;22:00:00;Présent;Touriste Français;All-FIMU;8175
2016-05-30;Lundi;22:00:00;Présent;Touriste Etranger;All-FIMU;5200
2016-05-30;Lundi;22:30:00;Présent;Résident ;All-FIMU;3757
2016-05-30;Lundi;22:30:00;Présent;Touriste Français;All-FIMU;7346
2016-05-30;Lundi;22:30:00;Présent;Touriste Etranger;All-FIMU;9991
2016-05-30;Lundi;23:00:00;Présent;Résident ;All-FIMU;6551
2016-05-30;Lundi;23:00:00;Présent;Touriste Français;All-FIMU;2697
2016-05-30;Lundi;23:00:00;Présent;Touriste Etranger;All-FIMU;4582
2016-05-30;Lundi;23:30:00;Présent;Résident ;All-FIMU;1570
2016-05-30;Lundi;23:30:00;Présent;Touriste Français;All-FIMU;4403
2016-05-30;Lundi;23:30:00;Présent;Touriste Etranger;All-FIMU;8509
2016-05-31;Mardi;12:00:00;Présent;Résident ;All-FIMU;6124
2016-05-31;Mardi;12:00:00;Présent;Touriste Français;All-FIMU;6804
2016-05-31;Mardi;12:00:00;Présent;Touriste Etranger;All-FIMU;3257
2016-05-31;Mardi;12:30:00;Présent;Résident ;All-FIMU;116
2016-05-31;Mardi;12:30:00;Présent;Touriste Français;All-FIMU;9479
2016-05-31;Mardi;12:30:00;Présent;Touriste Etranger;All-FIMU;100
2016-05-31;Mardi;13:00:00;Présent;Résident ;All-FIMU;7334
2016-05-31;Mardi;13:00:00;Présent;Touriste Français;All-FIMU;1328
2016-05-31;Mardi;13:00:00;Présent;Touriste Etranger;All-FIMU;2446
2016-05-31;Mardi;13:30:00;Présent;Résident ;All-FIMU;1026
2016-05-31;Mardi;13:30:00;Présent;Touriste Français;All-FIMU;8627
2016-05-31;Mardi;13:30:00;Présent;Touriste Etranger;All-FIMU;8959
2016-05-31;Mardi;14:00:00;Présent;Résident ;All-FIMU;2195
2016-05-31;Mardi;14:00:00;Présent;Touriste Français;All-FIMU;892
2016-05-31;Mardi;14:00:00;Présent;Touriste Etranger;All-FIMU;2744
2016-05-31;Mardi;14:30:00;Présent;Résident ;All-FIMU;1478
2016-05-31;Mardi;14:30:00;Présent;Touriste Français;All-FIMU;2680
2016-05-31;Mardi;14:30:00;Présent;Touriste Etranger;All-FIMU;3992
2016-05-31;Mardi;15:00:00;Présent;Résident ;All-FIMU;9934
2016-05-31;Mardi;15:00:00;Présent;Touriste Français;All-FIMU;3395
2016-05-31;Mardi;15:00:00;Présent;Touriste Etranger;All-FIMU;78
2016-05-31;Mardi;15:30:00;Présent;Résident ;All-FIMU;6680
2016-05-31;Mardi;15:30:00;Présent;Touriste Français;All-FIMU;6026
2016-05-31;Mardi;15:30:00;Présent;Touriste Etranger;All-FIMU;7933
2016-05-31;Mardi;16:00:00;Présent;Résident ;All-FIMU;8767
2016-05-31;Mardi;16:00:00;Présent;Touriste Français;All-FIMU;4427
2016-05-31;Mardi;16:00:00;Présent;Touriste Etranger;All-FIMU;3999
2016-05-31;Mardi;16:30:00;Présent;Résident ;All-FIMU;6233
2016-05-31;Mardi;16:30:00;Présent;Touriste Français;All-FIMU;4792
2016-05-31;Mardi;16:30:00;Présent;Touriste Etranger;All-FIMU;8212
2016-05-31;Mardi;17:00:00;Présent;Résident ;All-FIMU;5028
2016-05-31;Mardi;17:00:00;Présent;Touriste Français;All-FIMU;3520
2016-05-31;Mardi;17:00:00;Présent;Touriste Etranger;All-FIMU;1876
2016-05-31;Mardi;17:30:00;Présent;Résident ;All-FIMU;5031
2016-05-31;Mardi;17:30:00;Présent;Touriste Français;All-FIMU;3067
2016-05-31;Mardi;17:30:00;Présent;Touriste Etranger;All-FIMU;1300
2016-05-31;Mardi;18:00:00;Présent;Résident ;All-FIMU;8876
2016-05-31;Mardi;18:00:00;Présent;Touriste Français;All-FIMU;118
2016-05-31;Mardi;18:00:00;Présent;Touriste Etranger;All-FIMU;203
2016-05-31;Mardi;18:30:00;Présent;Résident ;All-FIMU;9809
2016-05-31;Mardi;18:30:00;Présent;Touriste Français;All-FIMU;3511
2016-05-31;Mardi;18:30:00;Présent;Touriste Etranger;All-FIMU;2462
2016-05-31;Mardi;19:00:00;Présent;Résident ;All-FIMU;9582
2016-05-31;Mardi;19:00:00;Présent;Touriste Français;All-FIMU;2020
2016-05-31;Mardi;19:00:00;Présent;Touriste Etranger;All-FIMU;6602
2016-05-31;Mardi;19:30:00;Présent;Résident ;All-FIMU;9947
2016-05-31;Mardi;19:30:00;Présent;Touriste Français;All-FIMU;666
2016-05-31;Mardi;19:30:00;Présent;Touriste Etranger;All-FIMU;2672
2016-05-31;Mardi;20:00:00;Présent;Résident ;All-FIMU;4757
2016-05-31;Mardi;20:00:00;Présent;Touriste Français;All-FIMU;501
2016-05-31;Mardi;20:00:00;Présent;Touriste Etranger;All-FIMU;6998
2016-05-31;Mardi;20:30:00;Présent;Résident ;All-FIMU;9656
2016-05-31;Mardi;20:30:00;Présent;Touriste Français;All-FIMU;4334
2016-05-31;Mardi;20:30:00;Présent;Touriste Etranger;All-FIMU;1681
2016-05-31;Mardi;21:00:00;Présent;Résident ;All-FIMU;4202
2016-05-31;Mardi;21:00:00;Présent;Touriste Français;All-FIMU;8537
2016-05-31;Mardi;21:00:00;Présent;Touriste Etranger;All-FIMU;8180
2016-05-31;Mardi;21:30:00;Présent;Résident ;All-FIMU;2192
2016-05-31;Mardi;21:30:00;Présent;Touriste Français;All-FIMU;5886
2016-05-31;Mardi;21:30:00;Présent;Touriste Etranger;All-FIMU;8931
2016-05-31;Mardi;22:00:00;Présent;Résident ;All-FIMU;7470
2016-05-31;Mardi;22:00:00;Présent;Touriste Français;All-FIMU;2775
2016-05-31;Mardi;22:00:00;Présent;Touriste Etranger;All-FIMU;1104
2016-05-31;Mardi;22:30:00;Présent;Résident ;All-FIMU;7566
2016-05-31;Mardi;22:30:00;Présent;Touriste Français;All-FIMU;7253
2016-05-31;Mardi;22:30:00;Présent;Touriste Etranger;All-FIMU;7313
2016-05-31;Mardi;23:00:00;Présent;Résident ;All-FIMU;2831
2016-05-31;Mardi;23:00:00;Présent;Touriste Français;All-FIMU;7365
2016-05-31;Mardi;23:00:00;Présent;Touriste Etranger;All-FIMU;4499
2016-05-31;Mardi;23:30:00;Présent;Résident ;All-FIMU;3075
2016-05-31;Mardi;23:30:00;Présent;Touriste Français;All-FIMU;9834
2016-05-31;Mardi;23:30:00;Présent;Touriste Etranger;All-FIMU;3633
2016-06-01;Mercredi;12:00:00;Présent;Résident ;All-FIMU;7323
2016-06-01;Mercredi;12:00:00;Présent;Touriste Français;All-FIMU;4173
2016-06-01;Mercredi;12:00:00;Présent;Touriste Etranger;All-FIMU;8133
2016-06-01;Mercredi;12:30:00;Présent;Résident ;All-FIMU;2325
2016-06-01;Mercredi;12:30:00;Présent;Touriste Français;All-FIMU;9496
2016-06-01;Mercredi;12:30:00;Présent;Touriste Etranger;All-FIMU;9798
2016-06-01;Mercredi;13:00:00;Présent;Résident ;All-FIMU;6098
2016-06-01;Mercredi;13:00:00;Présent;Touriste Français;All-FIMU;3805
2016-06-01;Mercredi;13:00:00;Présent;Touriste Etranger;All-FIMU;4856
2016-06-01;Mercredi;13:30:00;Présent;Résident ;All-FIMU;671
2016-06-01;Mercredi;13:30:00;Présent;Touriste Français;All-FIMU;2462
2016-06-01;Mercredi;13:30:00;Présent;Touriste Etranger;All-FIMU;8325
2016-06-01;Mercredi;14:00:00;Présent;Résident ;All-FIMU;9624
