Date;JourDeLaSemaine;Geolife;CSP;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-05-26;Jeudi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;3582
2016-05-26;Jeudi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;5962
2016-05-26;Jeudi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;6621
2016-05-26;Jeudi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;3751
2016-05-26;Jeudi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;8075
2016-05-26;Jeudi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;8345
2016-05-26;Jeudi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;9448
2016-05-26;Jeudi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;852
2016-05-26;Jeudi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;4761
2016-05-26;Jeudi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;5846
2016-05-26;Jeudi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-27;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;785
2016-05-27;Vendredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;8874
2016-05-27;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;5375
2016-05-27;Vendredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;5010
2016-05-27;Vendredi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;1272
2016-05-27;Vendredi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;4894
2016-05-27;Vendredi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;1196
2016-05-27;Vendredi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;8366
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;7103
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;2672
2016-05-27;Vendredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;2146
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;4027
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;6381
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;4412
2016-05-27;Vendredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;8129
2016-05-27;Vendredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;4412
2016-05-27;Vendredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;4984
2016-05-27;Vendredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;943
2016-05-27;Vendredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;4003
2016-05-27;Vendredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;6420
2016-05-27;Vendredi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-27;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3250
2016-05-27;Vendredi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;2726
2016-05-27;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;2838
2016-05-27;Vendredi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;5313
2016-05-27;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;6358
2016-05-27;Vendredi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;413
2016-05-27;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4233
2016-05-27;Vendredi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;9321
2016-05-27;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;5819
2016-05-27;Vendredi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;8179
2016-05-27;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;7193
2016-05-27;Vendredi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;5909
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;1278
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;4136
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;1604
2016-05-27;Vendredi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;5288
2016-05-27;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;6184
2016-05-27;Vendredi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1673
2016-05-27;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4234
2016-05-27;Vendredi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-27;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;6390
2016-05-27;Vendredi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;8762
2016-05-27;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;3528
2016-05-27;Vendredi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;3803
2016-05-27;Vendredi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;4194
2016-05-27;Vendredi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;5563
2016-05-28;Samedi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;4938
2016-05-28;Samedi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;4866
2016-05-28;Samedi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;7723
2016-05-28;Samedi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;662
2016-05-28;Samedi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;7099
2016-05-28;Samedi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;9409
2016-05-28;Samedi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;7002
2016-05-28;Samedi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;6281
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;9357
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;761
2016-05-28;Samedi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;4314
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;8510
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;1899
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;8280
2016-05-28;Samedi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;1871
2016-05-28;Samedi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;7150
2016-05-28;Samedi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;6128
2016-05-28;Samedi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1855
2016-05-28;Samedi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;3578
2016-05-28;Samedi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;3099
2016-05-28;Samedi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-28;Samedi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;2405
2016-05-28;Samedi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;2573
2016-05-28;Samedi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;7594
2016-05-28;Samedi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;9099
2016-05-28;Samedi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;8983
2016-05-28;Samedi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;9059
2016-05-28;Samedi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1231
2016-05-28;Samedi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;4292
2016-05-28;Samedi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;5518
2016-05-28;Samedi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;5244
2016-05-28;Samedi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1223
2016-05-28;Samedi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;5417
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;7469
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;3765
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;2846
2016-05-28;Samedi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;6047
2016-05-28;Samedi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;6823
2016-05-28;Samedi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;8703
2016-05-28;Samedi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4521
2016-05-28;Samedi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-28;Samedi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3872
2016-05-28;Samedi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;1809
2016-05-28;Samedi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;2767
2016-05-28;Samedi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;5050
2016-05-28;Samedi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;3735
2016-05-28;Samedi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;5443
2016-05-29;Dimanche;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;9494
2016-05-29;Dimanche;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;9347
2016-05-29;Dimanche;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;9693
2016-05-29;Dimanche;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;9265
2016-05-29;Dimanche;NR;NR;Visiteur;Journee;Résident ;All-FIMU;3084
2016-05-29;Dimanche;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;6386
2016-05-29;Dimanche;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;3944
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;2111
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;463
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;3607
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;8761
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;4762
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;4450
2016-05-29;Dimanche;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;6672
2016-05-29;Dimanche;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;9313
2016-05-29;Dimanche;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;3626
2016-05-29;Dimanche;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;6900
2016-05-29;Dimanche;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;7791
2016-05-29;Dimanche;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;7024
2016-05-29;Dimanche;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;5229
2016-05-29;Dimanche;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;2947
2016-05-29;Dimanche;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;8567
2016-05-29;Dimanche;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;1006
2016-05-29;Dimanche;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;8392
2016-05-29;Dimanche;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;4883
2016-05-29;Dimanche;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;3233
2016-05-29;Dimanche;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;9884
2016-05-29;Dimanche;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;#
2016-05-29;Dimanche;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;1603
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;8469
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;750
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;3119
2016-05-29;Dimanche;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;5808
2016-05-29;Dimanche;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;6278
2016-05-29;Dimanche;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;205
2016-05-29;Dimanche;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1022
2016-05-29;Dimanche;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3416
2016-05-29;Dimanche;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;5371
2016-05-29;Dimanche;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;7531
2016-05-29;Dimanche;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;7771
2016-05-29;Dimanche;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;9597
2016-05-29;Dimanche;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;4269
2016-05-30;Lundi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;3667
2016-05-30;Lundi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;4485
2016-05-30;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;2473
2016-05-30;Lundi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;5509
2016-05-30;Lundi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;2482
2016-05-30;Lundi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;8886
2016-05-30;Lundi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;5569
2016-05-30;Lundi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;1612
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;2155
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;499
2016-05-30;Lundi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;6363
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;2085
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;7571
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;4528
2016-05-30;Lundi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;9030
2016-05-30;Lundi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;2637
2016-05-30;Lundi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1846
2016-05-30;Lundi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;295
2016-05-30;Lundi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;976
2016-05-30;Lundi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;967
2016-05-30;Lundi;residence secondaire;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-30;Lundi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;3978
2016-05-30;Lundi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;5510
2016-05-30;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;2262
2016-05-30;Lundi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;1800
2016-05-30;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;2841
2016-05-30;Lundi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1110
2016-05-30;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;3263
2016-05-30;Lundi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;1799
2016-05-30;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;2448
2016-05-30;Lundi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;482
2016-05-30;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;1335
2016-05-30;Lundi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;6672
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;7994
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;7018
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;6382
2016-05-30;Lundi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;9842
2016-05-30;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;4243
2016-05-30;Lundi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;7492
2016-05-30;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;4789
2016-05-30;Lundi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;3672
2016-05-30;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;1545
2016-05-30;Lundi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;356
2016-05-30;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;8162
2016-05-30;Lundi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;9145
2016-05-30;Lundi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;283
2016-05-30;Lundi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-31;Mardi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;2616
2016-05-31;Mardi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;1280
2016-05-31;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;968
2016-05-31;Mardi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;6191
2016-05-31;Mardi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;7873
2016-05-31;Mardi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;2562
2016-05-31;Mardi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;7300
2016-05-31;Mardi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;4642
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;6586
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;9506
2016-05-31;Mardi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;1699
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;2289
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;7361
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;4709
2016-05-31;Mardi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;5669
2016-05-31;Mardi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;2631
2016-05-31;Mardi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;9626
2016-05-31;Mardi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;3971
2016-05-31;Mardi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;7543
2016-05-31;Mardi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;7102
2016-05-31;Mardi;rural dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;5654
2016-05-31;Mardi;rural dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;9820
2016-05-31;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;9586
2016-05-31;Mardi;rural dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;9698
2016-05-31;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Résident ;All-FIMU;4367
2016-05-31;Mardi;rural ouvrier;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;1161
2016-05-31;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Résident ;All-FIMU;2810
2016-05-31;Mardi;rural ouvrier;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;3867
2016-05-31;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Résident ;All-FIMU;3041
2016-05-31;Mardi;rural traditionnel;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;3116
2016-05-31;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Résident ;All-FIMU;7892
2016-05-31;Mardi;rural traditionnel;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;2123
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;8418
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;6933
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;9360
2016-05-31;Mardi;urbain classe moyenne;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;9636
2016-05-31;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Résident ;All-FIMU;5389
2016-05-31;Mardi;urbain defavorise;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;4911
2016-05-31;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Résident ;All-FIMU;5035
2016-05-31;Mardi;urbain defavorise;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-05-31;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Résident ;All-FIMU;9201
2016-05-31;Mardi;urbain dynamique;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;4531
2016-05-31;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Résident ;All-FIMU;6894
2016-05-31;Mardi;urbain dynamique;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;9581
2016-05-31;Mardi;urbain familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;7648
2016-05-31;Mardi;urbain familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Résident ;All-FIMU;1727
2016-06-01;Mercredi;CUMUL;CUMUL;Visiteur;Journee;Touriste Français;All-FIMU;7032
2016-06-01;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Résident ;All-FIMU;238
2016-06-01;Mercredi;CUMUL;CUMUL;Excursionniste;Journee;Touriste Français;All-FIMU;5754
2016-06-01;Mercredi;NR;NR;Visiteur;Journee;Résident ;All-FIMU;2545
2016-06-01;Mercredi;NR;NR;Visiteur;Journee;Touriste Français;All-FIMU;4540
2016-06-01;Mercredi;NR;NR;Excursionniste;Journee;Résident ;All-FIMU;3632
2016-06-01;Mercredi;NR;NR;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Résident ;All-FIMU;212
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Visiteur;Journee;Touriste Français;All-FIMU;7062
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Résident ;All-FIMU;4782
2016-06-01;Mercredi;pavillonnaire familial aise;CSP+;Excursionniste;Journee;Touriste Français;All-FIMU;4828
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Résident ;All-FIMU;626
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;4399
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Résident ;All-FIMU;2847
2016-06-01;Mercredi;periurbain en croissance;CSP en croissance;Excursionniste;Journee;Touriste Français;All-FIMU;4668
2016-06-01;Mercredi;populaire;Populaire;Visiteur;Journee;Résident ;All-FIMU;289
2016-06-01;Mercredi;populaire;Populaire;Visiteur;Journee;Touriste Français;All-FIMU;7678
2016-06-01;Mercredi;populaire;Populaire;Excursionniste;Journee;Résident ;All-FIMU;7263
2016-06-01;Mercredi;populaire;Populaire;Excursionniste;Journee;Touriste Français;All-FIMU;#
2016-06-01;Mercredi;residence secondaire;CSP en croissance;Visiteur;Journee;Touriste Français;All-FIMU;7585
